personnel_id,leave_id,month_idx,date,leave_start_date,leave_end_date,duration_days,leave_type,days_since_previous_leave
P-000111,LV-V2-0000300,9,2025-09-01,2025-09-07,2025-09-19,12,Annual,240
P-000111,LV-V2-0000301,11,2025-11-01,2025-11-06,2025-11-18,12,Annual,60
P-000112,LV-V2-0000302,1,2025-01-01,2025-01-05,2025-01-13,8,Annual,82
P-000112,LV-V2-0000303,9,2025-09-01,2025-09-09,2025-09-15,6,Casual,240
P-000113,LV-V2-0000304,2,2025-02-01,2025-02-05,2025-02-16,11,Casual,125
P-000113,LV-V2-0000305,10,2025-10-01,2025-10-08,2025-10-16,8,Annual,240
P-000113,LV-V2-0000306,12,2025-12-01,2025-12-08,2025-12-16,8,Annual,60
P-000114,LV-V2-0000307,3,2025-03-01,2025-03-05,2025-03-15,10,Medical/Authorized,134
P-000114,LV-V2-0000308,8,2025-08-01,2025-08-06,2025-08-14,8,Casual,150
P-000114,LV-V2-0000309,10,2025-10-01,2025-10-07,2025-10-15,8,Annual,60
P-000114,LV-V2-0000310,12,2025-12-01,2025-12-09,2025-12-18,9,Casual,60
P-000115,LV-V2-0000311,9,2025-09-01,2025-09-09,2025-09-20,11,Annual,308
P-000115,LV-V2-0000312,11,2025-11-01,2025-11-06,2025-11-17,11,Annual,60
P-000116,LV-V2-0000313,1,2025-01-01,2025-01-08,2025-01-16,8,Annual,60
P-000116,LV-V2-0000314,3,2025-03-01,2025-03-10,2025-03-18,8,Annual,60
P-000116,LV-V2-0000315,6,2025-06-01,2025-06-06,2025-06-16,10,Annual,90
P-000116,LV-V2-0000316,9,2025-09-01,2025-09-09,2025-09-20,11,Casual,90
P-000117,LV-V2-0000317,10,2025-10-01,2025-10-09,2025-10-12,3,Casual,358
P-000118,LV-V2-0000318,1,2025-01-01,2025-01-07,2025-01-18,11,Annual,92
P-000118,LV-V2-0000319,8,2025-08-01,2025-08-05,2025-08-08,3,Casual,210
P-000118,LV-V2-0000320,10,2025-10-01,2025-10-08,2025-10-15,7,Annual,60
P-000118,LV-V2-0000321,12,2025-12-01,2025-12-10,2025-12-18,8,Annual,60
P-000119,LV-V2-0000322,11,2025-11-01,2025-11-10,2025-11-17,7,Annual,365
P-000120,LV-V2-0000323,5,2025-05-01,2025-05-05,2025-05-10,5,Casual,217
P-000120,LV-V2-0000324,11,2025-11-01,2025-11-06,2025-11-10,4,Casual,180
P-000121,LV-V2-0000325,2,2025-02-01,2025-02-08,2025-02-17,9,Annual,86
P-000121,LV-V2-0000326,6,2025-06-01,2025-06-05,2025-06-16,11,Casual,120
P-000121,LV-V2-0000327,8,2025-08-01,2025-08-05,2025-08-12,7,Annual,60
P-000122,LV-V2-0000328,3,2025-03-01,2025-03-10,2025-03-17,7,Casual,111
P-000122,LV-V2-0000329,7,2025-07-01,2025-07-06,2025-07-12,6,Annual,120
P-000122,LV-V2-0000330,9,2025-09-01,2025-09-08,2025-09-21,13,Casual,60
P-000122,LV-V2-0000331,12,2025-12-01,2025-12-09,2025-12-15,6,Annual,90
P-000123,LV-V2-0000332,1,2025-01-01,2025-01-08,2025-01-19,11,Annual,90
P-000123,LV-V2-0000333,3,2025-03-01,2025-03-08,2025-03-20,12,Casual,60
P-000123,LV-V2-0000334,6,2025-06-01,2025-06-07,2025-06-18,11,Annual,90
P-000123,LV-V2-0000335,8,2025-08-01,2025-08-09,2025-08-18,9,Annual,60
P-000124,LV-V2-0000336,1,2025-01-01,2025-01-08,2025-01-14,6,Annual,88
P-000124,LV-V2-0000337,6,2025-06-01,2025-06-05,2025-06-20,15,Recovery,150
P-000124,LV-V2-0000338,8,2025-08-01,2025-08-07,2025-08-18,11,Annual,60
P-000124,LV-V2-0000339,10,2025-10-01,2025-10-09,2025-10-20,11,Casual,60
P-000124,LV-V2-0000340,12,2025-12-01,2025-12-08,2025-12-21,13,Medical/Authorized,60
P-000125,LV-V2-0000341,9,2025-09-01,2025-09-07,2025-09-10,3,Casual,295
P-000126,LV-V2-0000342,1,2025-01-01,2025-01-08,2025-01-19,11,Annual,82
P-000126,LV-V2-0000343,9,2025-09-01,2025-09-10,2025-09-21,11,Annual,240
P-000126,LV-V2-0000344,12,2025-12-01,2025-12-08,2025-12-20,12,Annual,90
P-000127,LV-V2-0000345,2,2025-02-01,2025-02-05,2025-02-18,13,Annual,87
P-000127,LV-V2-0000346,9,2025-09-01,2025-09-05,2025-09-10,5,Casual,210
P-000127,LV-V2-0000347,12,2025-12-01,2025-12-09,2025-12-17,8,Annual,90
P-000128,LV-V2-0000348,4,2025-04-01,2025-04-08,2025-04-17,9,Medical/Authorized,148
P-000128,LV-V2-0000349,11,2025-11-01,2025-11-06,2025-11-17,11,Casual,210
P-000129,LV-V2-0000350,3,2025-03-01,2025-03-08,2025-03-19,11,Medical/Authorized,150
P-000129,LV-V2-0000351,8,2025-08-01,2025-08-09,2025-08-16,7,Annual,150
P-000129,LV-V2-0000352,12,2025-12-01,2025-12-10,2025-12-17,7,Annual,120
P-000130,LV-V2-0000353,2,2025-02-01,2025-02-07,2025-02-15,8,Annual,108
P-000130,LV-V2-0000354,5,2025-05-01,2025-05-10,2025-05-21,11,Annual,90
P-000130,LV-V2-0000355,8,2025-08-01,2025-08-10,2025-08-19,9,Annual,90
P-000130,LV-V2-0000356,10,2025-10-01,2025-10-10,2025-10-18,8,Annual,60
P-000130,LV-V2-0000357,12,2025-12-01,2025-12-05,2025-12-15,10,Annual,60
P-000131,LV-V2-0000358,10,2025-10-01,2025-10-07,2025-10-15,8,Annual,321
P-000131,LV-V2-0000359,12,2025-12-01,2025-12-07,2025-12-13,6,Annual,60
P-000132,LV-V2-0000360,3,2025-03-01,2025-03-09,2025-03-18,9,Annual,136
P-000132,LV-V2-0000361,7,2025-07-01,2025-07-07,2025-07-14,7,Annual,120
P-000132,LV-V2-0000362,9,2025-09-01,2025-09-10,2025-09-19,9,Annual,60
P-000133,LV-V2-0000363,1,2025-01-01,2025-01-06,2025-01-15,9,Annual,71
P-000133,LV-V2-0000364,6,2025-06-01,2025-06-05,2025-06-21,16,Recovery,150
P-000133,LV-V2-0000365,9,2025-09-01,2025-09-06,2025-09-19,13,Annual,90
P-000134,LV-V2-0000366,4,2025-04-01,2025-04-06,2025-04-14,8,Casual,180
P-000134,LV-V2-0000367,7,2025-07-01,2025-07-07,2025-07-20,13,Medical/Authorized,90
P-000134,LV-V2-0000368,9,2025-09-01,2025-09-06,2025-09-18,12,Casual,60
P-000135,LV-V2-0000369,1,2025-01-01,2025-01-08,2025-01-19,11,Annual,87
P-000135,LV-V2-0000370,3,2025-03-01,2025-03-07,2025-03-13,6,Annual,60
P-000135,LV-V2-0000371,12,2025-12-01,2025-12-08,2025-12-14,6,Annual,270
P-000136,LV-V2-0000372,1,2025-01-01,2025-01-07,2025-01-13,6,Casual,71
P-000136,LV-V2-0000373,9,2025-09-01,2025-09-08,2025-09-12,4,Casual,240
P-000137,LV-V2-0000374,7,2025-07-01,2025-07-08,2025-07-14,6,Medical/Authorized,239
P-000138,LV-V2-0000375,1,2025-01-01,2025-01-09,2025-01-16,7,Casual,75
P-000138,LV-V2-0000376,8,2025-08-01,2025-08-09,2025-08-17,8,Annual,210
P-000138,LV-V2-0000377,10,2025-10-01,2025-10-09,2025-10-18,9,Casual,60
P-000138,LV-V2-0000378,12,2025-12-01,2025-12-08,2025-12-20,12,Annual,60
P-000139,LV-V2-0000379,9,2025-09-01,2025-09-09,2025-09-12,3,Casual,314
P-000140,LV-V2-0000380,1,2025-01-01,2025-01-06,2025-01-12,6,Annual,69
P-000140,LV-V2-0000381,3,2025-03-01,2025-03-05,2025-03-15,10,Medical/Authorized,60
P-000140,LV-V2-0000382,5,2025-05-01,2025-05-07,2025-05-15,8,Annual,60
P-000140,LV-V2-0000383,10,2025-10-01,2025-10-05,2025-10-11,6,Casual,150
P-000140,LV-V2-0000384,12,2025-12-01,2025-12-10,2025-12-19,9,Annual,60
P-000141,LV-V2-0000385,2,2025-02-01,2025-02-05,2025-02-16,11,Annual,113
P-000141,LV-V2-0000386,10,2025-10-01,2025-10-07,2025-10-20,13,Annual,240
P-000141,LV-V2-0000387,12,2025-12-01,2025-12-06,2025-12-16,10,Annual,60
P-000143,LV-V2-0000388,3,2025-03-01,2025-03-06,2025-03-09,3,Casual,124
P-000143,LV-V2-0000389,10,2025-10-01,2025-10-08,2025-10-21,13,Annual,210
P-000144,LV-V2-0000390,4,2025-04-01,2025-04-09,2025-04-16,7,Annual,147
P-000144,LV-V2-0000391,7,2025-07-01,2025-07-05,2025-07-12,7,Annual,90
P-000145,LV-V2-0000392,2,2025-02-01,2025-02-09,2025-02-20,11,Annual,80
P-000145,LV-V2-0000393,7,2025-07-01,2025-07-09,2025-07-21,12,Annual,150
P-000145,LV-V2-0000394,10,2025-10-01,2025-10-06,2025-10-14,8,Medical/Authorized,90
P-000145,LV-V2-0000395,12,2025-12-01,2025-12-05,2025-12-12,7,Casual,60
P-000146,LV-V2-0000396,2,2025-02-01,2025-02-09,2025-02-18,9,Annual,101
P-000146,LV-V2-0000397,6,2025-06-01,2025-06-05,2025-06-12,7,Annual,120
P-000146,LV-V2-0000398,11,2025-11-01,2025-11-07,2025-11-19,12,Annual,150
P-000147,LV-V2-0000399,1,2025-01-01,2025-01-09,2025-01-21,12,Medical/Authorized,92
P-000147,LV-V2-0000400,3,2025-03-01,2025-03-10,2025-03-22,12,Casual,60
P-000148,LV-V2-0000401,1,2025-01-01,2025-01-05,2025-01-18,13,Medical/Authorized,74
P-000148,LV-V2-0000402,9,2025-09-01,2025-09-07,2025-09-18,11,Casual,240
P-000148,LV-V2-0000403,12,2025-12-01,2025-12-09,2025-12-19,10,Annual,90
P-000149,LV-V2-0000404,6,2025-06-01,2025-06-09,2025-06-22,13,Recovery,217
P-000149,LV-V2-0000405,8,2025-08-01,2025-08-10,2025-08-18,8,Annual,60
P-000149,LV-V2-0000406,12,2025-12-01,2025-12-05,2025-12-14,9,Annual,120
P-000150,LV-V2-0000407,6,2025-06-01,2025-06-08,2025-06-13,5,Casual,227
P-000150,LV-V2-0000408,12,2025-12-01,2025-12-07,2025-12-10,3,Casual,180
P-000151,LV-V2-0000409,1,2025-01-01,2025-01-10,2025-01-19,9,Casual,94
P-000151,LV-V2-0000410,3,2025-03-01,2025-03-05,2025-03-15,10,Annual,60
P-000151,LV-V2-0000411,6,2025-06-01,2025-06-05,2025-06-18,13,Annual,90
P-000151,LV-V2-0000412,9,2025-09-01,2025-09-05,2025-09-13,8,Casual,90
P-000151,LV-V2-0000413,11,2025-11-01,2025-11-09,2025-11-18,9,Annual,60
P-000152,LV-V2-0000414,2,2025-02-01,2025-02-07,2025-02-13,6,Annual,90
P-000152,LV-V2-0000415,5,2025-05-01,2025-05-08,2025-05-15,7,Annual,90
P-000152,LV-V2-0000416,10,2025-10-01,2025-10-06,2025-10-12,6,Annual,150
P-000153,LV-V2-0000417,5,2025-05-01,2025-05-06,2025-05-10,4,Casual,195
P-000153,LV-V2-0000418,7,2025-07-01,2025-07-07,2025-07-16,9,Annual,60
P-000153,LV-V2-0000419,9,2025-09-01,2025-09-05,2025-09-13,8,Annual,60
P-000153,LV-V2-0000420,12,2025-12-01,2025-12-05,2025-12-17,12,Annual,90
P-000154,LV-V2-0000421,3,2025-03-01,2025-03-09,2025-03-22,13,Annual,115
P-000154,LV-V2-0000422,11,2025-11-01,2025-11-05,2025-11-16,11,Casual,240
P-000155,LV-V2-0000423,6,2025-06-01,2025-06-08,2025-06-13,5,Casual,202
P-000156,LV-V2-0000424,9,2025-09-01,2025-09-09,2025-09-12,3,Casual,327
P-000157,LV-V2-0000425,4,2025-04-01,2025-04-09,2025-04-15,6,Casual,157
P-000157,LV-V2-0000426,6,2025-06-01,2025-06-08,2025-06-21,13,Recovery,60
P-000157,LV-V2-0000427,10,2025-10-01,2025-10-10,2025-10-23,13,Casual,120
P-000157,LV-V2-0000428,12,2025-12-01,2025-12-10,2025-12-23,13,Casual,60
P-000158,LV-V2-0000429,3,2025-03-01,2025-03-06,2025-03-13,7,Casual,135
P-000158,LV-V2-0000430,7,2025-07-01,2025-07-05,2025-07-16,11,Annual,120
P-000158,LV-V2-0000431,11,2025-11-01,2025-11-05,2025-11-16,11,Annual,120
P-000159,LV-V2-0000432,1,2025-01-01,2025-01-08,2025-01-14,6,Casual,73
P-000159,LV-V2-0000433,7,2025-07-01,2025-07-10,2025-07-17,7,Medical/Authorized,180
P-000159,LV-V2-0000434,10,2025-10-01,2025-10-08,2025-10-20,12,Casual,90
P-000159,LV-V2-0000435,12,2025-12-01,2025-12-07,2025-12-13,6,Casual,60
P-000161,LV-V2-0000436,1,2025-01-01,2025-01-06,2025-01-16,10,Casual,98
P-000161,LV-V2-0000437,9,2025-09-01,2025-09-07,2025-09-16,9,Annual,240
P-000161,LV-V2-0000438,11,2025-11-01,2025-11-06,2025-11-14,8,Casual,60
P-000162,LV-V2-0000439,1,2025-01-01,2025-01-07,2025-01-18,11,Annual,86
P-000162,LV-V2-0000440,3,2025-03-01,2025-03-09,2025-03-16,7,Casual,60
P-000162,LV-V2-0000441,5,2025-05-01,2025-05-10,2025-05-18,8,Casual,60
P-000162,LV-V2-0000442,7,2025-07-01,2025-07-06,2025-07-13,7,Annual,60
P-000162,LV-V2-0000443,10,2025-10-01,2025-10-05,2025-10-18,13,Casual,90
P-000163,LV-V2-0000444,5,2025-05-01,2025-05-05,2025-05-10,5,Casual,207
P-000164,LV-V2-0000445,3,2025-03-01,2025-03-10,2025-03-16,6,Annual,146
P-000164,LV-V2-0000446,5,2025-05-01,2025-05-05,2025-05-11,6,Casual,60
P-000164,LV-V2-0000447,8,2025-08-01,2025-08-05,2025-08-11,6,Annual,90
P-000164,LV-V2-0000448,11,2025-11-01,2025-11-09,2025-11-22,13,Annual,90
P-000165,LV-V2-0000449,1,2025-01-01,2025-01-05,2025-01-18,13,Annual,90
P-000165,LV-V2-0000450,4,2025-04-01,2025-04-10,2025-04-20,10,Annual,90
P-000165,LV-V2-0000451,6,2025-06-01,2025-06-08,2025-06-16,8,Casual,60
P-000165,LV-V2-0000452,9,2025-09-01,2025-09-08,2025-09-18,10,Annual,90
P-000166,LV-V2-0000453,2,2025-02-01,2025-02-05,2025-02-13,8,Annual,90
P-000166,LV-V2-0000454,10,2025-10-01,2025-10-08,2025-10-17,9,Casual,240
P-000167,LV-V2-0000455,5,2025-05-01,2025-05-09,2025-05-16,7,Casual,212
P-000167,LV-V2-0000456,7,2025-07-01,2025-07-05,2025-07-11,6,Annual,60
P-000168,LV-V2-0000457,4,2025-04-01,2025-04-05,2025-04-10,5,Casual,171
P-000168,LV-V2-0000458,9,2025-09-01,2025-09-05,2025-09-15,10,Casual,150
P-000168,LV-V2-0000459,11,2025-11-01,2025-11-10,2025-11-21,11,Casual,60
P-000169,LV-V2-0000460,4,2025-04-01,2025-04-06,2025-04-19,13,Annual,149
P-000169,LV-V2-0000461,6,2025-06-01,2025-06-05,2025-06-13,8,Medical/Authorized,60
P-000169,LV-V2-0000462,8,2025-08-01,2025-08-05,2025-08-17,12,Annual,60
P-000169,LV-V2-0000463,10,2025-10-01,2025-10-06,2025-10-14,8,Annual,60
P-000170,LV-V2-0000464,5,2025-05-01,2025-05-05,2025-05-10,5,Casual,215
P-000171,LV-V2-0000465,1,2025-01-01,2025-01-08,2025-01-15,7,Medical/Authorized,76
P-000172,LV-V2-0000466,4,2025-04-01,2025-04-06,2025-04-09,3,Casual,156
P-000172,LV-V2-0000467,10,2025-10-01,2025-10-09,2025-10-19,10,Medical/Authorized,180
P-000173,LV-V2-0000468,2,2025-02-01,2025-02-10,2025-02-22,12,Medical/Authorized,83
P-000173,LV-V2-0000469,4,2025-04-01,2025-04-07,2025-04-15,8,Casual,60
P-000173,LV-V2-0000470,6,2025-06-01,2025-06-06,2025-06-14,8,Annual,60
P-000174,LV-V2-0000471,1,2025-01-01,2025-01-10,2025-01-22,12,Casual,80
P-000174,LV-V2-0000472,6,2025-06-01,2025-06-10,2025-06-19,9,Casual,150
P-000174,LV-V2-0000473,10,2025-10-01,2025-10-06,2025-10-17,11,Annual,120
P-000175,LV-V2-0000474,1,2025-01-01,2025-01-10,2025-01-17,7,Casual,79
P-000175,LV-V2-0000475,6,2025-06-01,2025-06-09,2025-06-21,12,Casual,150
P-000175,LV-V2-0000476,11,2025-11-01,2025-11-05,2025-11-17,12,Annual,150
P-000176,LV-V2-0000477,2,2025-02-01,2025-02-05,2025-02-13,8,Annual,119
P-000176,LV-V2-0000478,11,2025-11-01,2025-11-05,2025-11-18,13,Annual,270
P-000177,LV-V2-0000479,6,2025-06-01,2025-06-10,2025-06-26,16,Recovery,237
P-000177,LV-V2-0000480,9,2025-09-01,2025-09-05,2025-09-12,7,Annual,90
P-000177,LV-V2-0000481,11,2025-11-01,2025-11-06,2025-11-17,11,Annual,60
P-000178,LV-V2-0000482,1,2025-01-01,2025-01-06,2025-01-15,9,Annual,66
P-000178,LV-V2-0000483,8,2025-08-01,2025-08-09,2025-08-15,6,Casual,210
P-000178,LV-V2-0000484,11,2025-11-01,2025-11-06,2025-11-15,9,Medical/Authorized,90
P-000179,LV-V2-0000485,1,2025-01-01,2025-01-10,2025-01-19,9,Annual,72
P-000179,LV-V2-0000486,3,2025-03-01,2025-03-07,2025-03-19,12,Annual,60
P-000179,LV-V2-0000487,11,2025-11-01,2025-11-09,2025-11-19,10,Annual,240
P-000180,LV-V2-0000488,1,2025-01-01,2025-01-10,2025-01-19,9,Casual,78
P-000180,LV-V2-0000489,8,2025-08-01,2025-08-10,2025-08-17,7,Annual,210
P-000181,LV-V2-0000490,3,2025-03-01,2025-03-10,2025-03-20,10,Casual,128
P-000181,LV-V2-0000491,7,2025-07-01,2025-07-05,2025-07-17,12,Annual,120
P-000181,LV-V2-0000492,10,2025-10-01,2025-10-05,2025-10-17,12,Annual,90
P-000182,LV-V2-0000493,3,2025-03-01,2025-03-07,2025-03-18,11,Annual,111
P-000182,LV-V2-0000494,7,2025-07-01,2025-07-05,2025-07-14,9,Medical/Authorized,120
P-000182,LV-V2-0000495,10,2025-10-01,2025-10-10,2025-10-20,10,Medical/Authorized,90
P-000183,LV-V2-0000496,2,2025-02-01,2025-02-08,2025-02-18,10,Annual,100
P-000184,LV-V2-0000497,4,2025-04-01,2025-04-09,2025-04-12,3,Casual,168
P-000184,LV-V2-0000498,10,2025-10-01,2025-10-09,2025-10-19,10,Annual,180
P-000185,LV-V2-0000499,6,2025-06-01,2025-06-07,2025-06-22,15,Recovery,201
P-000185,LV-V2-0000500,8,2025-08-01,2025-08-05,2025-08-11,6,Annual,60
P-000185,LV-V2-0000501,10,2025-10-01,2025-10-10,2025-10-19,9,Casual,60
P-000186,LV-V2-0000502,1,2025-01-01,2025-01-06,2025-01-18,12,Annual,93
P-000186,LV-V2-0000503,3,2025-03-01,2025-03-07,2025-03-17,10,Annual,60
P-000186,LV-V2-0000504,5,2025-05-01,2025-05-10,2025-05-16,6,Annual,60
P-000186,LV-V2-0000505,11,2025-11-01,2025-11-09,2025-11-22,13,Annual,180
P-000187,LV-V2-0000506,4,2025-04-01,2025-04-05,2025-04-16,11,Annual,183
P-000187,LV-V2-0000507,11,2025-11-01,2025-11-09,2025-11-22,13,Annual,210
P-000188,LV-V2-0000508,1,2025-01-01,2025-01-05,2025-01-13,8,Annual,63
P-000188,LV-V2-0000509,6,2025-06-01,2025-06-07,2025-06-10,3,Casual,150
P-000188,LV-V2-0000510,9,2025-09-01,2025-09-07,2025-09-17,10,Casual,90
P-000189,LV-V2-0000511,4,2025-04-01,2025-04-05,2025-04-10,5,Casual,140
P-000190,LV-V2-0000512,1,2025-01-01,2025-01-10,2025-01-18,8,Casual,70
P-000190,LV-V2-0000513,3,2025-03-01,2025-03-05,2025-03-11,6,Annual,60
P-000190,LV-V2-0000514,6,2025-06-01,2025-06-05,2025-06-17,12,Medical/Authorized,90
P-000190,LV-V2-0000515,8,2025-08-01,2025-08-05,2025-08-17,12,Casual,60
P-000191,LV-V2-0000516,8,2025-08-01,2025-08-10,2025-08-13,3,Casual,300
P-000192,LV-V2-0000517,5,2025-05-01,2025-05-05,2025-05-18,13,Annual,208
P-000192,LV-V2-0000518,7,2025-07-01,2025-07-05,2025-07-14,9,Annual,60
P-000192,LV-V2-0000519,10,2025-10-01,2025-10-08,2025-10-17,9,Annual,90
P-000192,LV-V2-0000520,12,2025-12-01,2025-12-05,2025-12-11,6,Annual,60
P-000193,LV-V2-0000521,2,2025-02-01,2025-02-10,2025-02-18,8,Annual,86
P-000194,LV-V2-0000522,1,2025-01-01,2025-01-05,2025-01-17,12,Annual,80
P-000194,LV-V2-0000523,4,2025-04-01,2025-04-10,2025-04-20,10,Annual,90
P-000194,LV-V2-0000524,8,2025-08-01,2025-08-05,2025-08-16,11,Annual,120
P-000194,LV-V2-0000525,11,2025-11-01,2025-11-07,2025-11-20,13,Annual,90
P-000195,LV-V2-0000526,5,2025-05-01,2025-05-06,2025-05-12,6,Annual,177
P-000195,LV-V2-0000527,8,2025-08-01,2025-08-05,2025-08-13,8,Annual,90
P-000195,LV-V2-0000528,10,2025-10-01,2025-10-10,2025-10-19,9,Annual,60
P-000196,LV-V2-0000529,1,2025-01-01,2025-01-07,2025-01-18,11,Annual,84
P-000196,LV-V2-0000530,9,2025-09-01,2025-09-07,2025-09-19,12,Annual,240
P-000196,LV-V2-0000531,11,2025-11-01,2025-11-05,2025-11-18,13,Casual,60
P-000197,LV-V2-0000532,4,2025-04-01,2025-04-09,2025-04-14,5,Casual,154
P-000197,LV-V2-0000533,10,2025-10-01,2025-10-09,2025-10-14,5,Casual,180
P-000198,LV-V2-0000534,2,2025-02-01,2025-02-05,2025-02-11,6,Annual,117
P-000198,LV-V2-0000535,8,2025-08-01,2025-08-06,2025-08-12,6,Medical/Authorized,180
P-000198,LV-V2-0000536,10,2025-10-01,2025-10-06,2025-10-13,7,Annual,60
P-000198,LV-V2-0000537,12,2025-12-01,2025-12-10,2025-12-22,12,Casual,60
P-000199,LV-V2-0000538,1,2025-01-01,2025-01-10,2025-01-18,8,Casual,72
P-000199,LV-V2-0000539,8,2025-08-01,2025-08-10,2025-08-22,12,Annual,210
P-000199,LV-V2-0000540,10,2025-10-01,2025-10-08,2025-10-19,11,Annual,60
P-000200,LV-V2-0000541,5,2025-05-01,2025-05-07,2025-05-12,5,Casual,191
P-000200,LV-V2-0000542,11,2025-11-01,2025-11-07,2025-11-11,4,Casual,180
P-000201,LV-V2-0000543,2,2025-02-01,2025-02-09,2025-02-17,8,Casual,115
P-000201,LV-V2-0000544,5,2025-05-01,2025-05-10,2025-05-22,12,Annual,90
P-000201,LV-V2-0000545,7,2025-07-01,2025-07-10,2025-07-16,6,Annual,60
P-000201,LV-V2-0000546,10,2025-10-01,2025-10-10,2025-10-21,11,Annual,90
P-000202,LV-V2-0000547,1,2025-01-01,2025-01-05,2025-01-15,10,Annual,70
P-000202,LV-V2-0000548,4,2025-04-01,2025-04-06,2025-04-13,7,Casual,90
P-000202,LV-V2-0000549,7,2025-07-01,2025-07-09,2025-07-22,13,Casual,90
P-000202,LV-V2-0000550,10,2025-10-01,2025-10-07,2025-10-14,7,Casual,90
P-000203,LV-V2-0000551,4,2025-04-01,2025-04-05,2025-04-18,13,Annual,143
P-000203,LV-V2-0000552,6,2025-06-01,2025-06-07,2025-06-13,6,Casual,60
P-000203,LV-V2-0000553,8,2025-08-01,2025-08-08,2025-08-16,8,Casual,60
P-000203,LV-V2-0000554,10,2025-10-01,2025-10-08,2025-10-17,9,Annual,60
P-000203,LV-V2-0000555,12,2025-12-01,2025-12-10,2025-12-23,13,Annual,60
P-000204,LV-V2-0000556,1,2025-01-01,2025-01-07,2025-01-19,12,Annual,60
P-000204,LV-V2-0000557,3,2025-03-01,2025-03-07,2025-03-19,12,Annual,60
P-000204,LV-V2-0000558,6,2025-06-01,2025-06-09,2025-06-19,10,Annual,90
P-000205,LV-V2-0000559,1,2025-01-01,2025-01-10,2025-01-23,13,Annual,60
P-000205,LV-V2-0000560,5,2025-05-01,2025-05-07,2025-05-17,10,Casual,120
P-000205,LV-V2-0000561,7,2025-07-01,2025-07-05,2025-07-14,9,Annual,60
P-000205,LV-V2-0000562,11,2025-11-01,2025-11-06,2025-11-13,7,Annual,120
P-000206,LV-V2-0000563,1,2025-01-01,2025-01-10,2025-01-22,12,Medical/Authorized,64
P-000206,LV-V2-0000564,11,2025-11-01,2025-11-07,2025-11-15,8,Annual,300
P-000207,LV-V2-0000565,1,2025-01-01,2025-01-06,2025-01-17,11,Annual,93
P-000207,LV-V2-0000566,3,2025-03-01,2025-03-08,2025-03-18,10,Annual,60
P-000207,LV-V2-0000567,7,2025-07-01,2025-07-07,2025-07-13,6,Annual,120
P-000207,LV-V2-0000568,10,2025-10-01,2025-10-09,2025-10-17,8,Casual,90
P-000208,LV-V2-0000569,2,2025-02-01,2025-02-06,2025-02-17,11,Casual,86
P-000208,LV-V2-0000570,8,2025-08-01,2025-08-09,2025-08-12,3,Casual,180
P-000208,LV-V2-0000571,11,2025-11-01,2025-11-06,2025-11-13,7,Annual,90
P-000209,LV-V2-0000572,3,2025-03-01,2025-03-07,2025-03-14,7,Annual,140
P-000209,LV-V2-0000573,5,2025-05-01,2025-05-06,2025-05-17,11,Casual,60
P-000209,LV-V2-0000574,7,2025-07-01,2025-07-10,2025-07-16,6,Casual,60
P-000209,LV-V2-0000575,9,2025-09-01,2025-09-06,2025-09-15,9,Casual,60
P-000210,LV-V2-0000576,4,2025-04-01,2025-04-08,2025-04-17,9,Annual,163
P-000210,LV-V2-0000577,7,2025-07-01,2025-07-07,2025-07-15,8,Casual,90
P-000210,LV-V2-0000578,10,2025-10-01,2025-10-07,2025-10-19,12,Annual,90
P-000211,LV-V2-0000579,4,2025-04-01,2025-04-09,2025-04-17,8,Annual,162
P-000211,LV-V2-0000580,12,2025-12-01,2025-12-07,2025-12-18,11,Annual,240
P-000212,LV-V2-0000581,1,2025-01-01,2025-01-06,2025-01-12,6,Annual,93
P-000212,LV-V2-0000582,6,2025-06-01,2025-06-07,2025-06-15,8,Casual,150
P-000212,LV-V2-0000583,10,2025-10-01,2025-10-09,2025-10-16,7,Annual,120
P-000213,LV-V2-0000584,4,2025-04-01,2025-04-05,2025-04-09,4,Casual,157
P-000213,LV-V2-0000585,11,2025-11-01,2025-11-08,2025-11-17,9,Annual,210
P-000214,LV-V2-0000586,1,2025-01-01,2025-01-06,2025-01-19,13,Annual,83
P-000214,LV-V2-0000587,10,2025-10-01,2025-10-08,2025-10-15,7,Annual,270
P-000215,LV-V2-0000588,3,2025-03-01,2025-03-05,2025-03-18,13,Annual,136
P-000215,LV-V2-0000589,10,2025-10-01,2025-10-06,2025-10-13,7,Annual,210
P-000216,LV-V2-0000590,1,2025-01-01,2025-01-08,2025-01-17,9,Annual,74
P-000216,LV-V2-0000591,3,2025-03-01,2025-03-07,2025-03-18,11,Annual,60
P-000216,LV-V2-0000592,5,2025-05-01,2025-05-08,2025-05-18,10,Annual,60
P-000216,LV-V2-0000593,7,2025-07-01,2025-07-06,2025-07-15,9,Annual,60
P-000217,LV-V2-0000594,11,2025-11-01,2025-11-07,2025-11-15,8,Casual,363
P-000218,LV-V2-0000595,1,2025-01-01,2025-01-10,2025-01-22,12,Annual,92
P-000218,LV-V2-0000596,9,2025-09-01,2025-09-05,2025-09-10,5,Casual,240
P-000218,LV-V2-0000597,12,2025-12-01,2025-12-06,2025-12-17,11,Medical/Authorized,90
P-000219,LV-V2-0000598,2,2025-02-01,2025-02-09,2025-02-17,8,Annual,83
P-000219,LV-V2-0000599,8,2025-08-01,2025-08-06,2025-08-12,6,Casual,180
