personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-000024,2025-03-01,3,-0.0,-0.1,0.297,-0.085,0.035,0.026,0.031,0.244
P-000024,2025-04-01,4,-0.01,-0.1,-0.093,-0.014,0.031,-0.087,-0.05,0.041
P-000024,2025-05-01,5,-0.0,-0.1,-0.177,0.206,0.042,0.204,-0.057,0.117
P-000024,2025-06-01,6,-0.0,0.2,-0.087,0.037,0.012,0.055,-0.008,0.08
P-000024,2025-07-01,7,-0.0,-0.1,0.064,-0.249,0.01,-0.069,-0.021,0.227
P-000024,2025-08-01,8,-0.031,0.2,0.342,0.118,0.152,0.085,0.293,0.132
P-000024,2025-09-01,9,-0.0,-0.1,-0.08,-0.035,0.03,0.03,0.035,0.153
P-000024,2025-10-01,10,-0.082,-0.1,-0.392,0.094,0.018,0.044,-0.009,0.22
P-000024,2025-11-01,11,-0.0,0.2,0.292,0.112,0.054,0.079,-0.088,0.14
P-000024,2025-12-01,12,-0.0,-0.1,0.094,-0.074,0.071,-0.07,0.107,0.296
P-000025,2025-01-01,1,-0.0,-0.1,-0.137,-0.316,0.041,-0.13,0.044,0.183
P-000025,2025-02-01,2,-0.0,0.2,-0.058,0.551,0.013,0.294,-0.006,0.087
P-000025,2025-03-01,3,-0.088,-0.1,-0.313,-0.071,0.037,-0.073,-0.07,0.122
P-000025,2025-04-01,4,-0.041,-0.1,0.347,0.025,0.007,-0.0,0.011,0.065
P-000025,2025-05-01,5,-0.014,0.2,0.095,0.039,0.021,-0.029,0.032,0.135
P-000025,2025-06-01,6,-0.0,-0.1,0.071,-0.082,0.027,-0.136,0.049,0.143
P-000025,2025-07-01,7,-0.03,-0.1,-0.028,0.22,0.074,0.077,0.139,0.251
P-000025,2025-08-01,8,-0.0,-0.1,-0.179,-0.117,0.044,-0.095,-0.052,-0.026
P-000025,2025-09-01,9,-0.025,-0.1,-0.163,0.005,0.073,-0.047,-0.141,0.117
P-000025,2025-10-01,10,-0.0,-0.1,0.41,-0.173,0.007,-0.002,0.002,0.198
P-000025,2025-11-01,11,-0.087,0.2,-0.138,0.196,0.04,0.06,-0.072,0.139
P-000025,2025-12-01,12,-0.0,-0.1,-0.054,-0.149,0.057,-0.124,0.107,0.154
P-000026,2025-01-01,1,-0.021,-0.1,0.19,-0.057,0.213,0.013,0.363,-0.169
P-000026,2025-02-01,2,-0.0,-0.1,0.232,0.003,0.28,0.041,0.524,-0.216
P-000026,2025-03-01,3,-0.0,-0.1,-0.177,0.005,0.079,0.013,0.126,-0.154
P-000026,2025-04-01,4,-0.114,-0.1,1.603,-0.159,0.561,-0.099,0.809,-0.893
P-000026,2025-05-01,5,-0.024,0.2,-0.063,-0.163,0.483,-0.152,0.958,-1.067
P-000026,2025-06-01,6,-0.061,-0.1,-0.011,0.279,0.505,0.13,1.0,-0.927
P-000026,2025-07-01,7,-0.0,-0.1,-0.006,-0.381,0.381,-0.226,0.742,-1.037
P-000026,2025-08-01,8,-0.0,-0.1,0.13,0.096,0.422,0.062,0.838,-1.046
P-000026,2025-09-01,9,-0.011,-0.1,0.0,-0.093,0.397,0.053,0.791,-1.035
P-000026,2025-10-01,10,-0.0,-0.1,-0.022,0.036,0.508,-0.04,0.997,-1.113
P-000026,2025-11-01,11,-0.0,-0.1,0.022,-0.152,0.401,-0.003,0.754,-1.037
P-000026,2025-12-01,12,-0.035,-0.1,0.0,0.121,0.316,0.022,0.6,-1.098
P-000027,2025-01-01,1,-0.0,-0.1,-0.344,-0.057,0.043,-0.052,-0.073,0.168
P-000027,2025-02-01,2,-0.0,-0.1,-0.014,-0.28,0.022,-0.165,-0.004,0.16
P-000027,2025-03-01,3,-0.0,0.2,0.351,0.168,0.063,0.128,-0.074,0.214
P-000027,2025-04-01,4,-0.0,-0.1,-0.301,-0.111,0.071,-0.01,-0.047,0.218
P-000027,2025-05-01,5,-0.016,-0.1,0.264,0.244,0.028,0.048,-0.0,0.102
P-000027,2025-06-01,6,-0.015,-0.1,-0.051,0.051,0.035,0.068,-0.045,0.125
P-000027,2025-07-01,7,-0.0,0.2,-0.097,-0.139,0.035,0.011,-0.062,0.134
P-000027,2025-08-01,8,-0.009,-0.1,0.215,0.305,0.039,0.153,-0.074,0.187
P-000027,2025-09-01,9,-0.0,0.2,0.05,-0.137,0.003,-0.061,0.005,0.117
P-000027,2025-10-01,10,-0.022,-0.1,0.081,0.102,0.059,0.036,-0.078,0.159
P-000027,2025-11-01,11,-0.0,0.2,-0.285,-0.138,0.082,-0.15,-0.115,0.236
P-000027,2025-12-01,12,-0.064,-0.1,0.006,-0.03,0.04,0.036,0.027,0.269
P-000028,2025-01-01,1,-0.0,-0.1,-0.159,-0.095,0.061,0.075,0.117,0.014
P-000028,2025-02-01,2,-0.0,0.2,0.08,-0.036,0.017,0.042,-0.0,0.045
P-000028,2025-03-01,3,-0.0,-0.1,0.076,-0.005,0.178,-0.068,0.331,-0.005
P-000028,2025-04-01,4,-0.082,-0.1,1.34,-0.367,0.344,-0.213,0.427,-0.878
P-000028,2025-05-01,5,-0.0,-0.1,0.074,0.354,0.418,0.175,0.823,-0.932
P-000028,2025-06-01,6,-0.0,-0.1,-0.096,0.041,0.414,-0.023,0.811,-0.814
P-000028,2025-07-01,7,-0.0,0.2,0.086,-0.052,0.242,-0.075,0.478,-0.835
P-000028,2025-08-01,8,-0.0,-0.1,-0.034,-0.141,0.254,-0.038,0.461,-0.904
P-000028,2025-09-01,9,-0.002,-0.1,-0.565,0.656,0.191,0.317,0.275,0.023
P-000028,2025-10-01,10,-0.0,-0.1,-0.144,0.12,0.04,0.058,0.048,-0.014
P-000028,2025-11-01,11,-0.0,-0.1,-0.124,-0.103,0.112,-0.036,0.214,0.043
P-000028,2025-12-01,12,-0.054,0.2,0.143,-0.174,0.065,-0.069,0.093,-0.006
P-000029,2025-01-01,1,-0.0,-0.1,-0.203,-0.056,0.038,-0.09,-0.07,0.056
P-000029,2025-02-01,2,-0.0,-0.1,0.08,0.161,0.038,0.013,0.051,-0.022
P-000029,2025-03-01,3,-0.0,-0.1,-0.046,-0.068,0.039,-0.007,0.072,0.008
P-000029,2025-04-01,4,-0.084,-0.1,1.61,-0.262,0.394,-0.169,0.522,-0.691
P-000029,2025-05-01,5,-0.023,0.2,0.059,0.219,0.239,0.087,0.477,-0.783
P-000029,2025-06-01,6,-0.0,-0.1,0.01,0.041,0.325,-0.041,0.607,-0.697
P-000029,2025-07-01,7,-0.086,-0.1,0.0,-0.123,0.249,-0.112,0.48,-0.961
P-000029,2025-08-01,8,-0.022,-0.1,0.002,0.209,0.228,0.043,0.423,-0.65
P-000029,2025-09-01,9,-0.0,-0.1,-0.592,0.148,0.103,0.032,-0.004,-0.004
P-000029,2025-10-01,10,-0.004,0.2,-0.085,0.076,0.009,-0.005,-0.002,0.021
P-000029,2025-11-01,11,-0.0,-0.1,-0.093,-0.119,0.107,-0.15,0.176,0.049
P-000029,2025-12-01,12,-0.0,-0.1,0.074,-0.036,0.073,0.036,0.139,-0.011
P-000030,2025-01-01,1,-0.0,0.2,-0.293,-0.038,0.044,0.096,0.043,0.216
P-000030,2025-02-01,2,-0.0,-0.1,-0.018,0.019,0.004,-0.02,0.004,0.128
P-000030,2025-03-01,3,-0.071,0.2,0.09,0.009,0.037,0.072,-0.022,0.144
P-000030,2025-04-01,4,-0.053,-0.1,-0.201,0.066,0.036,-0.007,-0.013,0.209
P-000030,2025-05-01,5,-0.051,0.2,0.386,-0.094,0.059,-0.032,0.102,0.329
P-000030,2025-06-01,6,-0.0,-0.1,-0.092,0.044,0.033,-0.012,0.054,0.234
P-000030,2025-07-01,7,-0.08,0.2,-0.065,-0.027,0.015,-0.014,-0.003,0.187
P-000030,2025-08-01,8,-0.0,-0.1,-0.001,0.094,0.093,-0.003,0.175,0.254
P-000030,2025-09-01,9,-0.0,0.2,0.114,-0.091,0.045,-0.029,0.03,0.197
P-000030,2025-10-01,10,-0.008,-0.1,-0.034,0.138,0.072,0.059,-0.075,0.03
P-000030,2025-11-01,11,-0.0,-0.1,-0.161,-0.333,0.068,-0.047,0.124,0.237
P-000030,2025-12-01,12,-0.028,-0.1,0.255,0.412,0.08,0.114,0.129,0.079
P-000031,2025-01-01,1,-0.012,0.2,-0.125,0.004,0.123,0.084,0.198,0.014
P-000031,2025-02-01,2,-0.029,-0.1,-0.159,-0.094,0.146,-0.003,0.223,0.037
P-000031,2025-03-01,3,-0.049,-0.1,0.227,0.162,0.054,0.085,-0.086,-0.007
P-000031,2025-04-01,4,-0.0,-0.1,1.619,-0.393,0.431,-0.26,0.656,-0.814
P-000031,2025-05-01,5,-0.011,-0.1,0.007,0.405,0.371,0.107,0.738,-0.985
P-000031,2025-06-01,6,-0.016,-0.1,0.052,-0.141,0.408,-0.148,0.778,-0.664
P-000031,2025-07-01,7,-0.026,-0.1,-0.046,-0.161,0.341,0.047,0.681,-0.878
P-000031,2025-08-01,8,-0.0,-0.1,-0.038,-0.121,0.399,0.113,0.782,-0.94
P-000031,2025-09-01,9,-0.06,0.2,-0.616,0.735,0.127,0.345,0.103,0.025
P-000031,2025-10-01,10,-0.024,-0.1,-0.021,0.072,0.066,0.029,0.114,0.035
P-000031,2025-11-01,11,-0.0,-0.1,0.138,-0.174,0.111,-0.034,0.209,-0.036
P-000031,2025-12-01,12,-0.075,0.2,-0.078,0.388,0.053,0.104,0.054,-0.002
P-000032,2025-01-01,1,-0.0,-0.1,-0.248,0.174,0.102,0.061,0.151,0.165
P-000032,2025-02-01,2,-0.0,-0.1,-0.269,-0.07,0.029,0.064,0.051,0.255
P-000032,2025-03-01,3,-0.0,0.2,0.207,0.019,0.048,-0.01,-0.076,0.132
P-000032,2025-04-01,4,-0.033,-0.1,-0.089,-0.054,0.055,0.0,0.077,0.209
P-000032,2025-05-01,5,-0.007,-0.1,0.255,0.112,0.036,0.013,0.024,0.062
P-000032,2025-06-01,6,-0.062,0.2,-0.375,0.05,0.039,0.053,0.077,0.125
P-000032,2025-07-01,7,-0.073,-0.1,0.512,-0.067,0.013,-0.036,-0.019,0.035
P-000032,2025-08-01,8,-0.0,-0.1,-0.08,-0.065,0.04,-0.011,-0.036,0.125
P-000032,2025-09-01,9,-0.025,0.2,-0.006,0.136,0.052,0.003,-0.075,0.158
P-000032,2025-10-01,10,-0.049,-0.1,0.203,-0.028,0.052,-0.054,0.088,0.147
P-000032,2025-11-01,11,-0.065,0.2,-0.085,-0.056,0.045,-0.046,0.072,0.142
P-000032,2025-12-01,12,-0.053,-0.1,-0.158,-0.01,0.074,0.013,-0.133,0.138
P-000033,2025-01-01,1,-0.076,-0.1,-0.269,-0.01,0.084,-0.029,-0.143,0.214
P-000033,2025-02-01,2,-0.067,-0.1,-0.05,-0.171,0.027,-0.117,0.048,0.203
P-000033,2025-03-01,3,-0.011,-0.1,-0.058,0.272,0.021,0.096,0.036,0.243
P-000033,2025-04-01,4,-0.044,-0.1,0.16,0.135,0.049,0.051,0.082,0.262
P-000033,2025-05-01,5,-0.0,0.2,0.065,-0.018,0.018,-0.055,-0.024,0.171
P-000033,2025-06-01,6,-0.0,-0.1,-0.009,-0.153,0.052,-0.096,0.095,0.067
P-000033,2025-07-01,7,-0.088,0.2,-0.171,0.101,0.017,0.013,-0.017,0.07
P-000033,2025-08-01,8,-0.05,-0.1,0.022,-0.044,0.049,0.049,-0.064,0.239
P-000033,2025-09-01,9,-0.009,-0.1,0.0,-0.157,0.053,-0.073,-0.088,0.123
P-000033,2025-10-01,10,-0.0,0.2,0.277,0.044,0.014,-0.054,-0.001,0.138
P-000033,2025-11-01,11,-0.0,-0.1,-0.261,-0.019,0.031,-0.065,-0.022,0.364
P-000033,2025-12-01,12,-0.057,-0.1,0.376,0.031,0.025,-0.03,0.007,0.074
P-000034,2025-01-01,1,-0.046,-0.1,-0.506,-0.131,0.074,-0.022,-0.118,0.257
P-000034,2025-02-01,2,-0.1,-0.1,3.333,-0.468,0.393,-0.216,0.491,-0.789
P-000034,2025-03-01,3,-0.068,-0.1,0.194,0.298,0.285,0.136,0.565,-0.816
P-000034,2025-04-01,4,-0.018,-0.1,0.018,-0.066,0.352,0.004,0.695,-0.828
P-000034,2025-05-01,5,-0.0,0.2,-0.085,-0.035,0.387,-0.015,0.737,-0.81
P-000034,2025-06-01,6,-0.0,0.2,-0.93,0.783,0.307,0.475,-0.143,0.778
P-000034,2025-07-01,7,-0.07,-0.1,1.736,-0.081,0.202,-0.008,-0.005,0.252
P-000034,2025-08-01,8,-0.0,0.2,0.37,0.094,0.024,0.025,0.004,0.251
P-000034,2025-09-01,9,-0.049,-0.1,-0.079,0.1,0.042,-0.003,-0.044,0.243
P-000034,2025-10-01,10,-0.004,-0.1,-0.052,-0.035,0.038,-0.03,-0.073,0.228
P-000034,2025-11-01,11,-0.102,-0.1,0.014,-0.187,0.017,-0.031,-0.028,0.249
P-000034,2025-12-01,12,-0.0,-0.1,-0.123,0.081,0.033,-0.006,-0.06,0.257
P-000035,2025-01-01,1,-0.0,-0.1,-0.095,-0.124,0.054,-0.028,0.07,0.106
P-000035,2025-02-01,2,-0.005,-0.1,0.006,-0.023,0.098,-0.058,0.195,0.11
P-000035,2025-03-01,3,-0.0,-0.1,-0.25,0.015,0.017,0.046,-0.032,0.099
P-000035,2025-04-01,4,-0.0,0.2,0.271,0.054,0.025,0.057,-0.014,0.084
P-000035,2025-05-01,5,-0.0,-0.1,-0.189,0.06,0.078,0.036,-0.143,0.156
P-000035,2025-06-01,6,-0.037,0.2,1.841,-0.067,0.365,-0.037,0.557,-0.484
P-000035,2025-07-01,7,-0.0,-0.1,-0.064,0.063,0.273,0.039,0.525,-0.499
P-000035,2025-08-01,8,-0.0,0.2,-0.637,-0.023,0.09,0.062,0.016,0.118
P-000035,2025-09-01,9,-0.0,-0.1,-0.078,-0.153,0.083,-0.153,-0.143,0.106
P-000035,2025-10-01,10,-0.0,-0.1,0.345,0.283,0.036,0.125,0.066,0.1
P-000035,2025-11-01,11,-0.005,0.2,-0.018,-0.21,0.023,-0.047,0.0,0.081
P-000035,2025-12-01,12,-0.0,-0.1,-0.117,0.188,0.025,0.008,0.049,0.105
P-000036,2025-01-01,1,-0.006,-0.1,0.21,-0.44,0.191,-0.237,0.311,-0.253
P-000036,2025-02-01,2,-0.014,-0.1,-0.055,0.091,0.055,-0.018,0.094,-0.22
P-000036,2025-03-01,3,-0.04,-0.1,-0.113,0.53,0.215,0.226,0.371,-0.147
P-000036,2025-04-01,4,-0.151,-0.1,1.786,-0.522,0.573,-0.297,0.879,-0.986
P-000036,2025-05-01,5,-0.04,-0.1,0.001,0.023,0.412,-0.027,0.805,-1.02
P-000036,2025-06-01,6,-0.005,0.2,0.128,-0.012,0.519,-0.076,0.982,-0.914
P-000036,2025-07-01,7,-0.096,-0.1,-0.044,0.072,0.42,0.047,0.834,-1.025
P-000036,2025-08-01,8,-0.039,-0.1,0.049,-0.225,0.388,-0.08,0.769,-1.016
P-000036,2025-09-01,9,-0.121,-0.1,0.021,0.187,0.365,0.016,0.693,-1.133
P-000036,2025-10-01,10,-0.084,-0.1,0.0,-0.321,0.46,-0.038,0.913,-1.145
P-000036,2025-11-01,11,-0.081,-0.1,0.0,0.004,0.431,0.005,0.83,-1.167
P-000036,2025-12-01,12,-0.047,0.2,0.0,-0.177,0.408,-0.033,0.799,-1.046
P-000037,2025-01-01,1,-0.041,-0.1,-0.303,0.178,0.015,0.101,0.01,0.034
P-000037,2025-02-01,2,-0.018,-0.1,-0.242,-0.137,0.015,-0.03,0.012,0.118
P-000037,2025-03-01,3,-0.024,-0.1,0.125,-0.154,0.026,-0.074,0.041,0.067
P-000037,2025-04-01,4,-0.0,-0.1,0.312,-0.027,0.056,-0.043,0.09,0.054
P-000037,2025-05-01,5,-0.035,0.2,-0.122,0.11,0.046,0.081,0.053,0.354
P-000037,2025-06-01,6,-0.013,-0.1,-0.131,-0.05,0.087,0.052,-0.143,0.17
P-000037,2025-07-01,7,-0.009,0.2,0.142,-0.166,0.079,-0.125,0.127,0.097
P-000037,2025-08-01,8,-0.001,-0.1,-0.425,0.572,0.019,0.256,0.035,0.276
P-000037,2025-09-01,9,-0.0,-0.1,0.711,-0.157,0.024,-0.018,-0.013,0.13
P-000037,2025-10-01,10,-0.0,0.2,-0.148,0.212,0.018,0.14,-0.025,0.179
P-000037,2025-11-01,11,-0.0,-0.1,0.306,-0.308,0.04,-0.113,0.059,0.263
P-000037,2025-12-01,12,-0.024,-0.1,-0.286,0.277,0.039,0.058,0.076,0.225
P-000038,2025-01-01,1,-0.137,0.2,-0.261,0.087,0.014,0.0,-0.019,0.102
P-000038,2025-02-01,2,-0.046,-0.1,0.062,-0.042,0.05,0.079,-0.073,0.15
P-000038,2025-03-01,3,-0.0,0.2,-0.145,-0.027,0.011,0.05,-0.015,0.116
P-000038,2025-04-01,4,-0.002,-0.1,0.157,0.038,0.032,-0.028,-0.049,0.163
P-000038,2025-05-01,5,-0.0,0.2,0.201,-0.197,0.023,-0.117,-0.013,0.244
P-000038,2025-06-01,6,-0.0,-0.1,0.012,0.047,0.016,0.111,-0.011,0.022
P-000038,2025-07-01,7,-0.0,0.2,-0.136,0.106,0.073,0.089,-0.143,0.004
P-000038,2025-08-01,8,-0.092,-0.1,-0.173,-0.143,0.05,-0.001,0.068,0.013
P-000038,2025-09-01,9,-0.0,-0.1,-0.032,0.133,0.086,-0.035,-0.143,0.24
P-000038,2025-10-01,10,-0.006,-0.1,0.125,-0.043,0.021,-0.088,-0.026,0.052
P-000038,2025-11-01,11,-0.0,0.2,-0.229,-0.023,0.034,0.032,-0.064,0.091
P-000038,2025-12-01,12,-0.0,-0.1,0.278,-0.123,0.05,-0.082,-0.065,0.069
P-000039,2025-01-01,1,-0.015,0.2,-0.219,-0.229,0.052,-0.119,0.063,0.109
P-000039,2025-02-01,2,-0.0,-0.1,0.152,0.073,0.079,0.067,0.107,0.042
P-000039,2025-03-01,3,-0.085,-0.1,1.597,-0.264,0.532,-0.257,0.797,-0.857
P-000039,2025-04-01,4,-0.0,-0.1,0.09,-0.017,0.309,-0.036,0.614,-0.937
P-000039,2025-05-01,5,-0.01,-0.1,0.022,-0.007,0.436,-0.051,0.838,-0.947
P-000039,2025-06-01,6,-0.0,0.2,0.126,-0.056,0.318,-0.029,0.591,-0.965
P-000039,2025-07-01,7,-0.028,-0.1,-0.097,0.139,0.392,0.036,0.754,-0.904
P-000039,2025-08-01,8,-0.0,-0.1,-0.051,0.064,0.364,0.022,0.729,-0.958
P-000039,2025-09-01,9,-0.0,-0.1,-0.049,-0.343,0.457,-0.211,0.868,-0.939
P-000039,2025-10-01,10,-0.0,-0.1,-0.713,0.737,0.091,0.451,0.01,0.089
P-000039,2025-11-01,11,-0.014,-0.1,-0.036,0.177,0.068,0.1,0.101,0.109
P-000039,2025-12-01,12,-0.0,0.2,0.187,0.014,0.042,-0.099,0.059,0.069
P-000040,2025-01-01,1,-0.0,0.2,-0.364,-0.055,0.02,-0.182,-0.033,0.142
P-000040,2025-02-01,2,-0.0,-0.1,-0.048,0.005,0.046,-0.053,-0.071,0.198
P-000040,2025-03-01,3,-0.108,0.2,0.755,0.253,0.076,0.166,0.135,-0.088
P-000040,2025-04-01,4,-0.024,-0.1,-0.558,-0.092,0.106,-0.027,0.135,0.264
P-000040,2025-05-01,5,-0.086,-0.1,0.19,-0.277,0.098,-0.152,-0.143,0.111
P-000040,2025-06-01,6,-0.0,0.2,0.347,0.172,0.051,0.027,-0.091,0.184
P-000040,2025-07-01,7,-0.0,-0.1,-0.198,-0.041,0.06,-0.115,-0.091,0.137
P-000040,2025-08-01,8,-0.0,-0.1,0.117,0.013,0.022,-0.029,-0.03,0.181
P-000040,2025-09-01,9,-0.045,-0.1,-0.115,-0.028,0.026,-0.024,0.05,0.214
P-000040,2025-10-01,10,-0.0,0.2,0.072,0.135,0.01,0.006,-0.006,0.162
P-000040,2025-11-01,11,-0.039,-0.1,0.308,-0.099,0.012,-0.062,0.008,-0.019
P-000040,2025-12-01,12,-0.0,0.2,-0.396,0.187,0.062,-0.026,0.091,0.222
P-000041,2025-01-01,1,-0.059,-0.1,-0.279,0.124,0.026,0.052,0.052,0.102
P-000041,2025-02-01,2,-0.0,0.2,-0.041,0.026,0.026,0.06,0.017,0.232
P-000041,2025-03-01,3,-0.0,-0.1,-0.107,-0.09,0.034,-0.097,-0.042,0.249
P-000041,2025-04-01,4,-0.056,-0.1,0.421,0.003,0.057,-0.022,0.085,0.092
P-000041,2025-05-01,5,-0.0,-0.1,-0.321,0.016,0.105,-0.005,0.126,0.112
P-000041,2025-06-01,6,-0.0,0.2,0.074,0.048,0.054,-0.008,-0.028,0.197
P-000041,2025-07-01,7,-0.036,-0.1,-0.011,0.068,0.023,-0.041,-0.03,0.271
P-000041,2025-08-01,8,-0.015,0.2,0.028,-0.151,0.086,0.031,-0.143,0.16
P-000041,2025-09-01,9,-0.0,-0.1,0.06,0.098,0.069,0.112,-0.135,0.2
P-000041,2025-10-01,10,-0.0,0.2,-0.109,-0.128,0.089,0.074,-0.143,0.077
P-000041,2025-11-01,11,-0.002,-0.1,0.386,0.21,0.052,0.106,-0.021,0.082
P-000041,2025-12-01,12,-0.0,0.2,-0.258,-0.114,0.039,-0.04,-0.021,0.141
P-000042,2025-01-01,1,-0.064,0.2,-0.36,0.145,0.016,0.105,0.007,0.124
P-000042,2025-02-01,2,-0.0,-0.1,0.11,-0.107,0.025,-0.002,0.019,0.314
P-000042,2025-03-01,3,-0.047,0.2,0.002,0.056,0.024,0.082,0.028,0.309
P-000042,2025-04-01,4,-0.0,-0.1,0.196,0.125,0.032,0.033,0.023,0.074
P-000042,2025-05-01,5,-0.044,-0.1,0.003,-0.148,0.036,-0.006,0.016,0.181
P-000042,2025-06-01,6,-0.0,0.2,-0.112,0.097,0.035,0.016,0.052,0.105
P-000042,2025-07-01,7,-0.0,-0.1,0.137,-0.125,0.033,-0.038,0.062,0.19
P-000042,2025-08-01,8,-0.059,0.2,-0.164,0.058,0.048,0.098,0.068,0.263
P-000042,2025-09-01,9,-0.109,-0.1,0.19,-0.028,0.044,-0.055,0.054,0.204
P-000042,2025-10-01,10,-0.0,0.2,-0.029,-0.101,0.005,-0.109,-0.009,0.148
P-000042,2025-11-01,11,-0.0,-0.1,-0.011,0.06,0.036,0.059,-0.069,0.146
P-000042,2025-12-01,12,-0.0,0.2,0.038,0.066,0.051,0.026,0.087,0.106
P-000043,2025-01-01,1,-0.0,-0.1,-0.144,-0.076,0.035,0.083,0.029,0.166
P-000043,2025-02-01,2,-0.01,-0.1,-0.283,0.111,0.024,0.065,0.038,0.239
P-000043,2025-03-01,3,-0.054,0.2,0.113,-0.018,0.026,-0.017,-0.017,0.09
P-000043,2025-04-01,4,-0.091,-0.1,-0.113,0.094,0.08,0.076,-0.143,0.088
P-000043,2025-05-01,5,-0.005,-0.1,0.058,-0.246,0.01,0.012,0.012,0.29
P-000043,2025-06-01,6,-0.025,0.2,0.07,0.021,0.021,-0.052,-0.037,0.167
P-000043,2025-07-01,7,-0.023,-0.1,-0.114,0.342,0.052,0.065,-0.099,0.17
P-000043,2025-08-01,8,-0.016,0.2,0.476,0.014,0.076,0.0,0.136,0.024
P-000043,2025-09-01,9,-0.0,-0.1,-0.335,-0.088,0.071,-0.107,-0.098,0.306
P-000043,2025-10-01,10,-0.013,-0.1,0.257,0.065,0.061,0.105,0.056,0.204
P-000043,2025-11-01,11,-0.016,0.2,0.266,0.067,0.113,0.02,0.225,0.119
P-000043,2025-12-01,12,-0.012,-0.1,-0.246,-0.032,0.034,0.016,-0.036,0.148
P-000044,2025-01-01,1,-0.006,-0.1,-0.425,0.244,0.065,0.077,-0.09,0.248
P-000044,2025-02-01,2,-0.072,-0.1,3.714,-0.452,0.449,-0.225,0.542,-0.871
P-000044,2025-03-01,3,-0.031,-0.1,-0.048,-0.04,0.279,0.004,0.555,-0.817
P-000044,2025-04-01,4,-0.0,0.2,-0.045,0.024,0.277,0.008,0.459,-0.855
P-000044,2025-05-01,5,-0.105,-0.1,-0.11,-0.33,0.279,-0.073,0.459,-0.786
P-000044,2025-06-01,6,-0.0,0.2,-0.924,1.48,0.302,0.5,-0.143,0.778
P-000044,2025-07-01,7,-0.188,-0.1,2.871,-0.061,0.273,-0.151,-0.081,0.239
P-000044,2025-08-01,8,-0.0,-0.1,0.105,0.156,0.056,0.05,-0.083,0.241
P-000044,2025-09-01,9,-0.005,0.2,-0.276,-0.067,0.066,-0.044,-0.074,0.234
P-000044,2025-10-01,10,-0.0,-0.1,-0.039,-0.081,0.042,-0.026,-0.033,0.249
P-000044,2025-11-01,11,-0.028,-0.1,0.128,0.071,0.078,0.014,-0.076,0.237
P-000044,2025-12-01,12,-0.0,0.2,0.284,0.013,0.061,0.014,-0.117,0.241
P-000045,2025-01-01,1,-0.0,-0.1,-0.33,0.075,0.044,0.093,0.061,0.094
P-000045,2025-02-01,2,-0.023,0.2,-0.285,-0.088,0.05,-0.104,-0.079,0.105
P-000045,2025-03-01,3,-0.0,-0.1,0.013,-0.069,0.024,-0.02,0.03,0.191
P-000045,2025-04-01,4,-0.0,-0.1,0.463,-0.011,0.099,0.016,-0.14,0.224
P-000045,2025-05-01,5,-0.0,0.2,-0.043,0.294,0.123,0.034,0.227,0.261
P-000045,2025-06-01,6,-0.0,-0.1,0.037,-0.182,0.047,-0.064,-0.093,0.142
P-000045,2025-07-01,7,-0.068,-0.1,-0.251,-0.076,0.08,0.018,-0.117,0.042
P-000045,2025-08-01,8,-0.0,0.2,0.238,0.043,0.028,0.0,0.055,0.036
P-000045,2025-09-01,9,-0.0,-0.1,-0.276,0.036,0.062,-0.057,-0.109,0.197
P-000045,2025-10-01,10,-0.007,0.2,0.133,0.097,0.027,0.044,0.034,0.096
P-000045,2025-11-01,11,-0.016,-0.1,0.147,0.083,0.037,0.062,-0.058,0.052
P-000045,2025-12-01,12,-0.0,-0.1,-0.106,-0.154,0.086,-0.085,-0.119,0.234
P-000046,2025-01-01,1,-0.055,-0.1,-0.179,0.02,0.062,0.011,0.055,0.111
P-000046,2025-02-01,2,-0.0,-0.1,0.177,0.099,0.031,-0.058,0.05,0.102
P-000046,2025-03-01,3,-0.0,-0.1,1.825,-0.44,0.467,-0.228,0.707,-0.88
P-000046,2025-04-01,4,-0.036,0.2,0.027,0.261,0.339,0.077,0.614,-0.902
P-000046,2025-05-01,5,-0.0,-0.1,-0.128,-0.287,0.399,0.015,0.739,-0.899
P-000046,2025-06-01,6,-0.056,-0.1,0.237,0.016,0.295,0.097,0.555,-0.99
P-000046,2025-07-01,7,-0.022,-0.1,-0.088,0.005,0.335,0.02,0.637,-0.957
P-000046,2025-08-01,8,-0.002,-0.1,0.075,-0.001,0.414,-0.047,0.814,-0.941
P-000046,2025-09-01,9,-0.065,0.2,-0.069,0.126,0.402,0.06,0.766,-0.883
P-000046,2025-10-01,10,-0.0,-0.1,-0.71,0.542,0.178,0.313,-0.11,0.065
P-000046,2025-11-01,11,-0.148,-0.1,0.24,-0.152,0.084,-0.071,0.097,0.062
P-000046,2025-12-01,12,-0.0,0.2,-0.097,0.302,0.087,0.078,0.124,0.111
P-000047,2025-01-01,1,-0.041,-0.1,-0.321,0.25,0.085,0.101,0.132,0.091
P-000047,2025-02-01,2,-0.09,-0.1,-0.093,-0.068,0.034,-0.073,0.022,0.198
P-000047,2025-03-01,3,-0.026,0.2,0.261,0.073,0.021,0.096,0.034,0.08
P-000047,2025-04-01,4,-0.028,-0.1,-0.134,-0.011,0.071,-0.051,-0.102,0.087
P-000047,2025-05-01,5,-0.0,-0.1,-0.294,0.011,0.082,-0.018,-0.141,0.123
