personnel_id,date,month_idx,attendance_change,leave_frequency_change,workload_change,sleep_change,routine_deviation,performance_change,schedule_change,recovery_change
P-000024,2025-01-01,1,-0.0,-0.1,-0.11,-0.035,0.082,0.108,-0.154,0.218
P-000024,2025-02-01,2,-0.044,0.2,-0.084,0.101,0.066,-0.129,0.075,0.298
P-000024,2025-03-01,3,-0.005,-0.1,-0.313,-0.132,0.214,-0.047,-0.195,0.189
P-000024,2025-04-01,4,-0.0,-0.1,0.104,-0.027,0.107,-0.103,-0.121,0.269
P-000024,2025-05-01,5,-0.092,-0.1,2.985,-0.131,0.407,-0.151,0.462,-0.579
P-000024,2025-06-01,6,-0.061,0.2,-0.729,0.337,0.141,0.123,-0.07,0.14
P-000024,2025-07-01,7,-0.0,-0.1,0.306,-0.27,0.128,-0.076,0.015,0.296
P-000024,2025-08-01,8,-0.03,-0.1,-0.032,0.378,0.142,0.091,0.014,0.07
P-000024,2025-09-01,9,-0.062,0.2,-0.239,-0.034,0.165,0.036,-0.129,0.019
P-000024,2025-10-01,10,-0.118,-0.1,0.142,0.198,0.087,0.128,-0.047,0.197
P-000024,2025-11-01,11,-0.047,0.2,0.125,-0.096,0.086,-0.008,0.077,0.303
P-000024,2025-12-01,12,-0.054,-0.1,-0.031,-0.153,0.016,0.064,-0.01,0.059
P-000025,2025-01-01,1,-0.025,-0.1,-0.402,-0.101,0.228,-0.153,-0.264,0.24
P-000025,2025-02-01,2,-0.066,-0.1,0.015,0.254,0.119,-0.045,0.115,0.223
P-000025,2025-03-01,3,-0.0,-0.1,4.201,-0.441,0.66,-0.084,0.992,-0.649
P-000025,2025-04-01,4,-0.093,-0.1,-0.097,0.376,0.431,-0.073,0.706,-0.74
P-000025,2025-05-01,5,-0.0,-0.1,-0.158,0.221,0.366,0.209,0.636,-0.369
P-000025,2025-06-01,6,-0.094,-0.1,0.145,-0.395,0.484,-0.174,1.001,-0.628
P-000025,2025-07-01,7,-0.084,-0.1,0.043,0.171,0.371,0.026,0.692,-0.656
P-000025,2025-08-01,8,-0.094,-0.1,0.021,-0.617,0.379,-0.332,0.779,-0.454
P-000025,2025-09-01,9,-0.015,-0.1,0.04,1.188,0.286,0.228,0.491,-0.824
P-000025,2025-10-01,10,-0.0,-0.1,-0.83,0.546,0.179,0.257,0.094,0.371
P-000025,2025-11-01,11,-0.013,-0.1,0.328,-0.127,0.154,0.149,0.129,0.115
P-000025,2025-12-01,12,-0.009,-0.1,-0.148,0.19,0.199,0.087,-0.082,0.256
P-000026,2025-01-01,1,-0.036,0.2,-0.242,-0.358,0.119,-0.178,0.069,0.057
P-000026,2025-02-01,2,-0.03,-0.1,-0.237,0.565,0.148,0.268,0.059,0.111
P-000026,2025-03-01,3,-0.085,0.2,0.342,0.077,0.137,0.119,-0.114,0.204
P-000026,2025-04-01,4,-0.0,-0.1,2.443,-0.037,0.479,-0.067,0.534,-0.579
P-000026,2025-05-01,5,-0.046,-0.1,0.081,-0.017,0.419,-0.194,0.906,-0.453
P-000026,2025-06-01,6,-0.0,-0.1,-0.033,-0.201,0.423,0.08,0.807,-0.511
P-000026,2025-07-01,7,-0.0,-0.1,0.065,-0.128,0.362,-0.132,0.73,-0.883
P-000026,2025-08-01,8,-0.039,-0.1,-0.15,0.105,0.425,0.004,0.766,-0.595
P-000026,2025-09-01,9,-0.041,-0.1,-0.811,0.521,0.216,0.241,-0.008,0.165
P-000026,2025-10-01,10,-0.163,-0.1,0.328,-0.391,0.101,-0.326,-0.216,0.046
P-000026,2025-11-01,11,-0.07,0.2,-0.148,0.368,0.059,0.04,0.032,0.221
P-000026,2025-12-01,12,-0.03,-0.1,0.11,-0.01,0.147,-0.103,-0.142,0.156
P-000027,2025-01-01,1,-0.0,-0.1,-0.464,-0.041,0.186,-0.087,-0.051,0.092
P-000027,2025-02-01,2,-0.144,-0.1,0.065,0.159,0.174,0.006,-0.032,0.082
P-000027,2025-03-01,3,-0.037,-0.1,0.04,-0.027,0.097,0.006,-0.153,0.061
P-000027,2025-04-01,4,-0.135,-0.1,3.12,-0.092,0.502,-0.124,0.63,-0.703
P-000027,2025-05-01,5,-0.093,-0.1,0.138,-0.222,0.275,-0.012,0.635,-0.616
P-000027,2025-06-01,6,-0.0,-0.1,0.174,-0.189,0.492,-0.1,0.814,-0.765
P-000027,2025-07-01,7,-0.0,-0.1,-0.17,-0.172,0.365,0.003,0.682,-0.57
P-000027,2025-08-01,8,-0.119,-0.1,-0.021,0.404,0.475,0.342,0.978,-0.529
P-000027,2025-09-01,9,-0.099,-0.1,0.188,0.012,0.48,0.052,0.908,-0.604
P-000027,2025-10-01,10,-0.084,0.2,-0.254,-0.23,0.4,-0.091,0.688,-0.657
P-000027,2025-11-01,11,-0.0,-0.1,0.163,0.052,0.277,0.172,0.651,-0.395
P-000027,2025-12-01,12,-0.0,-0.1,-0.701,-0.025,0.148,-0.048,0.012,0.03
P-000028,2025-01-01,1,-0.116,0.2,-0.36,0.153,0.187,-0.023,-0.097,0.087
P-000028,2025-02-01,2,-0.0,-0.1,0.049,0.046,0.116,0.025,0.016,0.088
P-000028,2025-03-01,3,-0.049,-0.1,-0.502,-0.109,0.14,0.086,0.084,0.286
P-000028,2025-04-01,4,-0.109,-0.1,1.616,-0.095,0.136,0.011,0.121,0.25
P-000028,2025-05-01,5,-0.076,-0.1,-0.182,0.174,0.071,-0.057,-0.109,0.22
P-000028,2025-06-01,6,-0.071,-0.1,2.197,-0.157,0.481,-0.114,0.716,-0.509
P-000028,2025-07-01,7,-0.0,-0.1,0.117,-0.331,0.396,-0.053,0.633,-0.705
P-000028,2025-08-01,8,-0.0,-0.1,-0.752,0.373,0.257,0.062,0.035,0.164
P-000028,2025-09-01,9,-0.0,-0.1,-0.197,0.163,0.141,0.073,-0.046,0.166
P-000028,2025-10-01,10,-0.006,-0.1,0.094,-0.196,0.093,-0.216,-0.141,0.123
P-000028,2025-11-01,11,-0.096,-0.1,0.229,0.032,0.163,-0.06,0.066,0.241
P-000028,2025-12-01,12,-0.012,-0.1,-0.055,0.052,0.178,-0.233,-0.135,0.202
P-000029,2025-01-01,1,-0.0,-0.1,-0.344,0.113,0.155,0.14,-0.001,0.094
P-000029,2025-02-01,2,-0.0,-0.1,0.024,-0.125,0.088,0.022,-0.043,0.22
P-000029,2025-03-01,3,-0.0,-0.1,0.04,0.136,0.163,0.078,-0.035,0.151
P-000029,2025-04-01,4,-0.075,-0.1,1.981,-0.064,0.492,-0.032,0.74,-0.657
P-000029,2025-05-01,5,-0.093,0.2,-0.713,-0.136,0.108,0.077,0.049,0.383
P-000029,2025-06-01,6,-0.102,-0.1,0.254,0.271,0.15,-0.082,-0.006,0.125
P-000029,2025-07-01,7,-0.0,0.2,-0.304,-0.185,0.117,-0.182,-0.138,0.317
P-000029,2025-08-01,8,-0.052,-0.1,0.851,0.319,0.162,0.234,-0.04,0.021
P-000029,2025-09-01,9,-0.064,0.2,-0.284,-0.291,0.193,-0.273,-0.128,0.34
P-000029,2025-10-01,10,-0.0,-0.1,-0.235,-0.009,0.146,-0.093,0.086,0.249
P-000029,2025-11-01,11,-0.0,-0.1,0.182,0.315,0.198,-0.027,-0.147,0.199
P-000029,2025-12-01,12,-0.095,0.2,0.352,-0.239,0.056,-0.009,-0.016,0.325
P-000030,2025-01-01,1,-0.048,-0.1,-0.426,-0.043,0.091,-0.033,-0.089,0.328
P-000030,2025-02-01,2,-0.123,-0.1,-0.12,0.248,0.076,0.164,-0.066,0.279
P-000030,2025-03-01,3,-0.0,0.2,1.024,-0.265,0.135,-0.071,-0.023,0.105
P-000030,2025-04-01,4,-0.031,-0.1,1.55,-0.26,0.519,-0.364,0.768,-0.487
P-000030,2025-05-01,5,-0.004,-0.1,-0.11,0.357,0.51,0.125,0.924,-0.395
P-000030,2025-06-01,6,-0.0,-0.1,0.087,-0.273,0.303,-0.123,0.606,-0.576
P-000030,2025-07-01,7,-0.153,-0.1,0.104,-0.254,0.343,0.014,0.698,-0.573
P-000030,2025-08-01,8,-0.0,-0.1,-0.153,0.335,0.41,0.118,0.738,-0.66
P-000030,2025-09-01,9,-0.012,0.2,-0.56,0.335,0.137,0.117,0.016,0.236
P-000030,2025-10-01,10,-0.026,-0.1,-0.328,-0.139,0.141,0.075,-0.03,0.164
P-000030,2025-11-01,11,-0.001,-0.1,-0.016,-0.046,0.065,0.152,-0.154,0.197
P-000030,2025-12-01,12,-0.0,0.2,-0.179,0.187,0.083,-0.007,0.018,0.093
P-000031,2025-01-01,1,-0.133,-0.1,-0.42,-0.006,0.058,0.118,-0.066,-0.007
P-000031,2025-02-01,2,-0.065,-0.1,0.303,-0.115,0.135,-0.086,0.032,0.413
P-000031,2025-03-01,3,-0.0,-0.1,2.83,-0.289,0.589,-0.182,0.906,-0.691
P-000031,2025-04-01,4,-0.0,0.2,-0.072,0.508,0.363,0.157,0.811,-0.613
P-000031,2025-05-01,5,-0.082,-0.1,0.19,-0.441,0.51,-0.162,0.932,-0.606
P-000031,2025-06-01,6,-0.0,-0.1,-0.126,0.488,0.389,0.245,0.663,-0.708
P-000031,2025-07-01,7,-0.031,-0.1,-0.028,-0.235,0.393,-0.056,0.918,-0.514
P-000031,2025-08-01,8,-0.027,-0.1,-0.02,0.195,0.477,0.114,0.842,-0.682
P-000031,2025-09-01,9,-0.072,0.2,-0.039,0.02,0.505,-0.048,0.889,-0.481
P-000031,2025-10-01,10,-0.0,-0.1,-0.759,-0.039,0.208,0.05,-0.167,0.168
P-000031,2025-11-01,11,-0.027,-0.1,0.71,0.338,0.063,0.059,-0.078,0.138
P-000031,2025-12-01,12,-0.022,-0.1,-0.639,-0.088,0.098,0.121,-0.074,0.268
P-000032,2025-01-01,1,-0.104,-0.1,-0.419,0.035,0.049,0.116,-0.035,0.269
P-000032,2025-02-01,2,-0.0,0.2,-0.018,0.013,0.125,-0.269,0.01,0.114
P-000032,2025-03-01,3,-0.018,-0.1,0.197,-0.06,0.11,0.137,-0.139,0.33
P-000032,2025-04-01,4,-0.1,-0.1,2.761,-0.317,0.441,-0.108,0.599,-0.538
P-000032,2025-05-01,5,-0.0,-0.1,-0.095,0.213,0.274,-0.059,0.638,-0.6
P-000032,2025-06-01,6,-0.0,-0.1,-0.1,0.067,0.402,-0.065,0.679,-0.258
P-000032,2025-07-01,7,-0.023,-0.1,-0.04,-0.034,0.346,-0.091,0.635,-0.674
P-000032,2025-08-01,8,-0.0,-0.1,0.304,0.015,0.42,0.101,0.686,-0.553
P-000032,2025-09-01,9,-0.0,-0.1,-0.635,-0.055,0.252,0.136,0.03,0.12
P-000032,2025-10-01,10,-0.0,0.2,-0.101,0.247,0.17,-0.052,-0.143,0.085
P-000032,2025-11-01,11,-0.0,-0.1,-0.267,-0.165,0.073,0.062,-0.091,0.047
P-000032,2025-12-01,12,-0.146,-0.1,-0.095,0.178,0.037,0.22,-0.031,0.268
P-000033,2025-01-01,1,-0.059,0.2,-0.223,-0.136,0.098,0.179,-0.196,-0.093
P-000033,2025-02-01,2,-0.0,-0.1,-0.274,0.178,0.191,0.045,0.094,0.263
P-000033,2025-03-01,3,-0.07,-0.1,3.504,-0.199,0.495,-0.207,0.812,-0.554
P-000033,2025-04-01,4,-0.0,-0.1,0.12,-0.061,0.396,0.076,0.891,-0.702
P-000033,2025-05-01,5,-0.034,-0.1,0.079,-0.239,0.324,0.086,0.796,-0.798
P-000033,2025-06-01,6,-0.123,-0.1,-0.127,0.508,0.422,0.11,0.731,-0.527
P-000033,2025-07-01,7,-0.0,0.2,-0.022,-0.419,0.248,-0.159,0.535,-0.968
P-000033,2025-08-01,8,-0.0,-0.1,0.023,0.197,0.314,0.115,0.671,-0.716
P-000033,2025-09-01,9,-0.0,-0.1,0.037,-0.423,0.458,-0.2,0.777,-0.598
P-000033,2025-10-01,10,-0.0,-0.1,-0.823,1.373,0.141,0.338,-0.006,0.331
P-000033,2025-11-01,11,-0.0,-0.1,0.706,0.089,0.064,-0.195,0.055,0.051
P-000033,2025-12-01,12,-0.014,0.2,-0.211,-0.207,0.079,-0.199,0.048,0.151
P-000034,2025-01-01,1,-0.034,0.2,-0.332,-0.074,0.202,-0.154,-0.206,0.336
P-000034,2025-02-01,2,-0.042,-0.1,0.015,0.08,0.179,0.03,0.061,0.21
P-000034,2025-03-01,3,-0.0,-0.1,0.084,0.062,0.15,0.208,-0.007,-0.036
P-000034,2025-04-01,4,-0.0,-0.1,2.718,-0.242,0.526,-0.237,0.955,-0.709
P-000034,2025-05-01,5,-0.0,-0.1,-0.179,0.074,0.3,0.188,0.469,-0.636
P-000034,2025-06-01,6,-0.051,-0.1,0.081,-0.164,0.395,0.095,0.737,-0.409
P-000034,2025-07-01,7,-0.0,0.2,0.097,0.124,0.316,-0.035,0.712,-0.564
P-000034,2025-08-01,8,-0.198,-0.1,0.044,-0.039,0.463,-0.049,0.794,-0.711
P-000034,2025-09-01,9,-0.0,0.2,-0.752,0.064,0.217,0.055,0.053,0.136
P-000034,2025-10-01,10,-0.0,-0.1,0.0,0.147,0.18,0.0,-0.063,0.328
P-000034,2025-11-01,11,-0.003,-0.1,0.044,-0.021,0.181,-0.027,0.149,0.1
P-000034,2025-12-01,12,-0.017,0.2,0.278,0.066,0.137,0.049,0.039,0.161
P-000035,2025-01-01,1,-0.055,0.2,-0.455,-0.09,0.164,-0.076,-0.085,0.116
P-000035,2025-02-01,2,-0.0,-0.1,0.379,-0.007,0.173,0.087,-0.104,0.157
P-000035,2025-03-01,3,-0.005,-0.1,-0.079,0.148,0.093,-0.007,-0.043,0.155
P-000035,2025-04-01,4,-0.23,-0.1,2.249,-0.195,0.427,-0.087,0.407,-0.429
P-000035,2025-05-01,5,-0.061,-0.1,-0.064,0.161,0.308,0.069,0.346,-0.589
P-000035,2025-06-01,6,-0.0,-0.1,-0.686,0.232,0.141,0.048,0.113,0.106
P-000035,2025-07-01,7,-0.0,-0.1,0.22,-0.225,0.071,-0.057,0.004,0.074
P-000035,2025-08-01,8,-0.0,0.2,-0.039,-0.018,0.107,-0.126,0.213,0.198
P-000035,2025-09-01,9,-0.053,-0.1,-0.092,0.067,0.111,-0.058,0.052,0.148
P-000035,2025-10-01,10,-0.0,-0.1,-0.128,-0.026,0.098,-0.139,-0.12,0.111
P-000035,2025-11-01,11,-0.042,-0.1,-0.146,0.091,0.101,-0.061,0.062,0.458
P-000035,2025-12-01,12,-0.056,-0.1,0.365,-0.085,0.156,0.023,-0.043,0.293
P-000036,2025-01-01,1,-0.0,0.2,-0.282,-0.054,0.102,-0.055,0.042,0.157
P-000036,2025-02-01,2,-0.121,-0.1,-0.091,-0.293,0.143,0.21,-0.181,0.213
P-000036,2025-03-01,3,-0.108,-0.1,2.268,-0.066,0.428,-0.097,0.681,-0.151
P-000036,2025-04-01,4,-0.054,-0.1,0.438,-0.057,0.229,-0.194,0.556,-0.68
P-000036,2025-05-01,5,-0.0,-0.1,-0.286,0.231,0.382,-0.02,0.57,-0.419
P-000036,2025-06-01,6,-0.083,-0.1,0.183,-0.196,0.489,-0.068,0.831,-0.595
P-000036,2025-07-01,7,-0.0,0.2,0.071,0.35,0.435,0.104,0.721,-0.507
P-000036,2025-08-01,8,-0.0,-0.1,0.019,-0.439,0.332,0.014,0.824,-0.596
P-000036,2025-09-01,9,-0.032,-0.1,-0.239,0.176,0.32,0.085,0.476,-0.323
P-000036,2025-10-01,10,-0.0,0.2,-0.667,0.71,0.217,0.352,-0.058,0.106
P-000036,2025-11-01,11,-0.0,-0.1,-0.256,0.12,0.138,0.021,-0.039,0.257
P-000036,2025-12-01,12,-0.146,-0.1,-0.022,-0.034,0.078,0.099,-0.025,0.206
P-000037,2025-01-01,1,-0.047,0.2,-0.129,0.138,0.1,0.0,0.011,0.155
P-000037,2025-02-01,2,-0.126,-0.1,2.061,-0.395,0.448,-0.17,0.781,-0.739
P-000037,2025-03-01,3,-0.0,-0.1,-0.032,0.128,0.36,0.179,0.689,-0.715
P-000037,2025-04-01,4,-0.0,-0.1,0.096,-0.23,0.344,0.013,0.765,-0.444
P-000037,2025-05-01,5,-0.001,-0.1,-0.033,-0.369,0.351,-0.387,0.716,-0.554
P-000037,2025-06-01,6,-0.037,0.2,-0.762,1.47,0.172,0.5,0.107,0.18
P-000037,2025-07-01,7,-0.055,-0.1,0.138,-0.015,0.13,-0.051,-0.019,0.243
P-000037,2025-08-01,8,-0.052,-0.1,0.209,-0.052,0.098,0.111,-0.117,0.165
P-000037,2025-09-01,9,-0.0,-0.1,-0.349,0.177,0.109,-0.093,-0.16,-0.076
P-000037,2025-10-01,10,-0.061,0.2,0.269,0.051,0.158,-0.033,-0.192,0.143
P-000037,2025-11-01,11,-0.041,-0.1,0.186,-0.178,0.154,0.107,0.104,0.101
P-000037,2025-12-01,12,-0.0,-0.1,-0.233,0.197,0.043,0.079,-0.06,0.03
P-000038,2025-01-01,1,-0.0,0.2,-0.1,-0.071,0.037,-0.075,0.066,0.266
P-000038,2025-02-01,2,-0.05,-0.1,1.873,-0.365,0.545,-0.239,0.922,-0.398
P-000038,2025-03-01,3,-0.015,-0.1,-0.136,0.232,0.347,0.102,0.624,-0.629
P-000038,2025-04-01,4,-0.036,-0.1,0.249,0.193,0.35,0.054,0.699,-0.929
P-000038,2025-05-01,5,-0.089,-0.1,0.06,-0.176,0.476,-0.165,0.799,-0.534
P-000038,2025-06-01,6,-0.0,0.2,-0.818,0.135,0.204,-0.036,-0.032,0.305
P-000038,2025-07-01,7,-0.0,-0.1,0.47,0.044,0.054,0.091,-0.028,-0.055
P-000038,2025-08-01,8,-0.104,-0.1,0.034,-0.064,0.143,-0.138,-0.178,0.106
P-000038,2025-09-01,9,-0.0,-0.1,-0.301,0.469,0.033,-0.078,0.016,0.186
P-000038,2025-10-01,10,-0.133,0.2,-0.124,-0.101,0.054,-0.041,-0.068,0.264
P-000038,2025-11-01,11,-0.0,-0.1,0.749,-0.302,0.063,-0.03,0.03,0.191
P-000038,2025-12-01,12,-0.009,-0.1,-0.277,0.205,0.1,0.103,-0.013,0.174
P-000039,2025-01-01,1,-0.104,-0.1,-0.284,-0.153,0.087,-0.001,-0.124,0.056
P-000039,2025-02-01,2,-0.105,-0.1,0.138,0.213,0.136,0.124,0.049,0.157
P-000039,2025-03-01,3,-0.0,-0.1,-0.419,0.01,0.108,0.063,0.006,0.392
P-000039,2025-04-01,4,-0.189,-0.1,5.711,-0.397,0.591,-0.202,0.968,-0.601
P-000039,2025-05-01,5,-0.0,-0.1,-0.199,0.293,0.298,0.088,0.736,-0.665
P-000039,2025-06-01,6,-0.087,0.2,0.116,-0.286,0.431,-0.156,0.959,-0.571
P-000039,2025-07-01,7,-0.0,-0.1,-0.188,0.721,0.406,0.267,0.637,-0.643
P-000039,2025-08-01,8,-0.174,-0.1,0.315,-0.408,0.463,-0.202,0.711,-0.568
P-000039,2025-09-01,9,-0.1,-0.1,0.014,0.149,0.311,-0.049,0.737,-0.617
P-000039,2025-10-01,10,-0.082,-0.1,-0.13,0.124,0.494,-0.016,0.886,-0.528
P-000039,2025-11-01,11,-0.068,-0.1,0.128,-0.279,0.419,-0.054,0.655,-0.569
P-000039,2025-12-01,12,-0.0,-0.1,-0.765,0.28,0.094,0.139,0.007,0.26
P-000040,2025-01-01,1,-0.0,-0.1,-0.26,-0.013,0.101,0.056,-0.041,0.22
P-000040,2025-02-01,2,-0.036,0.2,0.354,-0.094,0.163,-0.01,0.24,0.256
P-000040,2025-03-01,3,-0.0,-0.1,-0.047,0.008,0.169,0.098,0.019,0.264
P-000040,2025-04-01,4,-0.0,0.2,-0.306,0.02,0.214,-0.024,0.129,0.059
P-000040,2025-05-01,5,-0.0,-0.1,-0.008,-0.121,0.106,0.11,-0.06,0.175
P-000040,2025-06-01,6,-0.0,-0.1,0.011,0.198,0.084,0.007,-0.079,0.263
P-000040,2025-07-01,7,-0.0,0.2,0.333,0.045,0.211,-0.014,-0.183,0.111
P-000040,2025-08-01,8,-0.0,-0.1,-0.394,-0.004,0.054,-0.055,0.024,0.027
P-000040,2025-09-01,9,-0.0,0.2,-0.102,-0.012,0.081,-0.047,-0.056,0.165
P-000040,2025-10-01,10,-0.012,-0.1,0.139,0.158,0.196,-0.007,-0.079,0.138
P-000040,2025-11-01,11,-0.165,-0.1,0.234,-0.151,0.102,-0.104,-0.084,0.109
P-000040,2025-12-01,12,-0.0,0.2,-0.2,0.082,0.064,0.209,0.019,0.246
P-000041,2025-01-01,1,-0.053,0.2,-0.235,-0.052,0.131,-0.11,0.059,0.154
P-000041,2025-02-01,2,-0.04,-0.1,-0.312,0.186,0.18,0.041,-0.149,0.245
P-000041,2025-03-01,3,-0.016,-0.1,-0.098,0.083,0.092,0.008,-0.091,0.03
P-000041,2025-04-01,4,-0.0,-0.1,3.138,-0.272,0.404,0.079,0.589,-0.305
P-000041,2025-05-01,5,-0.0,-0.1,0.157,-0.062,0.257,0.082,0.416,-0.584
P-000041,2025-06-01,6,-0.0,0.2,-0.786,0.172,0.144,-0.029,-0.043,0.235
P-000041,2025-07-01,7,-0.0,-0.1,0.537,-0.024,0.146,0.085,-0.052,0.04
P-000041,2025-08-01,8,-0.002,-0.1,0.15,-0.195,0.133,-0.036,-0.027,0.192
P-000041,2025-09-01,9,-0.0,0.2,-0.324,0.229,0.079,0.154,0.032,0.161
P-000041,2025-10-01,10,-0.02,-0.1,0.025,-0.005,0.1,-0.013,-0.107,0.104
P-000041,2025-11-01,11,-0.0,-0.1,0.455,-0.003,0.12,-0.034,0.108,0.224
P-000041,2025-12-01,12,-0.0,-0.1,-0.433,-0.022,0.071,0.003,-0.062,0.339
P-000042,2025-01-01,1,-0.0,0.2,-0.158,0.192,0.087,-0.05,0.104,0.018
P-000042,2025-02-01,2,-0.139,-0.1,2.336,-0.192,0.593,-0.144,0.797,-0.685
P-000042,2025-03-01,3,-0.115,-0.1,-0.009,-0.183,0.459,0.072,0.772,-0.477
P-000042,2025-04-01,4,-0.061,-0.1,0.043,-0.037,0.291,-0.018,0.624,-0.632
P-000042,2025-05-01,5,-0.141,-0.1,-0.002,-0.4,0.367,-0.145,0.852,-0.494
P-000042,2025-06-01,6,-0.0,0.2,-0.762,1.074,0.156,0.321,-0.103,0.242
P-000042,2025-07-01,7,-0.0,-0.1,-0.017,-0.223,0.064,-0.055,-0.001,0.158
P-000042,2025-08-01,8,-0.021,0.2,0.227,0.51,0.145,0.22,-0.163,0.202
P-000042,2025-09-01,9,-0.0,-0.1,-0.172,-0.015,0.114,-0.101,0.076,0.294
P-000042,2025-10-01,10,-0.088,-0.1,0.127,-0.029,0.114,0.07,-0.013,0.233
P-000042,2025-11-01,11,-0.0,0.2,-0.365,-0.108,0.114,-0.063,-0.135,0.234
P-000042,2025-12-01,12,-0.102,-0.1,0.476,0.101,0.098,0.008,-0.078,0.294
P-000043,2025-01-01,1,-0.058,-0.1,-0.301,-0.248,0.097,0.1,-0.124,0.187
P-000043,2025-02-01,2,-0.131,-0.1,2.631,-0.074,0.424,-0.022,0.498,-0.466
P-000043,2025-03-01,3,-0.005,-0.1,0.265,-0.174,0.36,-0.092,0.618,-0.833
P-000043,2025-04-01,4,-0.0,-0.1,-0.07,0.304,0.326,0.026,0.718,-0.633
P-000043,2025-05-01,5,-0.012,-0.1,-0.028,0.006,0.412,0.052,0.747,-0.429
P-000043,2025-06-01,6,-0.0,0.2,-0.84,0.18,0.276,0.023,0.022,0.294
P-000043,2025-07-01,7,-0.004,-0.1,0.444,0.133,0.179,0.137,-0.058,0.292
P-000043,2025-08-01,8,-0.099,0.2,-0.057,-0.06,0.164,0.066,-0.027,0.227
P-000043,2025-09-01,9,-0.002,-0.1,-0.076,0.035,0.183,0.087,-0.211,0.004
P-000043,2025-10-01,10,-0.0,-0.1,0.185,-0.168,0.049,-0.087,-0.033,0.142
P-000043,2025-11-01,11,-0.0,0.2,-0.093,0.055,0.063,0.157,0.035,0.191
P-000043,2025-12-01,12,-0.028,-0.1,0.515,-0.028,0.126,0.057,0.081,0.193
P-000044,2025-01-01,1,-0.0,-0.1,-0.405,0.044,0.204,0.058,-0.148,0.198
P-000044,2025-02-01,2,-0.0,-0.1,-0.29,-0.032,0.246,-0.141,-0.171,0.067
P-000044,2025-03-01,3,-0.0,-0.1,0.339,0.006,0.022,0.038,0.023,0.275
P-000044,2025-04-01,4,-0.0,-0.1,0.656,-0.036,0.15,0.012,-0.071,0.044
P-000044,2025-05-01,5,-0.0,-0.1,0.029,-0.032,0.101,-0.121,0.111,0.033
P-000044,2025-06-01,6,-0.159,-0.1,-0.358,0.146,0.117,-0.054,-0.246,0.346
P-000044,2025-07-01,7,-0.0,-0.1,0.29,-0.242,0.091,-0.139,0.055,0.145
P-000044,2025-08-01,8,-0.037,-0.1,-0.297,0.201,0.15,0.08,-0.046,0.17
P-000044,2025-09-01,9,-0.0,-0.1,-0.333,0.014,0.067,0.069,-0.113,0.295
P-000044,2025-10-01,10,-0.0,0.2,1.516,-0.118,0.09,-0.019,-0.077,0.224
P-000044,2025-11-01,11,-0.068,-0.1,-0.224,0.128,0.044,0.011,0.011,0.143
P-000044,2025-12-01,12,-0.0,0.2,0.037,0.12,0.157,-0.038,-0.069,0.007
P-000045,2025-01-01,1,-0.048,-0.1,-0.217,-0.084,0.112,-0.055,-0.102,0.232
P-000045,2025-02-01,2,-0.031,0.2,-0.225,0.023,0.13,0.029,-0.161,0.056
P-000045,2025-03-01,3,-0.084,-0.1,0.154,0.104,0.151,-0.126,-0.036,0.055
P-000045,2025-04-01,4,-0.201,-0.1,1.916,-0.034,0.343,-0.029,0.339,-0.57
P-000045,2025-05-01,5,-0.0,-0.1,-0.556,0.022,0.257,0.149,0.142,0.223
P-000045,2025-06-01,6,-0.0,0.2,-0.357,0.152,0.138,0.195,0.096,0.263
P-000045,2025-07-01,7,-0.0,-0.1,0.215,-0.159,0.166,-0.074,0.012,-0.026
P-000045,2025-08-01,8,-0.085,0.2,-0.063,-0.12,0.148,-0.144,-0.106,0.026
P-000045,2025-09-01,9,-0.0,-0.1,0.37,-0.187,0.214,-0.089,0.139,0.351
P-000045,2025-10-01,10,-0.009,-0.1,-0.351,0.407,0.084,0.135,0.079,0.294
P-000045,2025-11-01,11,-0.018,-0.1,0.241,-0.14,0.106,-0.241,-0.028,0.315
P-000045,2025-12-01,12,-0.03,-0.1,-0.252,0.339,0.11,0.013,-0.138,0.117
P-000046,2025-01-01,1,-0.0,0.2,-0.472,0.01,0.161,0.121,-0.026,0.114
P-000046,2025-02-01,2,-0.105,-0.1,0.45,0.238,0.06,-0.049,0.014,0.147
P-000046,2025-03-01,3,-0.0,0.2,-0.079,-0.268,0.121,-0.031,0.029,0.183
P-000046,2025-04-01,4,-0.0,-0.1,-0.021,-0.048,0.065,0.072,-0.051,0.069
P-000046,2025-05-01,5,-0.037,-0.1,1.635,0.054,0.21,-0.046,0.285,-0.637
P-000046,2025-06-01,6,-0.125,0.2,-0.537,0.056,0.119,0.099,0.113,0.043
P-000046,2025-07-01,7,-0.0,-0.1,-0.363,0.096,0.16,0.135,-0.189,0.115
P-000046,2025-08-01,8,-0.0,-0.1,0.091,-0.063,0.082,-0.026,0.078,0.125
P-000046,2025-09-01,9,-0.0,-0.1,0.262,-0.029,0.019,0.069,-0.024,0.162
P-000046,2025-10-01,10,-0.0,0.2,-0.147,0.046,0.125,0.176,0.095,0.333
P-000046,2025-11-01,11,-0.0,-0.1,0.566,0.026,0.125,-0.157,-0.123,0.163
P-000046,2025-12-01,12,-0.0,-0.1,-0.592,-0.142,0.085,-0.159,-0.023,0.233
P-000047,2025-01-01,1,-0.0,0.2,-0.188,-0.212,0.198,-0.257,-0.1,0.103
P-000047,2025-02-01,2,-0.0,-0.1,0.001,0.204,0.08,-0.024,-0.112,0.315
