personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-000077,DEP-0000229,4,2025-04-01,2025-04-03,2025-04-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000077,DEP-0000230,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,4,5,True,High Altitude/Extreme
P-000077,DEP-0000231,6,2025-06-01,2025-06-04,2025-06-23,19,Extended,5,4,True,Remote/Difficult Terrain
P-000077,DEP-0000232,7,2025-07-01,2025-07-03,2025-07-26,23,High Tempo,4,4,True,High Altitude/Extreme
P-000077,DEP-0000233,8,2025-08-01,2025-08-02,2025-08-25,23,Extended,4,5,True,Remote/Difficult Terrain
P-000077,DEP-0000234,9,2025-09-01,2025-09-03,2025-09-28,25,Extended,4,5,True,High Altitude/Extreme
P-000077,DEP-0000235,10,2025-10-01,2025-10-02,2025-10-28,26,High Tempo,4,5,True,High Altitude/Extreme
P-000077,DEP-0000236,11,2025-11-01,2025-11-03,2025-11-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000078,DEP-0000237,4,2025-04-01,2025-04-02,2025-04-25,23,Routine,3,2,False,Urban Base
P-000080,DEP-0000238,4,2025-04-01,2025-04-04,2025-04-26,22,Routine,3,2,False,Urban Base
P-000080,DEP-0000239,5,2025-05-01,2025-05-02,2025-05-27,25,Routine,3,2,False,Semi-Urban Outpost
P-000081,DEP-0000240,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000081,DEP-0000241,5,2025-05-01,2025-05-03,2025-05-26,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000081,DEP-0000242,6,2025-06-01,2025-06-03,2025-06-25,22,Extended,4,5,True,Remote/Difficult Terrain
P-000081,DEP-0000243,7,2025-07-01,2025-07-04,2025-07-24,20,Extended,4,4,True,Remote/Difficult Terrain
P-000081,DEP-0000244,8,2025-08-01,2025-08-05,2025-08-27,22,Extended,4,5,True,High Altitude/Extreme
P-000081,DEP-0000245,9,2025-09-01,2025-09-02,2025-09-23,21,Extended,5,4,True,Remote/Difficult Terrain
P-000081,DEP-0000246,10,2025-10-01,2025-10-05,2025-10-26,21,High Tempo,5,4,True,High Altitude/Extreme
P-000081,DEP-0000247,11,2025-11-01,2025-11-04,2025-11-23,19,High Tempo,4,5,True,High Altitude/Extreme
P-000082,DEP-0000248,4,2025-04-01,2025-04-02,2025-04-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000082,DEP-0000249,5,2025-05-01,2025-05-03,2025-05-27,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-000082,DEP-0000250,6,2025-06-01,2025-06-04,2025-06-23,19,High Tempo,3,3,False,Remote/Difficult Terrain
P-000082,DEP-0000251,7,2025-07-01,2025-07-05,2025-07-23,18,High Tempo,3,4,True,Remote/Difficult Terrain
P-000082,DEP-0000252,8,2025-08-01,2025-08-02,2025-08-28,26,High Tempo,3,4,True,Semi-Urban Outpost
P-000083,DEP-0000253,4,2025-04-01,2025-04-02,2025-04-24,22,Routine,2,1,False,Urban Base
P-000086,DEP-0000254,4,2025-04-01,2025-04-03,2025-04-26,23,Routine,2,1,False,Urban Base
P-000086,DEP-0000255,5,2025-05-01,2025-05-05,2025-05-27,22,Routine,3,1,False,Urban Base
P-000087,DEP-0000256,3,2025-03-01,2025-03-03,2025-03-23,20,Extended,4,5,True,Remote/Difficult Terrain
P-000087,DEP-0000257,4,2025-04-01,2025-04-05,2025-04-26,21,Extended,3,4,True,Remote/Difficult Terrain
P-000087,DEP-0000258,5,2025-05-01,2025-05-05,2025-05-26,21,Extended,3,4,True,High Altitude/Extreme
P-000087,DEP-0000259,6,2025-06-01,2025-06-03,2025-06-26,23,Extended,4,4,True,High Altitude/Extreme
P-000087,DEP-0000260,7,2025-07-01,2025-07-04,2025-07-25,21,Extended,4,4,True,Remote/Difficult Terrain
P-000087,DEP-0000261,8,2025-08-01,2025-08-05,2025-08-23,18,Extended,4,4,True,Remote/Difficult Terrain
P-000087,DEP-0000262,9,2025-09-01,2025-09-03,2025-09-23,20,Extended,4,4,True,High Altitude/Extreme
P-000088,DEP-0000263,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,3,3,False,Semi-Urban Outpost
P-000088,DEP-0000264,5,2025-05-01,2025-05-03,2025-05-24,21,High Tempo,3,4,True,Semi-Urban Outpost
P-000088,DEP-0000265,6,2025-06-01,2025-06-02,2025-06-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000088,DEP-0000266,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,4,3,True,Remote/Difficult Terrain
P-000088,DEP-0000267,8,2025-08-01,2025-08-02,2025-08-27,25,High Tempo,3,3,False,Remote/Difficult Terrain
P-000089,DEP-0000268,2,2025-02-01,2025-02-02,2025-02-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000089,DEP-0000269,3,2025-03-01,2025-03-04,2025-03-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000089,DEP-0000270,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000089,DEP-0000271,5,2025-05-01,2025-05-04,2025-05-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000090,DEP-0000272,4,2025-04-01,2025-04-02,2025-04-25,23,Routine,2,2,False,Urban Base
P-000091,DEP-0000273,4,2025-04-01,2025-04-02,2025-04-23,21,Routine,2,2,False,Semi-Urban Outpost
P-000092,DEP-0000274,3,2025-03-01,2025-03-02,2025-03-26,24,Extended,4,4,True,High Altitude/Extreme
P-000092,DEP-0000275,4,2025-04-01,2025-04-04,2025-04-25,21,Extended,3,4,True,High Altitude/Extreme
P-000092,DEP-0000276,5,2025-05-01,2025-05-04,2025-05-28,24,Extended,3,4,True,High Altitude/Extreme
P-000092,DEP-0000277,6,2025-06-01,2025-06-04,2025-06-24,20,Extended,4,4,True,Remote/Difficult Terrain
P-000092,DEP-0000278,7,2025-07-01,2025-07-02,2025-07-25,23,Extended,4,5,True,Remote/Difficult Terrain
P-000092,DEP-0000279,8,2025-08-01,2025-08-03,2025-08-28,25,Extended,3,5,True,Remote/Difficult Terrain
P-000092,DEP-0000280,9,2025-09-01,2025-09-04,2025-09-25,21,Extended,3,5,True,High Altitude/Extreme
P-000093,DEP-0000281,3,2025-03-01,2025-03-05,2025-03-26,21,Extended,4,4,True,Remote/Difficult Terrain
P-000093,DEP-0000282,4,2025-04-01,2025-04-05,2025-04-23,18,Extended,3,4,True,High Altitude/Extreme
P-000093,DEP-0000283,5,2025-05-01,2025-05-04,2025-05-28,24,Extended,3,4,True,High Altitude/Extreme
P-000093,DEP-0000284,6,2025-06-01,2025-06-05,2025-06-27,22,Extended,3,5,True,High Altitude/Extreme
P-000093,DEP-0000285,7,2025-07-01,2025-07-02,2025-07-28,26,Extended,4,5,True,High Altitude/Extreme
P-000093,DEP-0000286,8,2025-08-01,2025-08-05,2025-08-27,22,Extended,4,4,True,Remote/Difficult Terrain
P-000093,DEP-0000287,9,2025-09-01,2025-09-04,2025-09-26,22,Extended,3,5,True,Remote/Difficult Terrain
P-000094,DEP-0000288,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000094,DEP-0000289,5,2025-05-01,2025-05-04,2025-05-23,19,High Tempo,4,3,True,Semi-Urban Outpost
P-000094,DEP-0000290,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,3,4,True,Semi-Urban Outpost
P-000094,DEP-0000291,7,2025-07-01,2025-07-03,2025-07-25,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000094,DEP-0000292,8,2025-08-01,2025-08-04,2025-08-28,24,High Tempo,3,4,True,Semi-Urban Outpost
P-000095,DEP-0000293,4,2025-04-01,2025-04-05,2025-04-24,19,Extended,4,5,True,Remote/Difficult Terrain
P-000095,DEP-0000294,5,2025-05-01,2025-05-03,2025-05-27,24,High Tempo,4,5,True,High Altitude/Extreme
P-000095,DEP-0000295,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000095,DEP-0000296,7,2025-07-01,2025-07-02,2025-07-28,26,Extended,4,4,True,High Altitude/Extreme
P-000095,DEP-0000297,8,2025-08-01,2025-08-02,2025-08-26,24,High Tempo,5,4,True,High Altitude/Extreme
P-000095,DEP-0000298,9,2025-09-01,2025-09-03,2025-09-26,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000095,DEP-0000299,10,2025-10-01,2025-10-05,2025-10-25,20,High Tempo,4,5,True,Remote/Difficult Terrain
P-000095,DEP-0000300,11,2025-11-01,2025-11-02,2025-11-24,22,Extended,5,4,True,Remote/Difficult Terrain
P-000096,DEP-0000301,4,2025-04-01,2025-04-05,2025-04-26,21,Routine,2,1,False,Urban Base
P-000096,DEP-0000302,5,2025-05-01,2025-05-03,2025-05-28,25,Routine,2,1,False,Semi-Urban Outpost
P-000097,DEP-0000303,4,2025-04-01,2025-04-02,2025-04-24,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000097,DEP-0000304,5,2025-05-01,2025-05-02,2025-05-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000097,DEP-0000305,6,2025-06-01,2025-06-03,2025-06-26,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000097,DEP-0000306,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,4,4,True,Semi-Urban Outpost
P-000097,DEP-0000307,8,2025-08-01,2025-08-03,2025-08-24,21,High Tempo,3,4,True,Semi-Urban Outpost
P-000099,DEP-0000308,5,2025-05-01,2025-05-02,2025-05-24,22,Routine,2,2,False,Urban Base
P-000100,DEP-0000309,4,2025-04-01,2025-04-05,2025-04-25,20,Routine,2,1,False,Urban Base
P-000100,DEP-0000310,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,3,1,False,Semi-Urban Outpost
P-000101,DEP-0000311,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,2,2,False,Semi-Urban Outpost
P-000102,DEP-0000312,4,2025-04-01,2025-04-02,2025-04-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000102,DEP-0000313,5,2025-05-01,2025-05-03,2025-05-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000102,DEP-0000314,6,2025-06-01,2025-06-02,2025-06-24,22,High Tempo,3,4,True,Semi-Urban Outpost
P-000102,DEP-0000315,7,2025-07-01,2025-07-03,2025-07-24,21,High Tempo,3,4,True,Remote/Difficult Terrain
P-000102,DEP-0000316,8,2025-08-01,2025-08-04,2025-08-25,21,High Tempo,4,3,True,Remote/Difficult Terrain
P-000104,DEP-0000317,4,2025-04-01,2025-04-02,2025-04-24,22,High Tempo,3,4,True,Remote/Difficult Terrain
P-000104,DEP-0000318,5,2025-05-01,2025-05-05,2025-05-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000104,DEP-0000319,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000104,DEP-0000320,7,2025-07-01,2025-07-03,2025-07-23,20,High Tempo,3,3,False,Remote/Difficult Terrain
P-000104,DEP-0000321,8,2025-08-01,2025-08-04,2025-08-27,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000105,DEP-0000322,2,2025-02-01,2025-02-03,2025-02-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000105,DEP-0000323,3,2025-03-01,2025-03-05,2025-03-25,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000105,DEP-0000324,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-000105,DEP-0000325,5,2025-05-01,2025-05-03,2025-05-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000106,DEP-0000326,4,2025-04-01,2025-04-02,2025-04-28,26,Routine,2,1,False,Semi-Urban Outpost
P-000108,DEP-0000327,3,2025-03-01,2025-03-02,2025-03-27,25,Extended,4,4,True,Remote/Difficult Terrain
P-000108,DEP-0000328,4,2025-04-01,2025-04-05,2025-04-25,20,Extended,4,5,True,Remote/Difficult Terrain
P-000108,DEP-0000329,5,2025-05-01,2025-05-03,2025-05-28,25,Extended,4,4,True,Remote/Difficult Terrain
P-000108,DEP-0000330,6,2025-06-01,2025-06-05,2025-06-23,18,Extended,3,4,True,Remote/Difficult Terrain
P-000108,DEP-0000331,7,2025-07-01,2025-07-03,2025-07-27,24,Extended,4,5,True,Remote/Difficult Terrain
P-000108,DEP-0000332,8,2025-08-01,2025-08-04,2025-08-27,23,Extended,4,5,True,Remote/Difficult Terrain
P-000108,DEP-0000333,9,2025-09-01,2025-09-05,2025-09-24,19,Extended,4,5,True,High Altitude/Extreme
P-000109,DEP-0000334,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,3,1,False,Semi-Urban Outpost
P-000110,DEP-0000335,4,2025-04-01,2025-04-03,2025-04-24,21,Routine,2,1,False,Semi-Urban Outpost
P-000111,DEP-0000336,5,2025-05-01,2025-05-05,2025-05-28,23,Routine,3,2,False,Urban Base
P-000112,DEP-0000337,4,2025-04-01,2025-04-04,2025-04-23,19,Routine,2,2,False,Semi-Urban Outpost
P-000113,DEP-0000338,2,2025-02-01,2025-02-03,2025-02-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000113,DEP-0000339,3,2025-03-01,2025-03-02,2025-03-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-000113,DEP-0000340,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000113,DEP-0000341,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000114,DEP-0000342,4,2025-04-01,2025-04-03,2025-04-24,21,Extended,4,4,True,High Altitude/Extreme
P-000114,DEP-0000343,5,2025-05-01,2025-05-04,2025-05-23,19,Extended,5,5,True,Remote/Difficult Terrain
P-000114,DEP-0000344,6,2025-06-01,2025-06-02,2025-06-26,24,Extended,4,4,True,Remote/Difficult Terrain
P-000114,DEP-0000345,7,2025-07-01,2025-07-04,2025-07-27,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000114,DEP-0000346,8,2025-08-01,2025-08-05,2025-08-27,22,Extended,5,4,True,High Altitude/Extreme
P-000114,DEP-0000347,9,2025-09-01,2025-09-05,2025-09-27,22,High Tempo,5,5,True,High Altitude/Extreme
P-000114,DEP-0000348,10,2025-10-01,2025-10-02,2025-10-28,26,Extended,5,4,True,Remote/Difficult Terrain
P-000114,DEP-0000349,11,2025-11-01,2025-11-03,2025-11-25,22,High Tempo,5,5,True,High Altitude/Extreme
P-000115,DEP-0000350,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Semi-Urban Outpost
P-000115,DEP-0000351,5,2025-05-01,2025-05-02,2025-05-26,24,High Tempo,4,3,True,Remote/Difficult Terrain
P-000115,DEP-0000352,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000115,DEP-0000353,7,2025-07-01,2025-07-02,2025-07-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-000115,DEP-0000354,8,2025-08-01,2025-08-02,2025-08-25,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000116,DEP-0000355,2,2025-02-01,2025-02-05,2025-02-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000116,DEP-0000356,3,2025-03-01,2025-03-04,2025-03-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000116,DEP-0000357,4,2025-04-01,2025-04-05,2025-04-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000116,DEP-0000358,5,2025-05-01,2025-05-05,2025-05-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000117,DEP-0000359,4,2025-04-01,2025-04-03,2025-04-24,21,Extended,5,5,True,Remote/Difficult Terrain
P-000117,DEP-0000360,5,2025-05-01,2025-05-03,2025-05-23,20,High Tempo,5,4,True,High Altitude/Extreme
P-000117,DEP-0000361,6,2025-06-01,2025-06-04,2025-06-26,22,Extended,4,4,True,High Altitude/Extreme
P-000117,DEP-0000362,7,2025-07-01,2025-07-03,2025-07-23,20,High Tempo,5,4,True,Remote/Difficult Terrain
P-000117,DEP-0000363,8,2025-08-01,2025-08-02,2025-08-28,26,Extended,4,4,True,Remote/Difficult Terrain
P-000117,DEP-0000364,9,2025-09-01,2025-09-03,2025-09-28,25,High Tempo,5,4,True,High Altitude/Extreme
P-000117,DEP-0000365,10,2025-10-01,2025-10-05,2025-10-28,23,Extended,4,4,True,Remote/Difficult Terrain
P-000117,DEP-0000366,11,2025-11-01,2025-11-04,2025-11-26,22,High Tempo,5,4,True,High Altitude/Extreme
P-000118,DEP-0000367,4,2025-04-01,2025-04-03,2025-04-28,25,Routine,3,2,False,Urban Base
P-000119,DEP-0000368,2,2025-02-01,2025-02-05,2025-02-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000119,DEP-0000369,3,2025-03-01,2025-03-04,2025-03-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000119,DEP-0000370,4,2025-04-01,2025-04-03,2025-04-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000119,DEP-0000371,5,2025-05-01,2025-05-02,2025-05-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000120,DEP-0000372,4,2025-04-01,2025-04-05,2025-04-23,18,High Tempo,3,4,True,Semi-Urban Outpost
P-000120,DEP-0000373,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000120,DEP-0000374,6,2025-06-01,2025-06-03,2025-06-27,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-000120,DEP-0000375,7,2025-07-01,2025-07-02,2025-07-26,24,High Tempo,3,4,True,Remote/Difficult Terrain
P-000120,DEP-0000376,8,2025-08-01,2025-08-04,2025-08-28,24,High Tempo,3,4,True,Semi-Urban Outpost
P-000121,DEP-0000377,4,2025-04-01,2025-04-03,2025-04-27,24,Extended,5,5,True,High Altitude/Extreme
P-000121,DEP-0000378,5,2025-05-01,2025-05-03,2025-05-23,20,Extended,4,5,True,Remote/Difficult Terrain
P-000121,DEP-0000379,6,2025-06-01,2025-06-02,2025-06-26,24,Extended,5,4,True,High Altitude/Extreme
P-000121,DEP-0000380,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000121,DEP-0000381,8,2025-08-01,2025-08-02,2025-08-27,25,High Tempo,4,4,True,High Altitude/Extreme
P-000121,DEP-0000382,9,2025-09-01,2025-09-02,2025-09-25,23,Extended,4,4,True,Remote/Difficult Terrain
P-000121,DEP-0000383,10,2025-10-01,2025-10-05,2025-10-26,21,Extended,4,4,True,Remote/Difficult Terrain
P-000121,DEP-0000384,11,2025-11-01,2025-11-03,2025-11-26,23,High Tempo,4,4,True,High Altitude/Extreme
P-000122,DEP-0000385,2,2025-02-01,2025-02-04,2025-02-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000122,DEP-0000386,3,2025-03-01,2025-03-05,2025-03-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000122,DEP-0000387,4,2025-04-01,2025-04-02,2025-04-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000122,DEP-0000388,5,2025-05-01,2025-05-04,2025-05-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000123,DEP-0000389,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,2,2,False,Urban Base
P-000124,DEP-0000390,5,2025-05-01,2025-05-04,2025-05-23,19,Routine,2,1,False,Urban Base
P-000125,DEP-0000391,5,2025-05-01,2025-05-05,2025-05-26,21,Routine,3,1,False,Urban Base
P-000126,DEP-0000392,4,2025-04-01,2025-04-04,2025-04-23,19,Routine,3,2,False,Semi-Urban Outpost
P-000126,DEP-0000393,5,2025-05-01,2025-05-03,2025-05-28,25,Routine,2,1,False,Urban Base
P-000127,DEP-0000394,4,2025-04-01,2025-04-04,2025-04-28,24,Extended,4,4,True,Remote/Difficult Terrain
P-000127,DEP-0000395,5,2025-05-01,2025-05-04,2025-05-23,19,Extended,5,4,True,Remote/Difficult Terrain
P-000127,DEP-0000396,6,2025-06-01,2025-06-02,2025-06-24,22,Extended,4,5,True,High Altitude/Extreme
P-000127,DEP-0000397,7,2025-07-01,2025-07-04,2025-07-27,23,Extended,5,4,True,High Altitude/Extreme
P-000127,DEP-0000398,8,2025-08-01,2025-08-02,2025-08-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000127,DEP-0000399,9,2025-09-01,2025-09-03,2025-09-25,22,Extended,4,4,True,Remote/Difficult Terrain
P-000127,DEP-0000400,10,2025-10-01,2025-10-04,2025-10-26,22,High Tempo,4,5,True,High Altitude/Extreme
P-000127,DEP-0000401,11,2025-11-01,2025-11-02,2025-11-24,22,High Tempo,5,4,True,High Altitude/Extreme
P-000128,DEP-0000402,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,5,4,True,High Altitude/Extreme
P-000128,DEP-0000403,5,2025-05-01,2025-05-03,2025-05-25,22,Extended,5,5,True,High Altitude/Extreme
P-000128,DEP-0000404,6,2025-06-01,2025-06-03,2025-06-26,23,Extended,5,5,True,Remote/Difficult Terrain
P-000128,DEP-0000405,7,2025-07-01,2025-07-03,2025-07-27,24,High Tempo,4,5,True,High Altitude/Extreme
P-000128,DEP-0000406,8,2025-08-01,2025-08-05,2025-08-23,18,High Tempo,4,4,True,High Altitude/Extreme
P-000128,DEP-0000407,9,2025-09-01,2025-09-03,2025-09-25,22,High Tempo,5,5,True,High Altitude/Extreme
P-000128,DEP-0000408,10,2025-10-01,2025-10-05,2025-10-25,20,Extended,5,4,True,Remote/Difficult Terrain
P-000128,DEP-0000409,11,2025-11-01,2025-11-04,2025-11-24,20,Extended,4,5,True,High Altitude/Extreme
P-000129,DEP-0000410,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,3,1,False,Urban Base
P-000130,DEP-0000411,4,2025-04-01,2025-04-02,2025-04-26,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-000130,DEP-0000412,5,2025-05-01,2025-05-05,2025-05-25,20,High Tempo,3,4,True,Remote/Difficult Terrain
P-000130,DEP-0000413,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,3,3,False,Semi-Urban Outpost
P-000130,DEP-0000414,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,4,4,True,Semi-Urban Outpost
P-000130,DEP-0000415,8,2025-08-01,2025-08-04,2025-08-26,22,High Tempo,3,4,True,Remote/Difficult Terrain
P-000132,DEP-0000416,4,2025-04-01,2025-04-03,2025-04-27,24,Routine,2,2,False,Semi-Urban Outpost
P-000134,DEP-0000417,5,2025-05-01,2025-05-04,2025-05-28,24,Routine,3,1,False,Semi-Urban Outpost
P-000135,DEP-0000418,2,2025-02-01,2025-02-02,2025-02-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000135,DEP-0000419,3,2025-03-01,2025-03-05,2025-03-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000135,DEP-0000420,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000135,DEP-0000421,5,2025-05-01,2025-05-05,2025-05-28,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000136,DEP-0000422,4,2025-04-01,2025-04-03,2025-04-25,22,Routine,2,1,False,Semi-Urban Outpost
P-000137,DEP-0000423,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000137,DEP-0000424,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,4,4,True,Semi-Urban Outpost
P-000137,DEP-0000425,6,2025-06-01,2025-06-03,2025-06-24,21,High Tempo,4,4,True,Semi-Urban Outpost
P-000137,DEP-0000426,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,4,4,True,Semi-Urban Outpost
P-000137,DEP-0000427,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,4,4,True,Semi-Urban Outpost
P-000138,DEP-0000428,3,2025-03-01,2025-03-02,2025-03-26,24,Extended,4,4,True,High Altitude/Extreme
P-000138,DEP-0000429,4,2025-04-01,2025-04-03,2025-04-23,20,Extended,3,5,True,High Altitude/Extreme
P-000138,DEP-0000430,5,2025-05-01,2025-05-03,2025-05-26,23,Extended,3,4,True,Remote/Difficult Terrain
P-000138,DEP-0000431,6,2025-06-01,2025-06-05,2025-06-28,23,Extended,3,4,True,Remote/Difficult Terrain
P-000138,DEP-0000432,7,2025-07-01,2025-07-03,2025-07-28,25,Extended,3,5,True,High Altitude/Extreme
P-000138,DEP-0000433,8,2025-08-01,2025-08-02,2025-08-28,26,Extended,4,5,True,High Altitude/Extreme
P-000138,DEP-0000434,9,2025-09-01,2025-09-04,2025-09-24,20,Extended,4,5,True,High Altitude/Extreme
P-000139,DEP-0000435,5,2025-05-01,2025-05-04,2025-05-24,20,Routine,3,2,False,Semi-Urban Outpost
P-000140,DEP-0000436,6,2025-06-01,2025-06-05,2025-06-25,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000140,DEP-0000437,7,2025-07-01,2025-07-03,2025-07-28,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000141,DEP-0000438,6,2025-06-01,2025-06-05,2025-06-27,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000141,DEP-0000439,7,2025-07-01,2025-07-04,2025-07-25,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000143,DEP-0000440,4,2025-04-01,2025-04-04,2025-04-26,22,Routine,2,2,False,Semi-Urban Outpost
P-000143,DEP-0000441,5,2025-05-01,2025-05-02,2025-05-24,22,Routine,3,1,False,Semi-Urban Outpost
P-000145,DEP-0000442,4,2025-04-01,2025-04-04,2025-04-25,21,Routine,3,2,False,Urban Base
P-000146,DEP-0000443,5,2025-05-01,2025-05-03,2025-05-28,25,Routine,3,2,False,Urban Base
P-000147,DEP-0000444,4,2025-04-01,2025-04-04,2025-04-26,22,High Tempo,3,3,False,Remote/Difficult Terrain
P-000147,DEP-0000445,5,2025-05-01,2025-05-02,2025-05-27,25,High Tempo,3,3,False,Semi-Urban Outpost
P-000147,DEP-0000446,6,2025-06-01,2025-06-02,2025-06-24,22,High Tempo,4,3,True,Semi-Urban Outpost
P-000147,DEP-0000447,7,2025-07-01,2025-07-04,2025-07-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000147,DEP-0000448,8,2025-08-01,2025-08-02,2025-08-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
