personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity
P-000029,2025-11-01,11,179.9,4.1,3,4,93.5,18.7,1,1.0
P-000029,2025-12-01,12,182.1,1.0,4,5,98.7,25.3,1,1.56
P-000030,2025-01-01,1,164.4,9.1,4,4,96.4,17.2,3,1.26
P-000030,2025-02-01,2,167.7,6.7,1,3,92.8,15.1,5,1.39
P-000030,2025-03-01,3,182.2,10.5,3,5,90.3,30.7,3,1.65
P-000030,2025-04-01,4,245.9,36.2,7,6,61.0,78.2,4,3.99
P-000030,2025-05-01,5,238.5,38.8,3,5,65.9,69.5,4,4.54
P-000030,2025-06-01,6,232.6,37.9,7,13,62.8,75.5,3,3.97
P-000030,2025-07-01,7,242.2,38.4,9,7,60.1,83.4,4,3.91
P-000030,2025-08-01,8,229.8,29.6,5,6,58.8,70.6,3,3.7
P-000030,2025-09-01,9,174.4,11.5,2,5,95.9,31.1,4,1.8
P-000030,2025-10-01,10,176.2,5.4,4,5,93.5,20.9,4,1.39
P-000030,2025-11-01,11,174.9,2.2,1,4,94.3,20.5,3,1.14
P-000030,2025-12-01,12,176.4,4.3,0,3,89.6,16.9,4,1.56
P-000031,2025-01-01,1,178.7,0.6,1,3,85.0,17.4,4,1.53
P-000031,2025-02-01,2,179.5,0.7,4,5,103.3,22.7,4,1.4
P-000031,2025-03-01,3,235.6,46.7,9,12,50.7,86.8,4,4.8
P-000031,2025-04-01,4,247.6,36.6,5,12,58.5,80.6,4,4.1
P-000031,2025-05-01,5,244.2,42.7,10,11,55.8,95.9,5,4.56
P-000031,2025-06-01,6,233.0,46.6,6,13,53.7,83.8,4,3.93
P-000031,2025-07-01,7,242.8,35.1,7,11,62.4,81.4,5,4.53
P-000031,2025-08-01,8,236.8,37.1,5,13,54.6,79.8,4,4.46
P-000031,2025-09-01,9,246.7,44.1,3,5,57.2,76.7,4,4.46
P-000031,2025-10-01,10,173.0,4.2,3,3,94.3,18.5,4,1.0
P-000031,2025-11-01,11,185.6,7.6,2,5,89.1,31.6,4,1.24
P-000031,2025-12-01,12,162.6,4.3,1,4,99.6,11.4,3,1.0
P-000032,2025-01-01,1,186.2,0.0,2,5,96.0,17.4,4,1.26
P-000032,2025-02-01,2,179.6,2.3,2,4,94.3,17.1,5,1.47
P-000032,2025-03-01,3,180.2,2.1,1,3,96.4,20.5,3,1.0
P-000032,2025-04-01,4,238.8,44.1,5,6,58.6,77.1,3,3.61
P-000032,2025-05-01,5,227.9,38.9,4,9,56.7,69.8,4,3.7
P-000032,2025-06-01,6,226.3,30.6,4,10,72.5,62.8,3,3.87
P-000032,2025-07-01,7,222.9,32.9,3,8,56.1,60.3,3,3.79
P-000032,2025-08-01,8,244.5,24.8,7,13,62.5,78.7,4,3.85
P-000032,2025-09-01,9,173.5,8.4,5,5,92.0,28.7,3,1.5
P-000032,2025-10-01,10,184.6,9.0,1,5,86.2,25.8,4,1.09
P-000032,2025-11-01,11,179.0,3.3,4,4,84.8,18.9,3,1.04
P-000032,2025-12-01,12,182.4,0.0,1,5,99.3,17.1,3,1.02
P-000033,2025-01-01,1,176.3,7.1,3,4,82.4,23.3,4,1.09
P-000033,2025-02-01,2,189.3,5.1,1,3,97.8,16.9,4,1.47
P-000033,2025-03-01,3,236.0,26.0,6,8,63.4,76.2,4,4.51
P-000033,2025-04-01,4,234.3,50.9,6,11,51.8,85.4,5,4.58
P-000033,2025-05-01,5,233.2,54.0,8,12,51.4,92.1,4,4.27
P-000033,2025-06-01,6,249.1,30.8,5,12,63.7,80.4,5,4.04
P-000033,2025-07-01,7,231.2,43.6,8,8,43.3,78.6,3,3.32
P-000033,2025-08-01,8,241.7,34.9,6,6,54.6,80.4,4,3.67
P-000033,2025-09-01,9,236.0,41.2,10,14,57.9,83.4,4,4.24
P-000033,2025-10-01,10,176.3,6.0,0,3,95.9,14.8,4,1.48
P-000033,2025-11-01,11,179.1,8.0,2,3,82.9,25.2,5,1.59
P-000033,2025-12-01,12,173.2,1.5,3,4,92.4,19.8,4,1.49
P-000034,2025-01-01,1,170.3,8.0,2,4,97.5,20.0,3,1.06
P-000034,2025-02-01,2,181.3,4.8,2,5,94.3,20.3,4,1.64
P-000034,2025-03-01,3,189.0,7.7,0,6,86.2,22.0,3,1.41
P-000034,2025-04-01,4,232.6,50.1,6,11,52.6,82.0,4,4.48
P-000034,2025-05-01,5,224.8,43.3,2,9,53.6,67.3,3,3.27
P-000034,2025-06-01,6,232.7,40.8,5,11,66.3,72.8,4,3.86
P-000034,2025-07-01,7,233.9,37.4,7,12,61.5,79.8,3,4.11
P-000034,2025-08-01,8,246.7,36.3,5,10,55.3,83.3,4,4.39
P-000034,2025-09-01,9,172.2,2.8,2,4,90.3,20.6,3,1.76
P-000034,2025-10-01,10,183.0,4.1,2,3,98.0,20.6,3,1.35
P-000034,2025-11-01,11,175.4,10.0,2,4,93.0,21.5,4,1.9
P-000034,2025-12-01,12,185.5,5.1,3,7,96.4,27.5,4,1.55
P-000035,2025-01-01,1,177.8,2.8,1,4,87.2,16.3,1,1.23
P-000035,2025-02-01,2,166.0,13.5,1,4,89.1,22.5,1,1.26
P-000035,2025-03-01,3,182.0,6.6,0,6,90.9,20.8,3,1.46
P-000035,2025-04-01,4,235.3,33.4,3,10,63.0,67.4,2,2.78
P-000035,2025-05-01,5,213.2,46.3,4,6,60.3,63.1,1,2.61
P-000035,2025-06-01,6,179.2,8.1,0,4,91.9,19.8,1,1.67
P-000035,2025-07-01,7,177.0,9.9,2,3,88.5,24.1,1,1.34
P-000035,2025-08-01,8,172.8,12.7,2,5,94.6,23.2,2,1.98
P-000035,2025-09-01,9,179.5,3.7,1,5,91.9,21.1,2,1.72
P-000035,2025-10-01,10,163.1,19.5,3,4,88.5,18.4,2,1.17
P-000035,2025-11-01,11,177.4,6.9,1,3,104.2,15.7,2,1.54
P-000035,2025-12-01,12,174.9,7.3,5,3,96.8,21.4,2,1.03
P-000036,2025-01-01,1,173.2,11.1,2,4,90.6,21.5,3,1.88
P-000036,2025-02-01,2,174.5,0.1,4,5,96.2,19.6,5,1.0
P-000036,2025-03-01,3,239.1,15.9,7,11,75.3,64.0,3,3.91
P-000036,2025-04-01,4,241.3,53.5,7,14,51.8,92.0,4,3.78
P-000036,2025-05-01,5,232.1,27.2,3,12,67.1,65.7,3,3.41
P-000036,2025-06-01,6,225.1,43.4,8,9,57.0,77.7,4,4.4
P-000036,2025-07-01,7,242.7,53.3,5,9,58.7,83.3,4,4.18
P-000036,2025-08-01,8,242.0,41.7,8,10,54.8,84.9,4,4.11
P-000036,2025-09-01,9,240.8,29.6,5,10,67.0,64.6,4,3.28
P-000036,2025-10-01,10,182.5,12.0,0,4,89.1,21.5,5,1.36
P-000036,2025-11-01,11,172.2,0.9,1,6,94.0,16.0,4,1.17
P-000036,2025-12-01,12,171.3,7.9,0,5,93.7,15.6,4,1.29
P-000037,2025-01-01,1,183.2,9.4,2,5,95.3,26.1,1,1.44
P-000037,2025-02-01,2,230.9,47.8,5,11,51.3,80.0,4,4.41
P-000037,2025-03-01,3,236.2,42.7,3,9,57.5,77.5,4,3.85
P-000037,2025-04-01,4,244.1,41.9,7,11,63.5,84.9,4,4.08
P-000037,2025-05-01,5,237.1,34.2,11,9,60.2,82.1,4,4.29
P-000037,2025-06-01,6,173.4,9.2,2,5,91.3,19.5,1,1.64
P-000037,2025-07-01,7,173.5,8.4,2,7,91.8,22.2,1,1.57
P-000037,2025-08-01,8,179.6,6.9,5,3,92.0,26.9,1,1.16
P-000037,2025-09-01,9,172.3,0.0,0,4,88.5,17.5,1,1.02
P-000037,2025-10-01,10,177.5,7.7,2,4,92.2,22.2,1,1.01
P-000037,2025-11-01,11,172.6,5.9,5,5,89.8,26.3,1,1.55
P-000037,2025-12-01,12,179.0,9.4,1,5,85.8,20.2,1,1.3
P-000038,2025-01-01,1,176.6,13.1,5,5,93.8,27.0,1,1.66
P-000038,2025-02-01,2,233.7,25.7,9,10,67.7,77.6,4,4.44
P-000038,2025-03-01,3,231.8,38.6,2,8,56.7,67.0,4,3.7
P-000038,2025-04-01,4,237.2,50.7,6,8,45.7,83.7,4,4.19
P-000038,2025-05-01,5,247.6,41.7,5,13,58.5,88.7,4,4.4
P-000038,2025-06-01,6,160.4,2.1,4,5,99.3,16.1,1,1.5
P-000038,2025-07-01,7,169.0,8.4,2,5,86.2,23.7,1,1.74
P-000038,2025-08-01,8,181.2,0.0,4,6,91.0,24.5,1,1.19
P-000038,2025-09-01,9,178.2,5.3,1,4,92.2,17.1,1,1.32
P-000038,2025-10-01,10,171.1,1.1,1,4,93.9,15.0,1,1.33
P-000038,2025-11-01,11,172.9,4.8,5,4,97.1,26.2,1,1.57
P-000038,2025-12-01,12,179.0,6.8,0,5,92.2,19.0,1,1.0
P-000039,2025-01-01,1,168.3,8.3,5,4,88.3,21.5,5,1.03
P-000039,2025-02-01,2,187.4,2.9,0,5,95.2,24.5,5,1.54
P-000039,2025-03-01,3,182.0,1.9,0,4,101.4,14.2,5,1.33
P-000039,2025-04-01,4,233.0,47.8,12,11,55.7,95.5,5,4.8
P-000039,2025-05-01,5,234.8,40.8,4,11,57.1,76.5,4,3.97
P-000039,2025-06-01,6,237.9,30.9,9,14,59.4,85.4,5,5.0
P-000039,2025-07-01,7,233.0,40.8,1,9,56.8,69.3,4,3.92
P-000039,2025-08-01,8,252.3,47.8,9,10,61.4,91.2,5,3.99
P-000039,2025-09-01,9,245.4,57.0,9,10,55.2,92.5,4,4.17
P-000039,2025-10-01,10,240.6,44.9,3,15,62.7,80.4,5,4.82
P-000039,2025-11-01,11,234.5,44.4,9,12,57.3,90.7,4,3.78
P-000039,2025-12-01,12,183.1,3.8,3,5,98.7,21.3,5,1.64
P-000040,2025-01-01,1,183.7,5.9,4,3,96.6,22.2,1,1.14
P-000040,2025-02-01,2,177.2,9.5,1,4,91.5,30.0,1,2.0
P-000040,2025-03-01,3,183.6,14.8,3,4,98.1,28.6,2,1.61
P-000040,2025-04-01,4,164.1,7.7,3,4,85.4,19.9,2,1.76
P-000040,2025-05-01,5,176.9,4.5,2,5,94.8,19.7,2,1.44
P-000040,2025-06-01,6,164.7,8.5,3,5,96.6,19.9,2,1.2
P-000040,2025-07-01,7,183.6,7.3,3,5,90.0,26.6,2,1.0
P-000040,2025-08-01,8,178.6,4.2,0,4,87.9,16.1,1,1.61
P-000040,2025-09-01,9,175.3,4.7,4,3,94.4,14.5,1,1.32
P-000040,2025-10-01,10,182.5,0.0,1,4,91.6,16.5,1,1.26
P-000040,2025-11-01,11,175.8,5.4,4,5,91.2,20.3,1,1.01
P-000040,2025-12-01,12,169.9,1.9,0,3,97.1,16.3,2,1.47
P-000041,2025-01-01,1,172.5,11.1,3,6,89.9,22.9,1,1.87
P-000041,2025-02-01,2,177.0,4.4,1,5,96.8,15.8,1,1.12
P-000041,2025-03-01,3,170.7,6.4,0,4,86.5,14.3,2,1.18
P-000041,2025-04-01,4,217.0,26.7,4,5,71.5,59.0,2,3.3
P-000041,2025-05-01,5,216.5,38.9,4,8,57.8,68.2,2,3.07
P-000041,2025-06-01,6,175.9,2.9,1,5,95.0,14.6,2,1.25
P-000041,2025-07-01,7,177.4,7.3,3,5,89.3,22.4,1,1.32
P-000041,2025-08-01,8,173.2,11.8,5,5,93.0,25.8,2,1.47
P-000041,2025-09-01,9,174.6,8.1,1,3,90.2,17.5,1,1.67
P-000041,2025-10-01,10,180.8,9.2,1,4,92.6,17.9,2,1.3
P-000041,2025-11-01,11,184.4,15.9,2,4,93.5,26.0,3,1.66
P-000041,2025-12-01,12,171.4,1.4,2,4,98.4,14.7,2,1.6
P-000042,2025-01-01,1,171.2,7.6,3,4,86.9,25.3,1,1.72
P-000042,2025-02-01,2,246.8,34.8,7,11,54.2,84.3,4,4.18
P-000042,2025-03-01,3,233.3,45.2,6,9,59.3,83.5,4,4.04
P-000042,2025-04-01,4,243.1,43.9,7,15,58.2,87.1,4,3.7
P-000042,2025-05-01,5,237.7,32.1,7,15,63.4,86.9,4,4.63
P-000042,2025-06-01,6,180.5,2.0,1,6,96.4,20.7,1,1.47
P-000042,2025-07-01,7,177.8,9.9,2,3,93.4,20.4,1,1.61
P-000042,2025-08-01,8,180.3,12.3,1,6,92.7,25.0,1,1.39
P-000042,2025-09-01,9,189.6,2.2,1,5,98.0,20.7,1,1.63
P-000042,2025-10-01,10,170.3,7.3,3,5,95.3,23.3,1,1.84
P-000042,2025-11-01,11,176.8,5.3,1,4,93.5,14.8,1,1.18
P-000042,2025-12-01,12,184.3,6.1,1,5,96.2,21.8,1,1.22
P-000043,2025-01-01,1,176.9,6.9,4,5,92.4,21.0,1,1.18
P-000043,2025-02-01,2,247.6,35.4,7,9,63.7,76.1,4,3.07
P-000043,2025-03-01,3,245.0,35.8,13,13,44.8,96.3,4,3.52
P-000043,2025-04-01,4,241.6,44.3,7,13,56.2,89.5,4,4.13
P-000043,2025-05-01,5,244.4,30.2,10,9,65.2,87.0,4,3.89
P-000043,2025-06-01,6,172.3,0.0,2,4,101.4,13.9,1,1.7
P-000043,2025-07-01,7,183.0,7.8,1,5,95.0,20.1,1,1.32
P-000043,2025-08-01,8,180.4,5.7,1,3,93.3,18.9,1,1.58
P-000043,2025-09-01,9,181.1,2.0,2,5,87.4,17.5,1,1.08
P-000043,2025-10-01,10,183.8,2.9,3,4,92.1,20.7,1,1.47
P-000043,2025-11-01,11,175.9,4.0,1,5,94.0,18.8,1,1.51
P-000043,2025-12-01,12,170.9,9.2,4,3,92.2,28.5,1,1.65
P-000044,2025-01-01,1,182.6,3.8,0,3,95.3,17.9,1,1.04
P-000044,2025-02-01,2,167.2,11.1,0,6,89.7,12.7,3,1.0
P-000044,2025-03-01,3,172.6,1.6,1,6,93.8,17.0,1,1.57
P-000044,2025-04-01,4,179.5,10.6,2,6,88.9,28.1,1,1.25
P-000044,2025-05-01,5,177.7,4.4,3,6,87.7,28.9,3,1.53
P-000044,2025-06-01,6,179.8,11.1,0,4,97.0,18.6,1,1.01
P-000044,2025-07-01,7,175.0,7.4,2,3,93.9,23.9,1,1.5
P-000044,2025-08-01,8,178.6,6.5,0,5,94.5,16.8,2,1.15
P-000044,2025-09-01,9,180.1,3.2,2,5,98.5,11.2,2,1.14
P-000044,2025-10-01,10,186.4,6.4,3,4,98.4,28.2,1,1.26
P-000044,2025-11-01,11,176.4,10.8,1,5,92.3,21.9,2,1.47
P-000044,2025-12-01,12,183.4,6.0,2,4,85.0,22.7,2,1.29
P-000045,2025-01-01,1,179.7,4.9,1,5,97.5,23.5,1,1.28
P-000045,2025-02-01,2,179.3,4.7,3,3,85.7,18.2,2,1.13
P-000045,2025-03-01,3,174.5,12.7,0,4,88.0,21.0,2,1.39
P-000045,2025-04-01,4,226.4,34.9,3,7,58.1,61.3,2,3.08
P-000045,2025-05-01,5,174.2,10.3,4,4,92.0,27.2,2,2.09
P-000045,2025-06-01,6,172.9,3.1,2,3,96.8,17.5,3,1.47
P-000045,2025-07-01,7,164.1,15.5,1,5,83.7,21.2,1,1.52
P-000045,2025-08-01,8,175.4,8.4,2,3,86.9,19.9,2,1.0
P-000045,2025-09-01,9,184.6,8.8,3,5,98.9,27.2,1,1.85
P-000045,2025-10-01,10,168.2,1.7,2,4,98.6,17.7,2,1.85
P-000045,2025-11-01,11,175.0,9.8,0,4,97.0,21.9,1,1.24
P-000045,2025-12-01,12,167.4,10.0,1,5,93.0,16.4,2,1.0
P-000046,2025-01-01,1,171.9,3.3,2,5,90.4,15.8,3,1.4
P-000046,2025-02-01,2,176.9,2.2,2,5,94.8,23.0,1,1.5
P-000046,2025-03-01,3,182.2,3.4,1,5,93.0,21.2,2,1.6
P-000046,2025-04-01,4,175.5,7.3,1,6,90.5,20.7,2,1.31
P-000046,2025-05-01,5,210.6,32.5,2,9,57.3,54.6,1,2.75
P-000046,2025-06-01,6,186.4,9.3,1,3,86.6,25.3,2,1.58
P-000046,2025-07-01,7,180.8,8.6,1,4,93.3,16.1,2,1.0
P-000046,2025-08-01,8,175.9,6.6,1,3,93.8,17.6,2,1.87
P-000046,2025-09-01,9,179.9,8.4,1,4,92.7,22.2,1,1.44
P-000046,2025-10-01,10,172.3,6.3,0,5,97.7,18.9,1,1.45
P-000046,2025-11-01,11,178.5,7.3,4,6,92.0,29.6,2,1.25
P-000046,2025-12-01,12,179.2,2.3,0,4,96.3,12.1,1,1.28
P-000047,2025-01-01,1,183.1,8.5,2,6,88.7,24.4,2,1.25
P-000047,2025-02-01,2,173.8,4.7,3,6,97.0,24.4,2,1.28
P-000047,2025-03-01,3,185.3,5.4,2,3,94.6,18.9,2,1.49
P-000047,2025-04-01,4,209.1,20.3,5,11,65.5,56.0,1,3.31
P-000047,2025-05-01,5,217.7,29.5,2,12,67.4,62.7,2,3.19
P-000047,2025-06-01,6,174.4,7.5,2,5,100.3,21.8,2,1.04
P-000047,2025-07-01,7,192.8,10.2,3,4,93.9,29.4,2,1.57
P-000047,2025-08-01,8,183.4,3.6,5,6,91.9,26.3,1,1.39
P-000047,2025-09-01,9,169.9,10.7,3,4,94.0,24.4,3,1.06
P-000047,2025-10-01,10,190.1,9.0,3,4,90.2,31.0,1,1.98
P-000047,2025-11-01,11,174.8,1.7,5,5,90.2,26.3,2,1.0
P-000047,2025-12-01,12,171.4,4.9,3,4,89.2,23.2,2,1.02
P-000048,2025-01-01,1,176.9,5.7,4,6,96.2,25.6,2,1.92
P-000048,2025-02-01,2,164.1,2.3,1,5,92.5,13.1,2,1.0
P-000048,2025-03-01,3,168.9,7.8,1,5,88.7,24.5,1,1.53
P-000048,2025-04-01,4,214.6,22.0,1,8,63.9,52.8,1,2.78
P-000048,2025-05-01,5,174.4,3.3,2,6,91.5,17.1,1,1.02
P-000048,2025-06-01,6,165.6,0.0,5,3,88.6,21.2,1,1.18
P-000048,2025-07-01,7,182.5,8.6,2,5,88.9,20.2,1,1.61
P-000048,2025-08-01,8,171.6,15.8,2,6,87.6,31.0,2,1.58
P-000048,2025-09-01,9,160.2,3.2,3,4,96.0,18.7,1,2.05
P-000048,2025-10-01,10,176.0,1.4,4,5,93.4,21.1,1,1.13
P-000048,2025-11-01,11,170.3,3.3,3,5,96.3,23.5,1,1.88
P-000048,2025-12-01,12,186.7,4.4,0,5,97.2,20.7,2,1.65
P-000049,2025-01-01,1,175.9,4.2,3,3,95.6,22.0,4,1.0
P-000049,2025-02-01,2,177.5,7.6,3,4,86.0,29.2,4,1.35
P-000049,2025-03-01,3,174.4,7.2,2,7,91.0,26.7,4,1.48
P-000049,2025-04-01,4,263.1,40.1,5,10,60.1,88.1,5,4.3
P-000049,2025-05-01,5,247.8,43.7,10,11,61.0,93.3,5,4.28
P-000049,2025-06-01,6,252.7,44.5,2,9,50.1,84.1,5,4.41
P-000049,2025-07-01,7,235.3,48.0,6,15,52.2,80.8,4,4.03
P-000049,2025-08-01,8,244.9,33.1,9,14,58.3,86.5,5,4.8
P-000049,2025-09-01,9,252.1,57.4,12,9,49.9,98.0,5,4.33
P-000049,2025-10-01,10,244.2,35.3,8,9,62.8,82.0,5,4.06
P-000049,2025-11-01,11,247.8,37.0,7,12,58.9,92.7,5,4.91
P-000049,2025-12-01,12,169.2,5.9,1,5,93.6,16.4,4,1.0
P-000050,2025-01-01,1,180.9,5.7,2,6,91.8,28.2,2,1.39
P-000050,2025-02-01,2,172.1,2.6,3,3,94.3,16.6,2,1.4
P-000050,2025-03-01,3,166.0,9.8,2,3,91.5,16.6,2,1.26
P-000050,2025-04-01,4,226.6,44.3,4,9,62.7,73.4,2,3.54
P-000050,2025-05-01,5,177.8,0.9,3,5,92.8,19.8,2,1.88
P-000050,2025-06-01,6,181.2,8.2,1,3,98.4,17.7,2,1.33
P-000050,2025-07-01,7,178.7,7.7,3,5,94.3,21.0,2,1.22
P-000050,2025-08-01,8,169.9,12.3,4,6,83.8,23.7,2,1.0
P-000050,2025-09-01,9,168.6,10.4,3,6,94.8,23.5,1,1.47
P-000050,2025-10-01,10,177.3,0.0,4,5,91.9,17.2,2,1.0
P-000050,2025-11-01,11,177.5,6.5,1,4,94.7,22.3,2,1.58
P-000050,2025-12-01,12,185.5,6.0,0,5,95.1,26.2,1,1.57
P-000051,2025-01-01,1,167.8,9.9,4,5,87.9,24.1,4,1.28
P-000051,2025-02-01,2,179.3,9.1,2,5,93.1,27.2,4,1.2
P-000051,2025-03-01,3,177.0,6.0,0,4,97.6,9.9,4,1.0
P-000051,2025-04-01,4,234.7,44.0,4,10,61.9,70.2,4,3.85
P-000051,2025-05-01,5,240.8,49.6,8,15,59.1,88.8,5,4.61
P-000051,2025-06-01,6,238.1,33.2,1,8,67.3,64.6,4,3.89
P-000051,2025-07-01,7,244.1,46.5,8,13,57.5,91.5,5,4.35
P-000051,2025-08-01,8,230.1,40.9,6,12,51.1,75.9,3,4.72
P-000051,2025-09-01,9,174.4,7.5,1,3,93.4,19.5,5,1.04
P-000051,2025-10-01,10,185.6,7.9,2,4,88.5,20.7,4,1.45
P-000051,2025-11-01,11,179.1,3.3,2,4,92.3,15.9,4,1.41
P-000051,2025-12-01,12,172.2,14.1,1,4,90.7,19.5,3,1.38
P-000052,2025-01-01,1,172.0,4.2,5,4,96.6,21.8,3,1.23
P-000052,2025-02-01,2,174.4,8.0,0,5,90.0,24.3,3,1.37
P-000052,2025-03-01,3,179.4,6.9,5,5,97.8,23.6,1,1.23
P-000052,2025-04-01,4,224.7,29.2,10,10,59.4,74.2,3,4.35
P-000052,2025-05-01,5,177.4,7.8,1,3,90.6,17.5,2,1.62
P-000052,2025-06-01,6,176.8,3.1,2,6,93.4,21.8,2,1.11
P-000052,2025-07-01,7,169.9,6.9,4,4,98.1,17.1,2,1.0
P-000052,2025-08-01,8,175.4,7.5,4,4,93.8,23.7,2,1.35
P-000052,2025-09-01,9,180.4,9.1,2,5,85.9,22.6,2,1.27
P-000052,2025-10-01,10,169.4,6.0,0,5,93.5,10.9,2,1.47
P-000052,2025-11-01,11,180.9,5.1,3,3,86.3,22.4,2,1.0
P-000052,2025-12-01,12,175.4,9.1,5,5,96.9,30.1,1,1.41
P-000053,2025-01-01,1,191.5,0.3,2,6,95.9,20.4,2,1.07
P-000053,2025-02-01,2,167.8,0.0,2,6,92.6,16.4,1,1.54
P-000053,2025-03-01,3,171.1,9.9,1,4,96.2,15.9,2,1.48
P-000053,2025-04-01,4,168.2,7.6,4,4,80.9,27.4,2,1.14
P-000053,2025-05-01,5,178.0,5.1,2,4,95.3,20.0,1,1.33
P-000053,2025-06-01,6,173.0,10.9,1,4,92.4,16.5,2,1.32
P-000053,2025-07-01,7,171.9,2.8,3,6,100.2,19.5,2,1.07
P-000053,2025-08-01,8,181.6,2.5,1,5,95.6,13.6,1,2.03
P-000053,2025-09-01,9,176.6,1.4,3,4,94.1,23.9,1,1.64
P-000053,2025-10-01,10,178.0,9.5,0,6,91.7,22.4,2,1.37
P-000053,2025-11-01,11,171.1,9.5,3,4,95.7,20.9,3,1.33
P-000053,2025-12-01,12,175.6,8.3,1,4,86.9,23.3,3,1.53
P-000054,2025-01-01,1,173.9,6.5,1,4,100.5,16.5,1,1.49
P-000054,2025-02-01,2,173.0,12.6,2,5,92.6,21.4,2,1.47
P-000054,2025-03-01,3,174.2,5.6,1,4,99.6,22.7,2,1.79
P-000054,2025-04-01,4,168.0,0.0,4,3,94.3,17.6,2,1.0
P-000054,2025-05-01,5,181.4,6.3,4,5,89.3,27.0,2,1.09
P-000054,2025-06-01,6,179.4,2.4,3,4,88.3,22.7,2,1.45
P-000054,2025-07-01,7,174.6,9.9,1,4,93.6,20.3,2,1.26
P-000054,2025-08-01,8,174.3,9.2,2,4,94.3,19.0,2,1.28
P-000054,2025-09-01,9,179.0,6.2,0,4,89.0,18.1,2,1.56
P-000054,2025-10-01,10,173.0,5.9,3,5,100.5,11.9,2,1.19
P-000054,2025-11-01,11,178.8,2.0,3,5,94.7,22.0,1,1.03
P-000054,2025-12-01,12,179.7,0.9,3,3,97.7,20.2,1,1.21
P-000055,2025-01-01,1,173.5,11.3,0,4,91.5,20.0,2,1.0
P-000055,2025-02-01,2,166.5,6.8,0,5,97.0,18.8,2,1.34
P-000055,2025-03-01,3,182.0,3.6,2,6,95.4,22.1,1,1.65
P-000055,2025-04-01,4,183.7,2.4,2,4,91.8,22.3,2,1.22
P-000055,2025-05-01,5,178.2,2.8,1,4,98.0,16.6,2,1.0
P-000055,2025-06-01,6,170.7,7.8,1,4,93.3,17.1,1,1.15
P-000055,2025-07-01,7,176.6,9.4,4,4,90.6,19.2,1,1.13
P-000055,2025-08-01,8,176.1,8.1,1,4,90.1,24.1,1,1.51
P-000055,2025-09-01,9,165.1,9.4,2,5,88.1,21.9,1,1.21
P-000055,2025-10-01,10,175.9,9.6,5,4,84.4,32.5,3,1.78
P-000055,2025-11-01,11,179.3,16.1,2,6,89.1,28.5,2,1.22
P-000055,2025-12-01,12,185.3,4.9,0,4,98.7,20.3,1,1.09
P-000056,2025-01-01,1,184.2,10.6,0,5,90.8,21.4,2,2.06
P-000056,2025-02-01,2,176.0,9.1,3,5,92.9,24.8,2,1.0
P-000056,2025-03-01,3,174.6,3.8,5,3,91.5,23.7,2,1.35
P-000056,2025-04-01,4,189.7,2.3,1,4,90.9,23.8,2,1.44
P-000056,2025-05-01,5,181.1,8.5,0,3,91.1,15.7,2,1.59
P-000056,2025-06-01,6,231.9,26.5,7,11,71.0,70.2,4,3.62
P-000056,2025-07-01,7,237.2,33.9,6,8,67.6,75.3,4,3.67
P-000056,2025-08-01,8,183.1,6.6,1,3,98.0,17.9,2,1.56
P-000056,2025-09-01,9,181.6,4.4,2,5,89.8,26.3,2,1.78
P-000056,2025-10-01,10,181.9,8.1,3,7,86.6,32.6,2,1.85
P-000056,2025-11-01,11,189.5,10.7,3,5,95.1,26.9,2,1.25
P-000056,2025-12-01,12,172.6,10.4,3,5,93.2,21.9,2,1.56
P-000057,2025-01-01,1,159.9,7.8,3,4,96.2,17.8,2,1.0
P-000057,2025-02-01,2,171.5,2.2,5,4,95.5,25.1,2,1.67
P-000057,2025-03-01,3,169.7,0.0,4,6,102.5,19.4,1,1.24
P-000057,2025-04-01,4,177.1,12.0,2,6,95.1,26.1,3,1.35
P-000057,2025-05-01,5,230.2,26.7,2,7,64.3,58.0,2,3.53
P-000057,2025-06-01,6,177.6,7.3,3,5,89.6,27.0,1,1.42
P-000057,2025-07-01,7,182.8,3.8,1,3,103.3,18.0,1,2.3
P-000057,2025-08-01,8,176.5,8.7,2,4,96.7,21.4,3,1.3
P-000057,2025-09-01,9,177.6,0.0,2,4,91.3,16.4,2,1.17
P-000057,2025-10-01,10,171.6,0.0,1,6,88.8,13.1,3,1.48
P-000057,2025-11-01,11,176.8,5.7,1,7,93.0,20.3,2,1.23
P-000057,2025-12-01,12,177.9,4.8,0,5,99.0,17.2,2,1.08
P-000058,2025-01-01,1,173.3,3.5,1,6,91.0,21.0,2,1.0
P-000058,2025-02-01,2,190.3,6.8,4,5,85.9,33.3,1,1.4
P-000058,2025-03-01,3,174.6,3.2,4,4,97.0,20.9,1,1.13
P-000058,2025-04-01,4,219.7,30.6,1,8,66.7,52.5,2,3.66
P-000058,2025-05-01,5,220.5,21.7,2,10,72.7,51.4,2,2.85
P-000058,2025-06-01,6,171.6,10.2,2,6,87.0,23.9,3,1.28
P-000058,2025-07-01,7,175.5,6.1,3,4,86.6,24.2,1,1.45
P-000058,2025-08-01,8,176.3,3.4,3,5,87.9,21.1,2,1.47
P-000058,2025-09-01,9,182.1,2.0,1,6,95.2,17.9,1,1.56
P-000058,2025-10-01,10,177.9,5.8,2,5,96.3,22.4,1,1.37
