personnel_id,deployment_id,month_idx,date,start_date,end_date,deployment_duration_days,deployment_type,operational_intensity,hardship_level,recovery_required,location_category
P-000061,DEP-V2-0000217,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000061,DEP-V2-0000218,8,2025-08-01,2025-08-02,2025-08-24,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000062,DEP-V2-0000219,4,2025-04-01,2025-04-05,2025-04-27,22,Routine,1,2,False,Urban Base
P-000062,DEP-V2-0000220,5,2025-05-01,2025-05-03,2025-05-25,22,Routine,2,1,False,Urban Base
P-000064,DEP-V2-0000221,4,2025-04-01,2025-04-04,2025-04-23,19,Extended,5,5,True,High Altitude/Extreme
P-000064,DEP-V2-0000222,5,2025-05-01,2025-05-05,2025-05-28,23,Extended,4,4,True,High Altitude/Extreme
P-000064,DEP-V2-0000223,6,2025-06-01,2025-06-03,2025-06-26,23,High Tempo,4,5,True,Remote/Difficult Terrain
P-000064,DEP-V2-0000224,7,2025-07-01,2025-07-03,2025-07-23,20,Extended,4,5,True,Remote/Difficult Terrain
P-000064,DEP-V2-0000225,8,2025-08-01,2025-08-05,2025-08-26,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-000064,DEP-V2-0000226,9,2025-09-01,2025-09-03,2025-09-23,20,High Tempo,5,4,True,High Altitude/Extreme
P-000064,DEP-V2-0000227,10,2025-10-01,2025-10-05,2025-10-25,20,Extended,5,5,True,High Altitude/Extreme
P-000064,DEP-V2-0000228,11,2025-11-01,2025-11-02,2025-11-25,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000065,DEP-V2-0000229,4,2025-04-01,2025-04-02,2025-04-28,26,Routine,2,1,False,Urban Base
P-000068,DEP-V2-0000230,4,2025-04-01,2025-04-03,2025-04-26,23,High Tempo,4,3,True,Remote/Difficult Terrain
P-000068,DEP-V2-0000231,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,5,3,True,Semi-Urban Outpost
P-000068,DEP-V2-0000232,6,2025-06-01,2025-06-03,2025-06-25,22,High Tempo,5,3,True,Semi-Urban Outpost
P-000068,DEP-V2-0000233,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,5,4,True,Remote/Difficult Terrain
P-000068,DEP-V2-0000234,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,3,4,True,Remote/Difficult Terrain
P-000069,DEP-V2-0000235,2,2025-02-01,2025-02-02,2025-02-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000069,DEP-V2-0000236,3,2025-03-01,2025-03-05,2025-03-25,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000069,DEP-V2-0000237,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000069,DEP-V2-0000238,5,2025-05-01,2025-05-05,2025-05-27,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000070,DEP-V2-0000239,4,2025-04-01,2025-04-02,2025-04-28,26,Routine,1,1,False,Urban Base
P-000070,DEP-V2-0000240,5,2025-05-01,2025-05-05,2025-05-26,21,Routine,2,1,False,Urban Base
P-000071,DEP-V2-0000241,4,2025-04-01,2025-04-02,2025-04-28,26,Extended,5,5,True,High Altitude/Extreme
P-000071,DEP-V2-0000242,5,2025-05-01,2025-05-03,2025-05-24,21,High Tempo,5,4,True,High Altitude/Extreme
P-000071,DEP-V2-0000243,6,2025-06-01,2025-06-03,2025-06-27,24,Extended,5,5,True,High Altitude/Extreme
P-000071,DEP-V2-0000244,7,2025-07-01,2025-07-04,2025-07-27,23,Extended,4,4,True,Remote/Difficult Terrain
P-000071,DEP-V2-0000245,8,2025-08-01,2025-08-05,2025-08-24,19,High Tempo,5,4,True,High Altitude/Extreme
P-000071,DEP-V2-0000246,9,2025-09-01,2025-09-05,2025-09-23,18,Extended,5,4,True,High Altitude/Extreme
P-000071,DEP-V2-0000247,10,2025-10-01,2025-10-03,2025-10-25,22,High Tempo,5,4,True,Remote/Difficult Terrain
P-000071,DEP-V2-0000248,11,2025-11-01,2025-11-04,2025-11-28,24,Extended,4,5,True,Remote/Difficult Terrain
P-000072,DEP-V2-0000249,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,5,3,True,Semi-Urban Outpost
P-000072,DEP-V2-0000250,5,2025-05-01,2025-05-02,2025-05-26,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000072,DEP-V2-0000251,6,2025-06-01,2025-06-04,2025-06-26,22,High Tempo,3,3,False,Remote/Difficult Terrain
P-000072,DEP-V2-0000252,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,4,3,True,Semi-Urban Outpost
P-000072,DEP-V2-0000253,8,2025-08-01,2025-08-03,2025-08-27,24,High Tempo,3,4,True,Remote/Difficult Terrain
P-000073,DEP-V2-0000254,4,2025-04-01,2025-04-02,2025-04-27,25,Routine,2,1,False,Urban Base
P-000073,DEP-V2-0000255,5,2025-05-01,2025-05-05,2025-05-28,23,Routine,2,1,False,Semi-Urban Outpost
P-000074,DEP-V2-0000256,4,2025-04-01,2025-04-04,2025-04-24,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000074,DEP-V2-0000257,5,2025-05-01,2025-05-04,2025-05-27,23,High Tempo,4,4,True,Semi-Urban Outpost
P-000074,DEP-V2-0000258,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000074,DEP-V2-0000259,7,2025-07-01,2025-07-05,2025-07-24,19,High Tempo,3,3,False,Remote/Difficult Terrain
P-000074,DEP-V2-0000260,8,2025-08-01,2025-08-03,2025-08-28,25,High Tempo,5,4,True,Remote/Difficult Terrain
P-000076,DEP-V2-0000261,5,2025-05-01,2025-05-03,2025-05-23,20,Routine,2,2,False,Semi-Urban Outpost
P-000077,DEP-V2-0000262,4,2025-04-01,2025-04-04,2025-04-28,24,High Tempo,4,4,True,Semi-Urban Outpost
P-000077,DEP-V2-0000263,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000077,DEP-V2-0000264,6,2025-06-01,2025-06-02,2025-06-28,26,High Tempo,4,4,True,Semi-Urban Outpost
P-000077,DEP-V2-0000265,7,2025-07-01,2025-07-05,2025-07-27,22,High Tempo,3,4,True,Semi-Urban Outpost
P-000077,DEP-V2-0000266,8,2025-08-01,2025-08-02,2025-08-25,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000078,DEP-V2-0000267,4,2025-04-01,2025-04-05,2025-04-25,20,Routine,2,1,False,Urban Base
P-000080,DEP-V2-0000268,2,2025-02-01,2025-02-03,2025-02-27,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000080,DEP-V2-0000269,3,2025-03-01,2025-03-03,2025-03-23,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000080,DEP-V2-0000270,4,2025-04-01,2025-04-03,2025-04-25,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000080,DEP-V2-0000271,5,2025-05-01,2025-05-02,2025-05-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000081,DEP-V2-0000272,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000081,DEP-V2-0000273,7,2025-07-01,2025-07-05,2025-07-23,18,High Tempo,4,3,True,Semi-Urban Outpost
P-000083,DEP-V2-0000274,4,2025-04-01,2025-04-05,2025-04-26,21,High Tempo,5,5,True,Remote/Difficult Terrain
P-000083,DEP-V2-0000275,5,2025-05-01,2025-05-02,2025-05-26,24,Extended,5,4,True,Remote/Difficult Terrain
P-000083,DEP-V2-0000276,6,2025-06-01,2025-06-03,2025-06-28,25,High Tempo,5,5,True,High Altitude/Extreme
P-000083,DEP-V2-0000277,7,2025-07-01,2025-07-05,2025-07-27,22,Extended,4,5,True,Remote/Difficult Terrain
P-000083,DEP-V2-0000278,8,2025-08-01,2025-08-05,2025-08-27,22,Extended,5,5,True,High Altitude/Extreme
P-000083,DEP-V2-0000279,9,2025-09-01,2025-09-05,2025-09-26,21,High Tempo,4,4,True,High Altitude/Extreme
P-000083,DEP-V2-0000280,10,2025-10-01,2025-10-04,2025-10-27,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000083,DEP-V2-0000281,11,2025-11-01,2025-11-02,2025-11-26,24,Extended,5,5,True,High Altitude/Extreme
P-000085,DEP-V2-0000282,4,2025-04-01,2025-04-05,2025-04-23,18,Routine,2,1,False,Urban Base
P-000085,DEP-V2-0000283,5,2025-05-01,2025-05-03,2025-05-24,21,Routine,1,1,False,Urban Base
P-000086,DEP-V2-0000284,2,2025-02-01,2025-02-03,2025-02-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000086,DEP-V2-0000285,3,2025-03-01,2025-03-03,2025-03-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000086,DEP-V2-0000286,4,2025-04-01,2025-04-03,2025-04-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000086,DEP-V2-0000287,5,2025-05-01,2025-05-04,2025-05-23,19,High Tempo,4,4,True,Remote/Difficult Terrain
P-000087,DEP-V2-0000288,3,2025-03-01,2025-03-02,2025-03-24,22,Extended,4,5,True,Remote/Difficult Terrain
P-000087,DEP-V2-0000289,4,2025-04-01,2025-04-02,2025-04-27,25,Extended,3,5,True,Remote/Difficult Terrain
P-000087,DEP-V2-0000290,5,2025-05-01,2025-05-05,2025-05-25,20,Extended,3,5,True,Remote/Difficult Terrain
P-000087,DEP-V2-0000291,6,2025-06-01,2025-06-04,2025-06-27,23,Extended,4,5,True,Remote/Difficult Terrain
P-000087,DEP-V2-0000292,7,2025-07-01,2025-07-02,2025-07-27,25,Extended,4,4,True,High Altitude/Extreme
P-000087,DEP-V2-0000293,8,2025-08-01,2025-08-04,2025-08-28,24,Extended,4,5,True,High Altitude/Extreme
P-000087,DEP-V2-0000294,9,2025-09-01,2025-09-05,2025-09-23,18,Extended,4,4,True,Remote/Difficult Terrain
P-000088,DEP-V2-0000295,4,2025-04-01,2025-04-02,2025-04-24,22,Routine,2,1,False,Urban Base
P-000089,DEP-V2-0000296,3,2025-03-01,2025-03-03,2025-03-26,23,Extended,4,5,True,Remote/Difficult Terrain
P-000089,DEP-V2-0000297,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,5,4,True,High Altitude/Extreme
P-000089,DEP-V2-0000298,5,2025-05-01,2025-05-03,2025-05-26,23,Extended,4,5,True,Remote/Difficult Terrain
P-000089,DEP-V2-0000299,6,2025-06-01,2025-06-05,2025-06-25,20,Extended,5,4,True,Remote/Difficult Terrain
P-000089,DEP-V2-0000300,7,2025-07-01,2025-07-03,2025-07-28,25,Extended,4,4,True,High Altitude/Extreme
P-000089,DEP-V2-0000301,8,2025-08-01,2025-08-04,2025-08-23,19,Extended,4,4,True,Remote/Difficult Terrain
P-000089,DEP-V2-0000302,9,2025-09-01,2025-09-03,2025-09-24,21,Extended,4,4,True,High Altitude/Extreme
P-000090,DEP-V2-0000303,3,2025-03-01,2025-03-03,2025-03-24,21,Extended,4,5,True,High Altitude/Extreme
P-000090,DEP-V2-0000304,4,2025-04-01,2025-04-03,2025-04-26,23,Extended,5,4,True,High Altitude/Extreme
P-000090,DEP-V2-0000305,5,2025-05-01,2025-05-02,2025-05-27,25,Extended,3,5,True,Remote/Difficult Terrain
P-000090,DEP-V2-0000306,6,2025-06-01,2025-06-05,2025-06-26,21,Extended,4,4,True,High Altitude/Extreme
P-000090,DEP-V2-0000307,7,2025-07-01,2025-07-03,2025-07-26,23,Extended,4,4,True,Remote/Difficult Terrain
P-000090,DEP-V2-0000308,8,2025-08-01,2025-08-02,2025-08-28,26,Extended,3,4,True,Remote/Difficult Terrain
P-000090,DEP-V2-0000309,9,2025-09-01,2025-09-02,2025-09-27,25,Extended,4,4,True,Remote/Difficult Terrain
P-000092,DEP-V2-0000310,2,2025-02-01,2025-02-03,2025-02-26,23,High Tempo,4,4,True,Remote/Difficult Terrain
P-000092,DEP-V2-0000311,3,2025-03-01,2025-03-05,2025-03-26,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000092,DEP-V2-0000312,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000092,DEP-V2-0000313,5,2025-05-01,2025-05-05,2025-05-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000093,DEP-V2-0000314,2,2025-02-01,2025-02-04,2025-02-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000093,DEP-V2-0000315,3,2025-03-01,2025-03-05,2025-03-23,18,High Tempo,4,4,True,Remote/Difficult Terrain
P-000093,DEP-V2-0000316,4,2025-04-01,2025-04-02,2025-04-26,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000093,DEP-V2-0000317,5,2025-05-01,2025-05-03,2025-05-27,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000095,DEP-V2-0000318,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Semi-Urban Outpost
P-000095,DEP-V2-0000319,5,2025-05-01,2025-05-03,2025-05-28,25,High Tempo,3,3,False,Semi-Urban Outpost
P-000095,DEP-V2-0000320,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,3,4,True,Remote/Difficult Terrain
P-000095,DEP-V2-0000321,7,2025-07-01,2025-07-02,2025-07-26,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000095,DEP-V2-0000322,8,2025-08-01,2025-08-03,2025-08-25,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000098,DEP-V2-0000323,5,2025-05-01,2025-05-03,2025-05-23,20,Routine,2,1,False,Urban Base
P-000099,DEP-V2-0000324,2,2025-02-01,2025-02-05,2025-02-25,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000099,DEP-V2-0000325,3,2025-03-01,2025-03-02,2025-03-27,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000099,DEP-V2-0000326,4,2025-04-01,2025-04-04,2025-04-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000099,DEP-V2-0000327,5,2025-05-01,2025-05-04,2025-05-25,21,High Tempo,4,4,True,Remote/Difficult Terrain
P-000100,DEP-V2-0000328,4,2025-04-01,2025-04-04,2025-04-27,23,High Tempo,3,3,False,Remote/Difficult Terrain
P-000100,DEP-V2-0000329,5,2025-05-01,2025-05-02,2025-05-26,24,High Tempo,3,4,True,Semi-Urban Outpost
P-000100,DEP-V2-0000330,6,2025-06-01,2025-06-02,2025-06-24,22,High Tempo,5,3,True,Remote/Difficult Terrain
P-000100,DEP-V2-0000331,7,2025-07-01,2025-07-02,2025-07-28,26,High Tempo,4,3,True,Remote/Difficult Terrain
P-000100,DEP-V2-0000332,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,3,3,False,Remote/Difficult Terrain
P-000102,DEP-V2-0000333,4,2025-04-01,2025-04-03,2025-04-24,21,High Tempo,3,3,False,Remote/Difficult Terrain
P-000102,DEP-V2-0000334,5,2025-05-01,2025-05-02,2025-05-27,25,High Tempo,4,3,True,Remote/Difficult Terrain
P-000102,DEP-V2-0000335,6,2025-06-01,2025-06-02,2025-06-26,24,High Tempo,4,4,True,Semi-Urban Outpost
P-000102,DEP-V2-0000336,7,2025-07-01,2025-07-02,2025-07-27,25,High Tempo,5,3,True,Remote/Difficult Terrain
P-000102,DEP-V2-0000337,8,2025-08-01,2025-08-02,2025-08-24,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000103,DEP-V2-0000338,4,2025-04-01,2025-04-02,2025-04-26,24,Routine,1,1,False,Semi-Urban Outpost
P-000103,DEP-V2-0000339,5,2025-05-01,2025-05-05,2025-05-28,23,Routine,1,1,False,Urban Base
P-000105,DEP-V2-0000340,4,2025-04-01,2025-04-05,2025-04-23,18,High Tempo,3,4,True,Remote/Difficult Terrain
P-000105,DEP-V2-0000341,5,2025-05-01,2025-05-02,2025-05-27,25,High Tempo,4,3,True,Semi-Urban Outpost
P-000105,DEP-V2-0000342,6,2025-06-01,2025-06-04,2025-06-24,20,High Tempo,4,4,True,Remote/Difficult Terrain
P-000105,DEP-V2-0000343,7,2025-07-01,2025-07-03,2025-07-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000105,DEP-V2-0000344,8,2025-08-01,2025-08-05,2025-08-25,20,High Tempo,5,4,True,Remote/Difficult Terrain
P-000106,DEP-V2-0000345,4,2025-04-01,2025-04-04,2025-04-26,22,High Tempo,5,3,True,Semi-Urban Outpost
P-000106,DEP-V2-0000346,5,2025-05-01,2025-05-04,2025-05-28,24,High Tempo,3,3,False,Remote/Difficult Terrain
P-000106,DEP-V2-0000347,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,5,3,True,Semi-Urban Outpost
P-000106,DEP-V2-0000348,7,2025-07-01,2025-07-05,2025-07-25,20,High Tempo,5,4,True,Remote/Difficult Terrain
P-000106,DEP-V2-0000349,8,2025-08-01,2025-08-03,2025-08-25,22,High Tempo,3,3,False,Semi-Urban Outpost
P-000108,DEP-V2-0000350,5,2025-05-01,2025-05-05,2025-05-25,20,Routine,1,1,False,Urban Base
P-000109,DEP-V2-0000351,4,2025-04-01,2025-04-04,2025-04-24,20,Extended,5,5,True,High Altitude/Extreme
P-000109,DEP-V2-0000352,5,2025-05-01,2025-05-04,2025-05-28,24,Extended,5,5,True,Remote/Difficult Terrain
P-000109,DEP-V2-0000353,6,2025-06-01,2025-06-04,2025-06-27,23,Extended,5,5,True,Remote/Difficult Terrain
P-000109,DEP-V2-0000354,7,2025-07-01,2025-07-03,2025-07-28,25,High Tempo,5,5,True,Remote/Difficult Terrain
P-000109,DEP-V2-0000355,8,2025-08-01,2025-08-04,2025-08-28,24,Extended,4,5,True,High Altitude/Extreme
P-000109,DEP-V2-0000356,9,2025-09-01,2025-09-04,2025-09-23,19,Extended,4,4,True,Remote/Difficult Terrain
P-000109,DEP-V2-0000357,10,2025-10-01,2025-10-02,2025-10-24,22,Extended,5,5,True,Remote/Difficult Terrain
P-000109,DEP-V2-0000358,11,2025-11-01,2025-11-04,2025-11-25,21,Extended,5,4,True,High Altitude/Extreme
P-000110,DEP-V2-0000359,3,2025-03-01,2025-03-02,2025-03-25,23,Extended,3,5,True,High Altitude/Extreme
P-000110,DEP-V2-0000360,4,2025-04-01,2025-04-02,2025-04-23,21,Extended,4,4,True,High Altitude/Extreme
P-000110,DEP-V2-0000361,5,2025-05-01,2025-05-02,2025-05-24,22,Extended,3,5,True,High Altitude/Extreme
P-000110,DEP-V2-0000362,6,2025-06-01,2025-06-04,2025-06-24,20,Extended,4,5,True,Remote/Difficult Terrain
P-000110,DEP-V2-0000363,7,2025-07-01,2025-07-03,2025-07-27,24,Extended,5,4,True,High Altitude/Extreme
P-000110,DEP-V2-0000364,8,2025-08-01,2025-08-05,2025-08-25,20,Extended,4,5,True,Remote/Difficult Terrain
P-000110,DEP-V2-0000365,9,2025-09-01,2025-09-02,2025-09-26,24,Extended,4,4,True,High Altitude/Extreme
P-000111,DEP-V2-0000366,4,2025-04-01,2025-04-05,2025-04-25,20,High Tempo,3,3,False,Remote/Difficult Terrain
P-000111,DEP-V2-0000367,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,3,True,Remote/Difficult Terrain
P-000111,DEP-V2-0000368,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000111,DEP-V2-0000369,7,2025-07-01,2025-07-02,2025-07-23,21,High Tempo,3,3,False,Semi-Urban Outpost
P-000111,DEP-V2-0000370,8,2025-08-01,2025-08-04,2025-08-23,19,High Tempo,4,4,True,Semi-Urban Outpost
P-000112,DEP-V2-0000371,4,2025-04-01,2025-04-02,2025-04-27,25,Routine,2,2,False,Urban Base
P-000113,DEP-V2-0000372,4,2025-04-01,2025-04-03,2025-04-27,24,High Tempo,3,3,False,Semi-Urban Outpost
P-000113,DEP-V2-0000373,5,2025-05-01,2025-05-05,2025-05-26,21,High Tempo,5,3,True,Semi-Urban Outpost
P-000113,DEP-V2-0000374,6,2025-06-01,2025-06-03,2025-06-25,22,High Tempo,3,4,True,Semi-Urban Outpost
P-000113,DEP-V2-0000375,7,2025-07-01,2025-07-03,2025-07-26,23,High Tempo,5,3,True,Semi-Urban Outpost
P-000113,DEP-V2-0000376,8,2025-08-01,2025-08-05,2025-08-26,21,High Tempo,3,4,True,Remote/Difficult Terrain
P-000114,DEP-V2-0000377,5,2025-05-01,2025-05-04,2025-05-26,22,Routine,2,1,False,Urban Base
P-000115,DEP-V2-0000378,4,2025-04-01,2025-04-05,2025-04-28,23,High Tempo,4,3,True,Semi-Urban Outpost
P-000115,DEP-V2-0000379,5,2025-05-01,2025-05-02,2025-05-26,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000115,DEP-V2-0000380,6,2025-06-01,2025-06-05,2025-06-24,19,High Tempo,3,4,True,Semi-Urban Outpost
P-000115,DEP-V2-0000381,7,2025-07-01,2025-07-04,2025-07-28,24,High Tempo,4,3,True,Semi-Urban Outpost
P-000115,DEP-V2-0000382,8,2025-08-01,2025-08-04,2025-08-28,24,High Tempo,5,4,True,Remote/Difficult Terrain
P-000117,DEP-V2-0000383,4,2025-04-01,2025-04-02,2025-04-23,21,High Tempo,5,5,True,High Altitude/Extreme
P-000117,DEP-V2-0000384,5,2025-05-01,2025-05-02,2025-05-23,21,Extended,4,4,True,High Altitude/Extreme
P-000117,DEP-V2-0000385,6,2025-06-01,2025-06-02,2025-06-25,23,High Tempo,4,5,True,Remote/Difficult Terrain
P-000117,DEP-V2-0000386,7,2025-07-01,2025-07-05,2025-07-28,23,Extended,5,5,True,Remote/Difficult Terrain
P-000117,DEP-V2-0000387,8,2025-08-01,2025-08-05,2025-08-24,19,High Tempo,4,5,True,Remote/Difficult Terrain
P-000117,DEP-V2-0000388,9,2025-09-01,2025-09-03,2025-09-26,23,High Tempo,4,5,True,High Altitude/Extreme
P-000117,DEP-V2-0000389,10,2025-10-01,2025-10-02,2025-10-26,24,High Tempo,5,4,True,Remote/Difficult Terrain
P-000117,DEP-V2-0000390,11,2025-11-01,2025-11-03,2025-11-28,25,High Tempo,4,5,True,Remote/Difficult Terrain
P-000118,DEP-V2-0000391,4,2025-04-01,2025-04-03,2025-04-23,20,High Tempo,4,4,True,Semi-Urban Outpost
P-000118,DEP-V2-0000392,5,2025-05-01,2025-05-04,2025-05-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000118,DEP-V2-0000393,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,3,True,Remote/Difficult Terrain
P-000118,DEP-V2-0000394,7,2025-07-01,2025-07-05,2025-07-28,23,High Tempo,3,3,False,Semi-Urban Outpost
P-000118,DEP-V2-0000395,8,2025-08-01,2025-08-04,2025-08-28,24,High Tempo,3,3,False,Semi-Urban Outpost
P-000119,DEP-V2-0000396,4,2025-04-01,2025-04-05,2025-04-28,23,High Tempo,3,4,True,Remote/Difficult Terrain
P-000119,DEP-V2-0000397,5,2025-05-01,2025-05-03,2025-05-23,20,High Tempo,5,4,True,Remote/Difficult Terrain
P-000119,DEP-V2-0000398,6,2025-06-01,2025-06-03,2025-06-23,20,High Tempo,4,3,True,Semi-Urban Outpost
P-000119,DEP-V2-0000399,7,2025-07-01,2025-07-05,2025-07-26,21,High Tempo,5,3,True,Semi-Urban Outpost
P-000119,DEP-V2-0000400,8,2025-08-01,2025-08-04,2025-08-24,20,High Tempo,5,3,True,Remote/Difficult Terrain
P-000120,DEP-V2-0000401,4,2025-04-01,2025-04-03,2025-04-26,23,Extended,4,5,True,Remote/Difficult Terrain
P-000120,DEP-V2-0000402,5,2025-05-01,2025-05-02,2025-05-28,26,High Tempo,5,5,True,Remote/Difficult Terrain
P-000120,DEP-V2-0000403,6,2025-06-01,2025-06-04,2025-06-24,20,Extended,5,5,True,High Altitude/Extreme
P-000120,DEP-V2-0000404,7,2025-07-01,2025-07-02,2025-07-26,24,Extended,4,5,True,High Altitude/Extreme
P-000120,DEP-V2-0000405,8,2025-08-01,2025-08-03,2025-08-24,21,High Tempo,4,5,True,Remote/Difficult Terrain
P-000120,DEP-V2-0000406,9,2025-09-01,2025-09-03,2025-09-28,25,High Tempo,5,5,True,Remote/Difficult Terrain
P-000120,DEP-V2-0000407,10,2025-10-01,2025-10-05,2025-10-23,18,High Tempo,4,5,True,Remote/Difficult Terrain
P-000120,DEP-V2-0000408,11,2025-11-01,2025-11-03,2025-11-27,24,Extended,4,5,True,High Altitude/Extreme
P-000121,DEP-V2-0000409,4,2025-04-01,2025-04-03,2025-04-23,20,Routine,1,2,False,Urban Base
P-000123,DEP-V2-0000410,4,2025-04-01,2025-04-02,2025-04-25,23,Routine,1,1,False,Urban Base
P-000124,DEP-V2-0000411,2,2025-02-01,2025-02-04,2025-02-26,22,High Tempo,4,4,True,Remote/Difficult Terrain
P-000124,DEP-V2-0000412,3,2025-03-01,2025-03-03,2025-03-28,25,High Tempo,4,4,True,Remote/Difficult Terrain
P-000124,DEP-V2-0000413,4,2025-04-01,2025-04-02,2025-04-28,26,High Tempo,4,4,True,Remote/Difficult Terrain
P-000124,DEP-V2-0000414,5,2025-05-01,2025-05-04,2025-05-28,24,High Tempo,4,4,True,Remote/Difficult Terrain
P-000125,DEP-V2-0000415,4,2025-04-01,2025-04-05,2025-04-24,19,High Tempo,5,5,True,High Altitude/Extreme
P-000125,DEP-V2-0000416,5,2025-05-01,2025-05-04,2025-05-23,19,Extended,5,5,True,Remote/Difficult Terrain
P-000125,DEP-V2-0000417,6,2025-06-01,2025-06-04,2025-06-28,24,Extended,5,5,True,Remote/Difficult Terrain
P-000125,DEP-V2-0000418,7,2025-07-01,2025-07-05,2025-07-25,20,High Tempo,5,5,True,Remote/Difficult Terrain
P-000125,DEP-V2-0000419,8,2025-08-01,2025-08-04,2025-08-25,21,High Tempo,5,4,True,Remote/Difficult Terrain
P-000125,DEP-V2-0000420,9,2025-09-01,2025-09-05,2025-09-28,23,High Tempo,5,5,True,Remote/Difficult Terrain
P-000125,DEP-V2-0000421,10,2025-10-01,2025-10-03,2025-10-26,23,Extended,4,5,True,High Altitude/Extreme
P-000125,DEP-V2-0000422,11,2025-11-01,2025-11-04,2025-11-25,21,Extended,5,5,True,Remote/Difficult Terrain
P-000126,DEP-V2-0000423,4,2025-04-01,2025-04-04,2025-04-28,24,Routine,1,1,False,Urban Base
P-000126,DEP-V2-0000424,5,2025-05-01,2025-05-03,2025-05-23,20,Routine,1,2,False,Semi-Urban Outpost
P-000127,DEP-V2-0000425,3,2025-03-01,2025-03-03,2025-03-25,22,Extended,3,4,True,High Altitude/Extreme
P-000127,DEP-V2-0000426,4,2025-04-01,2025-04-04,2025-04-27,23,Extended,4,4,True,High Altitude/Extreme
P-000127,DEP-V2-0000427,5,2025-05-01,2025-05-02,2025-05-25,23,Extended,4,4,True,High Altitude/Extreme
P-000127,DEP-V2-0000428,6,2025-06-01,2025-06-03,2025-06-26,23,Extended,4,5,True,Remote/Difficult Terrain
P-000127,DEP-V2-0000429,7,2025-07-01,2025-07-03,2025-07-28,25,Extended,3,4,True,Remote/Difficult Terrain
P-000127,DEP-V2-0000430,8,2025-08-01,2025-08-05,2025-08-25,20,Extended,4,5,True,Remote/Difficult Terrain
P-000127,DEP-V2-0000431,9,2025-09-01,2025-09-04,2025-09-27,23,Extended,4,5,True,Remote/Difficult Terrain
P-000128,DEP-V2-0000432,5,2025-05-01,2025-05-04,2025-05-24,20,Routine,2,2,False,Urban Base
P-000129,DEP-V2-0000433,4,2025-04-01,2025-04-04,2025-04-23,19,Routine,1,2,False,Urban Base
