personnel_id,date,month_idx,duty_hours,overtime_hours,night_shifts,consecutive_duty_days,rest_hours,workload_score,operational_intensity,schedule_irregularity
P-000029,2025-11-01,11,177.6,7.0,2,3,87.2,23.4,2,2.12
P-000029,2025-12-01,12,178.7,13.8,1,3,84.5,25.1,2,1.99
P-000030,2025-01-01,1,183.8,1.2,2,4,94.7,21.2,2,1.65
P-000030,2025-02-01,2,184.7,3.4,0,6,90.7,20.8,2,1.52
P-000030,2025-03-01,3,175.0,12.1,2,4,91.5,22.7,2,1.42
P-000030,2025-04-01,4,185.5,3.1,0,3,94.4,18.1,2,1.46
P-000030,2025-05-01,5,188.4,6.3,2,5,99.8,25.1,3,1.86
P-000030,2025-06-01,6,186.0,5.9,1,5,95.6,22.8,2,1.69
P-000030,2025-07-01,7,180.8,6.9,1,5,93.4,21.4,2,1.49
P-000030,2025-08-01,8,178.7,4.6,1,6,96.4,21.3,2,2.11
P-000030,2025-09-01,9,189.6,4.7,1,5,93.9,23.7,2,1.6
P-000030,2025-10-01,10,176.4,6.3,3,4,86.3,23.0,2,1.24
P-000030,2025-11-01,11,178.4,5.4,1,3,95.7,19.3,2,1.93
P-000030,2025-12-01,12,183.8,7.8,1,4,88.5,24.2,2,1.95
P-000031,2025-01-01,1,184.6,10.9,1,3,85.6,26.2,2,2.19
P-000031,2025-02-01,2,171.9,8.3,1,5,86.7,22.1,2,2.28
P-000031,2025-03-01,3,175.5,13.3,3,6,84.7,27.1,2,1.2
P-000031,2025-04-01,4,211.6,27.4,9,9,48.4,70.9,4,3.8
P-000031,2025-05-01,5,210.7,41.1,4,11,40.7,71.4,3,4.08
P-000031,2025-06-01,6,218.6,25.0,10,11,55.1,75.1,3,4.22
P-000031,2025-07-01,7,218.9,30.8,7,8,45.5,71.6,3,3.88
P-000031,2025-08-01,8,215.2,34.5,4,9,42.7,68.9,4,4.24
P-000031,2025-09-01,9,182.6,9.7,2,4,86.1,26.5,2,1.86
P-000031,2025-10-01,10,179.5,8.6,3,3,86.6,25.9,2,1.9
P-000031,2025-11-01,11,177.1,16.5,2,5,83.4,29.5,2,2.23
P-000031,2025-12-01,12,186.4,12.7,1,4,84.9,27.2,2,1.69
P-000032,2025-01-01,1,166.8,5.9,4,5,92.4,22.6,2,2.03
P-000032,2025-02-01,2,167.8,5.6,2,3,96.5,16.5,2,1.68
P-000032,2025-03-01,3,171.1,6.4,2,6,91.0,19.9,2,1.23
P-000032,2025-04-01,4,165.3,2.1,4,3,94.4,18.1,2,1.77
P-000032,2025-05-01,5,173.2,9.5,2,5,87.8,22.7,2,1.58
P-000032,2025-06-01,6,172.8,0.7,0,3,90.6,14.2,2,1.77
P-000032,2025-07-01,7,173.9,10.2,1,5,86.6,21.5,2,1.43
P-000032,2025-08-01,8,166.3,10.7,2,5,90.6,19.8,2,1.38
P-000032,2025-09-01,9,171.0,5.5,3,4,92.1,19.6,2,1.24
P-000032,2025-10-01,10,173.9,9.0,3,4,91.6,23.6,2,1.81
P-000032,2025-11-01,11,170.9,3.7,3,6,91.4,21.6,2,1.75
P-000032,2025-12-01,12,173.3,6.5,2,3,91.2,18.2,2,1.03
P-000033,2025-01-01,1,180.5,7.2,3,3,94.6,21.9,2,1.0
P-000033,2025-02-01,2,179.2,6.2,1,5,94.1,20.8,2,1.67
P-000033,2025-03-01,3,180.5,7.3,0,5,95.9,19.6,2,1.63
P-000033,2025-04-01,4,183.2,0.0,3,5,96.8,22.8,2,1.79
P-000033,2025-05-01,5,181.1,7.2,3,4,92.7,24.2,2,1.42
P-000033,2025-06-01,6,182.9,7.0,1,5,88.0,24.0,2,1.83
P-000033,2025-07-01,7,186.1,0.9,0,5,88.1,19.9,2,1.44
P-000033,2025-08-01,8,179.9,5.2,2,4,95.8,20.3,2,1.28
P-000033,2025-09-01,9,182.9,4.8,1,4,90.5,20.3,2,1.19
P-000033,2025-10-01,10,187.7,7.1,2,5,91.2,26.0,2,1.5
P-000033,2025-11-01,11,180.2,3.8,2,4,101.4,19.2,2,1.42
P-000033,2025-12-01,12,187.8,9.8,2,3,88.3,26.4,2,1.53
P-000034,2025-01-01,1,170.6,3.6,1,5,96.6,14.8,1,1.09
P-000034,2025-02-01,2,221.1,28.3,5,6,49.5,64.3,4,3.22
P-000034,2025-03-01,3,219.8,32.4,10,9,48.3,76.7,4,3.48
P-000034,2025-04-01,4,221.9,34.2,10,7,47.8,78.1,4,3.93
P-000034,2025-05-01,5,230.1,31.5,4,9,48.5,71.5,4,4.08
P-000034,2025-06-01,6,121.7,0.0,0,3,120.0,5.0,1,1.0
P-000034,2025-07-01,7,170.3,4.2,0,4,96.3,13.7,1,1.48
P-000034,2025-08-01,8,177.9,4.2,1,5,96.3,18.7,1,1.51
P-000034,2025-09-01,9,170.6,5.2,2,4,95.9,17.3,1,1.35
P-000034,2025-10-01,10,171.2,6.8,1,4,95.3,16.4,1,1.24
P-000034,2025-11-01,11,172.2,4.5,1,5,96.2,16.6,1,1.4
P-000034,2025-12-01,12,173.1,3.6,0,5,96.6,14.6,1,1.29
P-000035,2025-01-01,1,182.7,5.6,4,4,89.8,27.2,2,1.75
P-000035,2025-02-01,2,182.7,5.1,4,3,90.0,27.3,2,2.18
P-000035,2025-03-01,3,182.3,6.4,0,5,89.4,20.5,2,1.39
P-000035,2025-04-01,4,188.8,8.0,1,6,88.8,26.1,2,1.45
P-000035,2025-05-01,5,186.3,0.0,2,5,92.0,21.1,2,1.0
P-000035,2025-06-01,6,218.7,22.5,4,10,63.2,60.0,4,3.45
P-000035,2025-07-01,7,214.1,24.8,3,8,62.6,56.2,4,3.34
P-000035,2025-08-01,8,179.1,4.2,1,5,90.3,20.4,2,1.56
P-000035,2025-09-01,9,183.3,5.6,0,4,89.8,18.8,2,1.0
P-000035,2025-10-01,10,184.3,6.3,2,5,89.5,25.3,2,1.73
P-000035,2025-11-01,11,176.0,8.4,4,3,88.7,24.9,2,1.5
P-000035,2025-12-01,12,175.9,5.7,2,5,89.7,21.9,2,1.67
P-000036,2025-01-01,1,188.3,20.9,1,5,73.6,36.3,3,2.59
P-000036,2025-02-01,2,191.3,17.2,1,6,75.1,34.3,3,1.83
P-000036,2025-03-01,3,180.1,9.0,2,6,78.4,30.4,3,2.8
P-000036,2025-04-01,4,228.2,43.4,7,11,40.6,84.8,5,4.58
P-000036,2025-05-01,5,232.4,40.1,8,9,39.1,84.8,5,4.32
P-000036,2025-06-01,6,245.3,48.0,9,10,43.9,95.7,5,4.94
P-000036,2025-07-01,7,243.8,44.2,8,10,38.9,91.5,5,4.42
P-000036,2025-08-01,8,242.0,54.0,9,10,39.3,96.0,5,4.19
P-000036,2025-09-01,9,250.9,54.9,14,9,34.0,98.0,5,3.93
P-000036,2025-10-01,10,249.1,48.4,14,11,33.5,98.0,5,4.7
P-000036,2025-11-01,11,257.1,51.1,13,13,32.5,98.0,5,4.41
P-000036,2025-12-01,12,261.5,60.5,10,11,37.9,98.0,5,4.3
P-000037,2025-01-01,1,172.3,8.0,1,6,86.5,20.9,2,1.53
P-000037,2025-02-01,2,169.3,3.2,1,4,90.3,15.8,2,1.54
P-000037,2025-03-01,3,167.4,3.9,2,4,88.0,17.8,2,1.64
P-000037,2025-04-01,4,171.1,9.6,2,6,87.4,23.4,3,1.82
P-000037,2025-05-01,5,177.7,3.3,3,4,100.9,20.5,3,1.68
P-000037,2025-06-01,6,172.2,5.8,2,4,92.6,17.8,2,1.0
P-000037,2025-07-01,7,166.8,11.7,1,5,89.3,20.4,2,1.95
P-000037,2025-08-01,8,166.4,0.8,0,5,97.4,11.7,2,1.62
P-000037,2025-09-01,9,172.4,8.3,1,6,90.9,20.0,2,1.45
P-000037,2025-10-01,10,170.6,7.1,1,4,93.1,17.1,2,1.41
P-000037,2025-11-01,11,174.2,6.2,4,3,96.9,22.3,2,1.71
P-000037,2025-12-01,12,173.7,2.9,0,5,95.1,15.9,2,1.77
P-000038,2025-01-01,1,177.5,10.2,1,5,89.6,22.2,2,1.44
P-000038,2025-02-01,2,182.4,7.5,2,5,91.7,23.6,2,1.25
P-000038,2025-03-01,3,181.0,4.2,1,4,90.2,20.1,2,1.45
P-000038,2025-04-01,4,178.2,2.2,4,5,92.3,23.3,2,1.33
P-000038,2025-05-01,5,184.0,9.5,4,5,96.0,28.0,2,1.45
P-000038,2025-06-01,6,180.2,8.9,4,5,86.0,28.3,2,1.46
P-000038,2025-07-01,7,179.5,9.0,2,6,85.2,24.4,2,1.0
P-000038,2025-08-01,8,174.0,5.6,0,7,85.6,20.2,2,1.74
P-000038,2025-09-01,9,179.2,4.0,2,5,95.8,19.6,2,1.0
P-000038,2025-10-01,10,176.3,4.4,2,6,87.3,22.0,2,1.41
P-000038,2025-11-01,11,177.0,2.9,0,5,89.1,17.0,2,1.27
P-000038,2025-12-01,12,183.1,3.9,2,3,88.1,21.7,2,1.27
P-000039,2025-01-01,1,183.3,5.2,1,6,89.9,23.4,2,1.72
P-000039,2025-02-01,2,174.1,12.8,3,5,86.9,27.0,2,1.88
P-000039,2025-03-01,3,220.5,28.6,5,10,46.4,70.1,3,4.29
P-000039,2025-04-01,4,221.4,40.5,7,8,42.9,76.4,3,3.65
P-000039,2025-05-01,5,228.9,42.1,4,10,42.4,78.1,4,4.43
P-000039,2025-06-01,6,218.6,44.8,11,14,41.6,88.0,3,3.57
P-000039,2025-07-01,7,225.3,35.7,9,7,44.3,79.4,3,4.14
P-000039,2025-08-01,8,225.3,43.7,4,8,41.9,75.3,3,4.05
P-000039,2025-09-01,9,215.1,40.8,4,8,42.7,71.6,4,4.54
P-000039,2025-10-01,10,178.1,7.4,0,6,89.0,20.6,2,1.53
P-000039,2025-11-01,11,172.0,5.2,1,6,89.9,19.8,2,1.85
P-000039,2025-12-01,12,176.4,9.7,2,4,88.1,23.5,2,1.71
P-000040,2025-01-01,1,174.7,5.4,2,3,91.4,19.1,2,1.39
P-000040,2025-02-01,2,178.3,3.0,1,5,93.9,18.2,2,1.25
P-000040,2025-03-01,3,181.1,9.8,4,6,81.1,31.9,2,1.97
P-000040,2025-04-01,4,167.2,1.1,1,4,96.9,14.1,2,1.97
P-000040,2025-05-01,5,176.2,2.8,1,4,90.0,16.8,2,1.0
P-000040,2025-06-01,6,178.2,7.4,3,4,93.3,22.6,2,1.18
P-000040,2025-07-01,7,173.3,6.3,1,5,91.2,18.1,2,1.18
P-000040,2025-08-01,8,170.7,3.6,3,6,93.2,20.2,2,1.4
P-000040,2025-09-01,9,171.0,3.9,2,4,94.6,17.9,2,1.68
P-000040,2025-10-01,10,168.5,4.4,2,7,92.3,19.2,2,1.48
P-000040,2025-11-01,11,171.1,10.9,4,3,84.2,25.1,2,1.53
P-000040,2025-12-01,12,165.5,3.6,1,5,95.0,15.2,2,1.82
P-000041,2025-01-01,1,176.0,4.7,2,5,89.6,21.6,2,1.68
P-000041,2025-02-01,2,182.1,4.8,1,5,95.4,20.7,2,1.56
P-000041,2025-03-01,3,177.3,6.6,1,4,96.2,18.5,2,1.35
P-000041,2025-04-01,4,182.4,1.7,4,5,89.2,26.3,2,1.8
P-000041,2025-05-01,5,167.0,5.8,1,5,90.0,17.9,2,1.94
P-000041,2025-06-01,6,180.4,9.9,0,3,93.9,19.2,2,1.4
P-000041,2025-07-01,7,183.4,2.9,1,4,97.2,19.0,2,1.39
P-000041,2025-08-01,8,177.9,9.7,0,6,92.2,19.5,2,1.0
P-000041,2025-09-01,9,178.4,7.9,2,4,94.0,20.7,2,1.03
P-000041,2025-10-01,10,172.0,3.9,2,5,88.5,18.4,2,1.0
P-000041,2025-11-01,11,186.2,6.6,2,5,88.7,25.5,2,1.43
P-000041,2025-12-01,12,175.6,4.9,1,5,91.3,18.9,2,1.43
P-000042,2025-01-01,1,180.5,2.1,1,4,90.6,19.2,2,1.52
P-000042,2025-02-01,2,185.9,0.6,2,5,99.1,21.3,2,1.57
P-000042,2025-03-01,3,182.1,2.8,3,3,98.9,21.4,2,1.6
P-000042,2025-04-01,4,189.5,6.8,1,5,88.3,25.5,2,1.58
P-000042,2025-05-01,5,178.8,6.3,4,5,93.1,25.6,2,1.56
P-000042,2025-06-01,6,182.0,10.4,0,5,89.7,22.7,2,1.68
P-000042,2025-07-01,7,182.6,7.6,2,7,93.5,25.8,2,1.72
P-000042,2025-08-01,8,177.6,10.2,1,5,96.8,21.6,2,1.74
P-000042,2025-09-01,9,183.8,2.0,4,5,94.2,25.7,2,1.69
P-000042,2025-10-01,10,183.8,5.2,2,7,91.7,25.0,2,1.47
P-000042,2025-11-01,11,184.5,7.6,3,3,91.6,24.7,2,1.26
P-000042,2025-12-01,12,181.6,10.6,2,4,89.8,25.6,2,1.8
P-000043,2025-01-01,1,183.1,4.6,3,6,92.5,25.7,2,1.6
P-000043,2025-02-01,2,181.3,2.1,0,6,95.7,18.4,2,1.63
P-000043,2025-03-01,3,174.7,9.9,1,4,89.1,20.5,2,1.44
P-000043,2025-04-01,4,177.8,8.3,0,4,89.0,18.2,2,1.0
P-000043,2025-05-01,5,179.3,4.8,1,5,98.1,19.3,2,1.54
P-000043,2025-06-01,6,178.3,5.0,2,4,92.5,20.6,2,1.37
P-000043,2025-07-01,7,179.1,4.1,1,4,92.6,18.3,2,1.15
P-000043,2025-08-01,8,181.9,11.6,1,6,86.1,26.9,2,1.98
P-000043,2025-09-01,9,173.9,1.6,2,7,98.8,17.9,2,1.16
P-000043,2025-10-01,10,185.5,4.8,1,5,94.2,22.5,2,1.7
P-000043,2025-11-01,11,185.6,3.4,4,4,90.3,28.5,2,2.29
P-000043,2025-12-01,12,179.6,7.4,2,3,91.6,21.5,2,1.37
P-000044,2025-01-01,1,168.8,4.6,2,6,96.2,17.2,1,1.19
P-000044,2025-02-01,2,228.8,40.7,9,8,45.8,81.3,4,3.4
P-000044,2025-03-01,3,229.5,32.5,8,10,48.3,77.4,4,3.44
P-000044,2025-04-01,4,207.5,38.2,9,11,46.5,73.9,4,3.1
P-000044,2025-05-01,5,227.9,27.8,4,8,49.6,65.8,4,3.11
P-000044,2025-06-01,6,122.7,0.0,0,3,120.0,5.0,1,1.0
P-000044,2025-07-01,7,179.8,5.6,1,5,95.8,19.4,1,1.22
P-000044,2025-08-01,8,185.0,5.4,2,3,95.8,21.4,1,1.21
P-000044,2025-09-01,9,174.4,6.2,0,4,95.5,15.5,1,1.24
P-000044,2025-10-01,10,165.4,4.5,1,6,96.2,14.9,1,1.38
P-000044,2025-11-01,11,178.7,5.8,0,4,95.7,16.8,1,1.24
P-000044,2025-12-01,12,177.7,5.4,3,5,95.9,21.5,1,1.09
P-000045,2025-01-01,1,171.4,8.5,1,5,89.2,20.1,2,1.71
P-000045,2025-02-01,2,167.9,4.9,0,5,89.7,14.4,2,1.22
P-000045,2025-03-01,3,165.0,2.4,2,3,93.6,14.6,2,1.61
P-000045,2025-04-01,4,174.5,6.8,4,3,95.1,21.3,3,1.01
P-000045,2025-05-01,5,171.2,4.5,3,3,96.8,20.4,2,2.29
P-000045,2025-06-01,6,171.5,7.2,3,5,91.4,21.1,2,1.17
P-000045,2025-07-01,7,164.1,7.1,1,5,86.9,15.8,2,1.09
P-000045,2025-08-01,8,164.0,4.5,3,5,86.6,19.6,2,1.69
P-000045,2025-09-01,9,166.7,0.0,2,5,93.9,14.2,2,1.12
P-000045,2025-10-01,10,163.4,6.2,1,5,89.3,16.1,2,1.62
P-000045,2025-11-01,11,166.1,8.3,2,4,87.3,18.5,2,1.3
P-000045,2025-12-01,12,174.9,7.6,0,5,95.5,16.5,2,1.08
P-000046,2025-01-01,1,188.0,5.1,2,3,90.0,24.6,2,1.69
P-000046,2025-02-01,2,185.9,6.0,4,5,89.6,29.0,2,1.68
P-000046,2025-03-01,3,227.9,32.0,10,10,45.4,81.9,4,3.98
P-000046,2025-04-01,4,242.6,35.3,9,7,44.4,84.1,4,3.65
P-000046,2025-05-01,5,228.4,34.8,5,7,44.6,73.3,3,4.09
P-000046,2025-06-01,6,236.6,48.5,10,9,40.5,90.7,4,3.44
P-000046,2025-07-01,7,228.8,43.6,7,11,41.9,82.7,4,3.73
P-000046,2025-08-01,8,231.9,41.2,11,8,42.6,88.9,4,4.35
P-000046,2025-09-01,9,240.8,32.5,7,11,45.2,82.8,4,4.18
P-000046,2025-10-01,10,181.2,10.2,2,4,87.9,24.0,2,1.12
P-000046,2025-11-01,11,193.9,10.6,2,3,87.8,29.7,2,1.84
P-000046,2025-12-01,12,184.2,5.0,3,5,90.0,26.9,2,1.93
P-000047,2025-01-01,1,169.3,7.0,2,4,89.1,20.4,2,1.96
P-000047,2025-02-01,2,177.2,5.1,0,6,93.9,18.5,2,1.58
P-000047,2025-03-01,3,175.7,5.0,3,5,88.6,23.3,2,1.62
P-000047,2025-04-01,4,168.6,8.8,2,6,88.9,20.2,2,1.14
P-000047,2025-05-01,5,172.5,0.0,1,4,90.5,14.3,2,1.01
P-000047,2025-06-01,6,170.8,7.4,3,4,89.5,21.5,2,1.5
P-000047,2025-07-01,7,173.1,0.0,1,4,92.0,16.9,2,2.11
P-000047,2025-08-01,8,173.4,6.5,1,4,91.6,18.7,2,1.68
P-000047,2025-09-01,9,173.4,5.8,1,4,90.3,18.2,2,1.48
P-000047,2025-10-01,10,172.6,6.7,1,5,90.8,17.8,2,1.06
P-000047,2025-11-01,11,171.6,5.4,3,3,94.1,20.0,2,1.72
P-000047,2025-12-01,12,169.9,4.1,0,4,91.1,15.3,2,1.82
P-000048,2025-01-01,1,184.3,11.7,3,4,85.3,29.8,2,1.9
P-000048,2025-02-01,2,181.8,8.4,1,4,86.6,23.4,2,1.69
P-000048,2025-03-01,3,176.3,12.6,4,5,85.0,30.8,2,2.3
P-000048,2025-04-01,4,220.9,37.7,5,11,44.6,74.0,4,3.85
P-000048,2025-05-01,5,206.1,30.7,10,10,41.0,72.3,3,3.08
P-000048,2025-06-01,6,214.2,25.6,8,7,51.1,68.3,4,4.09
P-000048,2025-07-01,7,206.7,33.4,6,9,44.8,67.4,4,3.81
P-000048,2025-08-01,8,220.6,42.1,6,8,48.0,75.7,4,4.24
P-000048,2025-09-01,9,181.5,7.5,3,6,87.0,27.3,2,1.58
P-000048,2025-10-01,10,181.3,5.7,2,5,87.7,24.1,2,1.65
P-000048,2025-11-01,11,172.8,12.9,1,6,84.8,23.2,2,1.44
P-000048,2025-12-01,12,180.1,12.4,2,3,85.0,26.7,2,2.05
P-000049,2025-01-01,1,175.0,13.8,1,4,84.5,24.4,2,1.96
P-000049,2025-02-01,2,166.5,11.5,1,6,85.4,22.1,2,2.14
P-000049,2025-03-01,3,172.9,15.3,4,5,83.9,29.0,2,1.54
P-000049,2025-04-01,4,210.4,37.4,6,13,43.6,74.0,3,4.12
P-000049,2025-05-01,5,210.7,25.1,4,8,46.9,61.4,3,4.01
P-000049,2025-06-01,6,192.1,40.5,4,7,45.8,60.5,4,3.85
P-000049,2025-07-01,7,206.8,36.6,4,13,42.5,69.0,3,4.01
P-000049,2025-08-01,8,206.5,26.6,6,8,55.6,61.5,4,3.68
P-000049,2025-09-01,9,174.1,13.3,4,4,84.7,28.0,2,1.64
P-000049,2025-10-01,10,175.8,8.1,3,5,86.8,24.6,2,1.46
P-000049,2025-11-01,11,171.3,7.7,1,4,86.9,19.6,2,1.76
P-000049,2025-12-01,12,170.1,6.7,2,6,87.3,21.4,2,1.65
P-000050,2025-01-01,1,165.6,3.3,4,6,99.0,18.3,2,1.13
P-000050,2025-02-01,2,174.0,3.9,2,4,99.0,17.3,2,1.32
P-000050,2025-03-01,3,170.9,3.0,4,3,100.9,19.3,2,1.81
P-000050,2025-04-01,4,170.6,5.3,2,4,88.2,19.9,2,1.82
P-000050,2025-05-01,5,166.7,6.9,3,5,91.1,20.8,2,1.75
P-000050,2025-06-01,6,165.8,9.8,1,5,92.9,18.1,2,1.76
P-000050,2025-07-01,7,169.9,3.4,4,4,94.2,20.0,2,1.37
P-000050,2025-08-01,8,167.0,5.4,1,5,95.4,15.5,2,1.47
P-000050,2025-09-01,9,168.7,8.7,2,4,88.4,19.9,2,1.53
P-000050,2025-10-01,10,166.0,3.0,4,3,97.1,18.5,2,1.89
P-000050,2025-11-01,11,170.1,6.1,0,4,89.9,16.1,2,1.68
P-000050,2025-12-01,12,160.6,4.8,1,7,90.0,15.9,2,1.69
P-000051,2025-01-01,1,185.1,4.5,3,6,90.2,25.7,2,1.18
P-000051,2025-02-01,2,183.3,5.8,1,4,89.7,22.6,2,1.81
P-000051,2025-03-01,3,185.4,6.3,2,4,89.5,25.5,2,1.88
P-000051,2025-04-01,4,186.5,8.2,2,3,88.7,24.6,2,1.3
P-000051,2025-05-01,5,188.4,7.4,1,4,89.0,24.5,2,1.55
P-000051,2025-06-01,6,221.7,29.0,5,8,61.3,63.8,4,3.17
P-000051,2025-07-01,7,230.7,26.0,3,7,62.2,60.5,4,2.79
P-000051,2025-08-01,8,186.5,5.5,2,5,89.8,25.8,2,1.79
P-000051,2025-09-01,9,184.5,4.1,1,3,90.4,19.9,2,1.17
P-000051,2025-10-01,10,181.0,8.1,1,6,88.7,23.0,2,1.31
P-000051,2025-11-01,11,181.2,5.1,1,4,89.9,20.8,2,1.49
P-000051,2025-12-01,12,188.8,7.9,1,4,88.9,24.5,2,1.4
P-000052,2025-01-01,1,190.1,12.8,1,6,76.9,33.8,3,2.67
P-000052,2025-02-01,2,194.2,11.4,3,5,77.4,37.4,3,2.73
P-000052,2025-03-01,3,185.6,16.2,1,7,75.5,33.0,3,2.06
P-000052,2025-04-01,4,224.0,42.6,5,7,42.6,74.7,5,3.82
P-000052,2025-05-01,5,236.7,46.5,5,11,43.7,85.1,5,4.55
P-000052,2025-06-01,6,242.7,50.2,12,8,45.7,98.0,5,4.75
P-000052,2025-07-01,7,246.2,52.0,14,12,42.4,98.0,5,4.14
P-000052,2025-08-01,8,257.2,49.0,6,10,37.7,95.3,5,4.53
P-000052,2025-09-01,9,245.7,56.0,13,11,44.5,98.0,5,4.22
P-000052,2025-10-01,10,260.2,57.9,10,11,40.5,98.0,5,4.41
P-000052,2025-11-01,11,265.4,57.9,8,8,41.1,98.0,5,4.29
P-000052,2025-12-01,12,268.8,48.4,11,14,35.8,98.0,5,4.55
P-000053,2025-01-01,1,177.6,5.5,2,4,95.8,20.0,1,1.43
P-000053,2025-02-01,2,221.3,24.9,7,10,50.5,69.5,4,3.52
P-000053,2025-03-01,3,213.3,43.1,4,6,45.1,65.4,4,2.64
P-000053,2025-04-01,4,215.3,41.6,6,8,45.5,72.1,4,3.44
P-000053,2025-05-01,5,217.2,48.7,4,10,43.4,76.8,4,4.51
P-000053,2025-06-01,6,115.5,0.0,0,3,120.0,5.0,1,1.0
P-000053,2025-07-01,7,169.1,4.5,1,4,96.2,14.9,1,1.43
P-000053,2025-08-01,8,165.9,5.3,1,3,95.9,12.6,1,1.06
P-000053,2025-09-01,9,169.3,3.8,1,4,96.5,14.6,1,1.42
P-000053,2025-10-01,10,163.8,7.4,2,4,95.0,16.3,1,1.46
P-000053,2025-11-01,11,164.1,0.3,2,4,97.9,13.6,1,1.73
P-000053,2025-12-01,12,163.3,7.1,0,5,95.2,12.5,1,1.19
P-000054,2025-01-01,1,166.6,5.5,1,3,95.8,13.3,1,1.22
P-000054,2025-02-01,2,215.6,25.5,6,7,50.3,63.9,4,3.45
P-000054,2025-03-01,3,221.7,29.9,7,8,49.0,70.8,4,3.57
P-000054,2025-04-01,4,211.9,39.1,7,8,46.3,71.7,4,3.58
P-000054,2025-05-01,5,205.5,41.7,7,10,45.5,72.3,4,3.68
P-000054,2025-06-01,6,114.9,0.0,0,3,120.0,5.0,1,1.0
P-000054,2025-07-01,7,163.6,6.2,1,6,95.5,14.8,1,1.27
P-000054,2025-08-01,8,165.5,6.2,0,5,95.5,13.5,1,1.44
P-000054,2025-09-01,9,167.2,5.4,2,5,95.9,17.1,1,1.46
P-000054,2025-10-01,10,164.2,4.8,3,5,96.1,16.8,1,1.22
P-000054,2025-11-01,11,169.9,5.6,3,5,95.8,19.9,1,1.52
P-000054,2025-12-01,12,169.6,0.9,1,3,97.7,12.4,1,1.35
P-000055,2025-01-01,1,177.6,11.0,4,5,85.6,30.5,2,2.33
P-000055,2025-02-01,2,181.1,9.4,3,4,86.2,27.7,2,1.95
P-000055,2025-03-01,3,182.4,11.3,1,4,85.5,26.1,2,2.11
P-000055,2025-04-01,4,208.5,25.5,5,8,51.8,60.6,4,3.61
P-000055,2025-05-01,5,212.8,24.2,8,7,54.6,65.6,4,3.7
P-000055,2025-06-01,6,225.2,18.0,7,7,52.5,66.4,3,3.84
P-000055,2025-07-01,7,200.4,27.1,5,10,54.5,59.3,3,3.62
P-000055,2025-08-01,8,212.2,27.4,5,11,48.0,66.2,4,3.96
P-000055,2025-09-01,9,180.6,14.2,1,4,84.3,25.8,2,1.66
P-000055,2025-10-01,10,185.6,14.3,1,3,84.3,27.1,2,1.72
P-000055,2025-11-01,11,180.2,9.1,2,6,86.4,25.7,2,1.46
P-000055,2025-12-01,12,177.8,10.5,4,6,85.8,30.3,2,2.06
P-000056,2025-01-01,1,172.6,7.6,1,5,95.0,18.0,1,1.32
P-000056,2025-02-01,2,227.5,43.3,9,12,45.0,86.7,4,4.21
P-000056,2025-03-01,3,227.1,34.1,9,7,47.8,77.7,4,3.72
P-000056,2025-04-01,4,216.6,28.8,10,9,49.4,71.5,4,2.5
P-000056,2025-05-01,5,230.2,31.2,6,9,48.6,73.3,4,3.52
P-000056,2025-06-01,6,124.0,0.0,0,3,120.0,5.0,1,1.0
P-000056,2025-07-01,7,179.7,4.5,1,3,96.2,17.7,1,1.31
P-000056,2025-08-01,8,175.0,3.7,0,3,96.5,14.5,1,1.52
P-000056,2025-09-01,9,174.9,7.0,0,5,95.2,17.9,1,1.7
P-000056,2025-10-01,10,168.7,5.9,2,4,95.6,16.2,1,1.05
P-000056,2025-11-01,11,172.5,6.3,1,4,95.5,17.1,1,1.46
P-000056,2025-12-01,12,174.6,7.9,2,4,94.8,19.6,1,1.21
P-000057,2025-01-01,1,191.2,4.4,1,4,93.5,23.4,2,1.52
P-000057,2025-02-01,2,185.0,5.8,0,4,96.0,19.4,2,1.43
P-000057,2025-03-01,3,184.9,8.8,2,4,88.9,26.1,2,1.77
P-000057,2025-04-01,4,191.7,6.3,2,5,93.6,26.5,2,1.46
P-000057,2025-05-01,5,183.2,4.7,3,4,92.8,24.3,2,1.56
P-000057,2025-06-01,6,178.1,2.5,2,4,92.9,19.3,2,1.35
P-000057,2025-07-01,7,181.3,8.1,2,5,94.2,25.3,2,2.18
P-000057,2025-08-01,8,185.8,6.0,1,4,92.9,22.3,2,1.56
P-000057,2025-09-01,9,194.4,0.0,0,4,95.1,20.4,2,1.4
P-000057,2025-10-01,10,181.1,12.2,2,4,85.5,25.6,2,1.26
P-000057,2025-11-01,11,187.7,0.0,1,4,95.4,19.6,2,1.38
P-000057,2025-12-01,12,184.4,7.5,0,3,93.6,20.0,2,1.53
P-000058,2025-01-01,1,170.6,6.6,1,4,94.8,17.0,2,1.62
P-000058,2025-02-01,2,174.1,9.5,3,4,91.1,23.4,2,1.55
P-000058,2025-03-01,3,178.1,3.2,0,3,93.5,16.0,2,1.54
P-000058,2025-04-01,4,171.0,0.0,3,5,97.1,19.6,3,2.24
P-000058,2025-05-01,5,177.1,7.3,0,3,92.3,16.9,3,1.29
P-000058,2025-06-01,6,172.6,11.3,2,5,89.1,21.8,2,1.08
P-000058,2025-07-01,7,178.0,10.7,0,5,90.7,21.2,2,1.63
P-000058,2025-08-01,8,169.0,2.4,3,5,92.7,18.3,2,1.27
P-000058,2025-09-01,9,169.2,6.5,3,7,90.1,23.7,2,2.01
P-000058,2025-10-01,10,173.3,5.6,1,5,90.7,17.5,2,1.0
